"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MALAT1",4.20232892694455,1.12562381971729,10285.8669242623,3.56809577836221e-175,4.92829713871968e-174,392.243873082713
"B2M",4.05732077801497,1.08678235125401,10886.7085932977,1.55161030661162e-176,2.72708474712176e-175,395.331678278301
"RPS27A",3.84320156934057,1.02942899178765,21734.4548154217,4.06284429508516e-193,5.55553328909945e-190,431.44836614692
"LGALS1",3.83853247559032,1.02817834167598,13290.0941815259,2.54922823459211e-181,1.22739953802157e-179,406.076083444817
"CD74",3.81922958665016,1.02300792499557,18463.5406096273,3.31703225056366e-189,1.41740934356898e-186,423.270510184777
"VIM",3.81241684315965,1.02118308298919,14175.183281857,7.24477873319963e-183,5.30648102721421e-181,409.506303649247
"TPSAB1",3.80196517392124,1.0183835287289,6759.51628588407,4.18470514157229e-165,2.07927536721873e-164,369.136868978578
"RPL15",3.79535304468821,1.01661242268434,23883.6046060659,2.2244990316271e-195,7.60444993961724e-192,436.032096507676
"RPL7",3.78299876437023,1.01330324045631,14159.1308205789,7.71261372869307e-183,5.52457753465831e-181,409.446229376967
"SRGN",3.76794933529736,1.00927214338322,9716.85353481347,8.26758938073906e-174,9.42091809935216e-173,389.137705970965
"RPS24",3.76624155770295,1.00881470295615,14769.6715005873,7.49308903471036e-184,7.47098178669783e-182,411.679099800921
"RPS11",3.75784859554706,1.00656658809296,13932.6036207124,1.8794338236364e-182,1.2355470242502e-180,408.59030761844
"CXCL8",3.75616946696232,1.00611682150776,13879.7235698058,2.3186334062572e-182,1.46782375912782e-180,408.388275636169
"PFN1",3.75337526593657,1.00536837480443,13369.9869425432,1.83087060165054e-181,9.20416345844464e-180,406.39594198123
"HLA-DRA",3.74346445611512,1.00271369360226,7850.91682272872,1.07563705319881e-168,7.003933840686e-168,377.419832613465
"NFKBIA",3.73749998635907,1.00111606777475,13700.5903813199,4.75111716060027e-182,2.7763579510277e-180,407.697485612839
"JUN",3.7366341850998,1.00088415672316,9194.60153282863,1.74751063261286e-172,1.70681859931059e-171,386.112948709659
