"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RAB25",3.0411490047461,0.81459348341413,572.511819271417,2.66156210229342e-107,5.99738660383452e-104,233.755046314729
"SELENBP1",3.02363842512984,0.809903149588347,543.273478219546,5.0272580157157e-106,5.66404403103968e-103,231.123487356792
"AGR3",3.01409566873481,0.810417867879055,262.986289669924,2.28996971812852e-88,4.03130085795541e-87,192.360497295502
"REG1A",3.00746049469851,0.825406357417023,117.209348829798,9.97029765840963e-69,7.61573018879651e-68,147.017011164782
"SPINK4",3.00708608659957,0.805469487482026,222.786374976884,2.48508719882037e-84,3.46375040495375e-83,183.141126819445
"PI3",3.00473539241444,0.804839837253866,467.672299049328,2.23463801670627e-102,6.29423041372266e-100,223.434276078993
"CKB",2.99460879480949,0.802127355752539,483.361048299989,3.51529212927813e-103,1.32157254818033e-100,225.146835938636
"GCNT3",2.96369618309616,0.818091593906557,137.859089929989,1.15071887124575e-72,1.01024150254822e-71,156.179669997845
"CLRN3",2.95037948510952,0.790280219225764,510.328005922578,1.67618053250593e-104,1.13309803997401e-101,227.941564510955
"CYP3A5",2.94211385503617,0.788066211170401,474.2479479847,1.02167139284494e-102,3.16264064018011e-100,224.160194250782
"KLF5",2.9286029535451,0.78444721969958,425.213001818681,4.63557577550989e-100,5.91254570612205e-98,218.440762731286
"DSG2",2.92640617337386,0.783858796439427,326.094167620019,1.33658262805897e-93,3.73359444862755e-92,204.178399246864
"ATP8B1",2.92349260974076,0.783078377609129,446.124098156247,3.14407000114587e-101,5.7443008669584e-99,220.968966476831
"SERPINB5",2.89355513135841,0.781046188736134,245.375295236645,1.11207881665339e-86,1.74019740754096e-85,188.517449796681
"MYB",2.8846802609886,0.772682212764798,563.280915779998,6.62018466516257e-107,1.11881120841247e-103,232.94259228741
"C10orf99",2.87904755333641,0.863940851580391,86.4169405353122,2.39427119015828e-61,1.26943319572314e-60,129.799581542005
"SH3BGRL2",2.87819981261836,0.770946378379916,594.892653069135,3.10125888666167e-108,2.09645100738329e-104,235.658474926225
"MYO5B",2.86385811371703,0.767104851888487,400.486022116247,1.33183633154927e-98,1.04688530247361e-96,215.26077340177
"MYO5C",2.85648047904566,0.76512869974437,531.543954095016,1.70886494691905e-105,1.38583631878536e-102,230.018233114081
