"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MON1B",-2.16793867009921,3.36799964116514,-867.051708783921,1.90498027020669e-91,4.58676122338891e-91,199.528169375089
"PAK2",-2.16539814967949,3.77340635559253,-1083.52732569277,1.54708625523598e-95,6.23602918634501e-95,209.092385476736
"S100A14",-2.16262557048524,3.81033627470974,-1505.30830708674,1.43067864708447e-101,1.65902341637283e-100,223.116816068685
"TMEM65",-2.1624464758742,3.28730132294322,-593.64385725148,1.70570254014566e-84,2.54773082455767e-84,183.214968409552
"EIF3J",-2.15928491896767,3.83592710276278,-869.228440280229,1.71346324372576e-91,4.15395723556172e-91,199.635940349486
"RPAP2",-2.15803342836434,3.3153264587512,-965.808637314928,1.99650202395139e-93,6.12214385286354e-93,204.161194823618
"DHRS9",-2.1564141388755,3.55116080527207,-329.865296895783,1.03231903134367e-73,1.20879406389471e-73,157.84611430326
"CD3E",-2.14933592636032,3.77225653209838,-654.814909456233,2.70476595823025e-86,4.39793803205825e-86,187.44314372264
"ZNF544",-2.14834170302624,3.19606025568564,-1020.88385913443,1.91632045860424e-94,6.54719645798896e-94,206.540253602744
"TSC22D3",-2.14644823254707,4.10101766803265,-686.452664126519,3.68310907004495e-87,6.33003559324833e-87,189.476382909049
"SYPL1",-2.14154809403484,3.91089871225952,-1036.8245833797,9.95665470819798e-95,3.54855938204909e-94,207.204514266542
"TGFBR2",-2.1377072728382,3.60561087085547,-895.872600923022,4.78383760369513e-92,1.24158254896343e-91,200.933389547364
"NMB",-2.13374150305193,3.5895587170371,-886.049019814786,7.62304389646102e-92,1.92539113007181e-91,200.459632105861
"GIMAP2",-2.13003803028575,3.36485361321455,-431.729479057024,1.19155846885598e-78,1.50425203915997e-78,169.470282283109
"UBE2K",-2.11489800253534,3.73745223904927,-749.328044477138,9.07542721961621e-89,1.75542774650588e-88,193.250823531528
"CDADC1",-2.11325980876576,3.21277673474274,-1215.3778733673,1.2078412622463e-97,6.81291932426786e-97,214.004756865883
"NSUN6",-2.11182967376264,3.21243683162411,-630.108386493429,1.37385689308407e-85,2.15316852617836e-85,185.785321089257
"ALDOC",-2.10848470279079,3.44683400312073,-670.796098190347,9.76394355767602e-87,1.6266329182427e-86,188.482271492607
"RAD50",-2.10762990721479,3.61944418825611,-481.020071901386,1.23690846774152e-80,1.62936907278317e-80,174.137900791877
"IDH3B",-2.10493955336172,3.6954432797029,-877.945476514964,1.12394675198069e-91,2.77386813915171e-91,200.064803103086
"PDE1A",-2.0991662064341,2.55871434473238,-198.865014553557,1.97496602199527e-64,2.14374578040741e-64,135.981450766032
"REEP5",-2.08894795729386,3.9497201905853,-768.845018811624,3.06189629808882e-89,6.11686326933613e-89,194.357641806401
"SKA2",-2.0808794742892,3.59478798063755,-980.655022710518,1.04785642052796e-93,3.296196900565e-93,204.815822658248
"HM13",-2.05868014365806,3.8700790405188,-521.078349851537,4.21184425405919e-82,5.78227918393585e-82,177.590378337116
"MS4A6A",-2.05632603294143,3.74469234713706,-846.273766602017,5.30930889392871e-91,1.23053296386362e-90,198.485437531075
"SNAP23",-2.04964140323452,3.73937406757263,-857.913441937538,2.98085233314426e-91,7.04746540899389e-91,199.072720379979
"TIMP2",-2.04283555878209,3.72925854874059,-649.284829088056,3.87053699124077e-86,6.22778132425207e-86,187.077608874912
"PPP2R5C",-2.04031731268525,3.76327664961123,-530.855532091398,1.92019043474874e-82,2.6693670964952e-82,178.392550111191
"SESTD1",-2.02557419362223,3.35628931714171,-527.855252849772,2.43978809605693e-82,3.38170432470148e-82,178.147980354369
"NCK1",-2.02348976891713,3.62008416154109,-793.732719660923,7.96786321928066e-90,1.66821968735725e-89,195.728577773072
"CEBPZOS",-2.00634566110805,3.5741112933946,-786.371786869871,1.1812177678055e-89,2.43626164609884e-89,195.32767657066
"AFG3L2",-2.00270882316108,3.44327398627978,-989.660491370555,7.12094262689087e-94,2.29207369330462e-93,205.208015802931
"FKTN",-1.99585811074313,2.75223321445935,-1456.0288023854,5.84010415359687e-101,5.99459528091586e-100,221.703298630998
"SEC16B",-1.9898269543881,2.26312876860854,-517.58256209014,5.59752653797995e-82,7.65783270267617e-82,177.299891562673
"CITED1",-1.98584081141411,1.95038350821547,-522.99535526599,3.60650096239224e-82,4.96764380659528e-82,177.748844461109
"SLC35F5",-1.97323299550956,3.39318732129638,-755.415873559565,6.44719790388964e-89,1.26192105313937e-88,193.59916089469
"NEMF",-1.96564479902203,3.65027035503716,-1056.23608580695,4.54664729214302e-95,1.70426874613132e-94,207.999504352137
"ITM2A",-1.96468944682148,3.58577564386889,-561.10867492983,1.84611538245881e-83,2.65524782707212e-83,180.783820707693
"ZC3H15",-1.9590336593702,3.82153195434888,-870.899628753085,1.57988074889343e-91,3.84728201678806e-91,199.718496360654
"ARHGEF40",-1.95421186374012,3.47792157893425,-786.805460952991,1.15401596539122e-89,2.3831546277238e-89,195.351400837366
"ING2",-1.93863901684841,3.4150166518069,-1029.42704996731,1.34748798083915e-94,4.71554019855603e-94,206.897556204791
"HSD17B4",-1.93777890667887,3.69157182755103,-417.822593643966,4.7523311631863e-78,5.90966062236691e-78,168.056352900929
"CYGB",-1.93242902909835,3.22454946213968,-266.224311756414,8.82863864543652e-70,9.99324348678838e-70,148.58500035992
"STMN1",-1.93002749958139,4.00642243198833,-1060.52638335474,3.83085900663308e-95,1.44671263662261e-94,208.173203125667
"BRD2",-1.91941838782675,3.88290392628673,-1091.03037623333,1.15575730196084e-95,4.73211693813857e-95,209.387930397626
"ZNF224",-1.91900167808604,3.18835336724934,-711.355777960312,8.17037195971974e-88,1.46258977894907e-87,191.011460239065
"SLC22A4",-1.88808555521185,2.40615880208371,-471.637735117785,2.84309881756403e-80,3.70921186950622e-80,173.287572486476
"CRNDE",-1.88614717988333,3.21939817597084,-813.812862792118,2.77228738825609e-90,6.0110204285737e-90,196.803393461782
"U2SURP",-1.88453540891649,3.62194460369616,-628.488025717504,1.53177147864724e-85,2.39375308302872e-85,185.674317968795
"RPS6KA3",-1.88000975596283,3.4671811667387,-1020.82189471133,1.92124218450737e-94,6.56083767262625e-94,206.53765095968
"EXT1",-1.86585984693187,3.17565714568653,-443.692551705726,3.75472569307018e-79,4.78366820213993e-79,170.650510834186
"GADD45B",-1.86350528672995,3.9439659876591,-701.008705356351,1.51753754294297e-87,2.66654643649247e-87,190.380328845823
"CTSB",-1.83147377587131,4.00219205741521,-870.061673194894,1.64547350920178e-91,3.99873844527975e-91,199.677121779476
"IL2RG",-1.82460085744482,3.76271039772805,-422.799456931464,2.88160944741399e-78,3.5972999677634e-78,168.567705885759
"LURAP1L",-1.80408410415356,3.22286586013391,-1174.08230567758,5.20514256075797e-97,2.62374851991954e-96,212.52732056567
"COL5A3",-1.79677405835715,2.79717408300676,-217.863873459483,4.19299467482592e-66,4.6101398713406e-66,139.923370461242
"ALDOA",-1.78602659944123,4.06582471177075,-494.424668162092,3.87230610475205e-81,5.17920941510586e-81,175.324325429255
"PAPOLG",-1.77830777075009,2.90134688905159,-1037.82436762625,9.55927616705104e-95,3.41292256277626e-94,207.245828857198
"CDYL2",-1.77390063434222,2.71891474286534,-333.44936029417,6.53959601987604e-74,7.67790974104149e-74,158.312993151102
"RBM39",-1.72493615069143,3.8392887119584,-1061.59572671244,3.67113430508087e-95,1.39180083609636e-94,208.216385548073
"PSMC4",-1.7146441454624,3.57221036610204,-770.437063988743,2.80561624414569e-89,5.6287675898173e-89,194.446672538254
"PDCD6",-1.70575607008785,3.64021260318194,-452.592359235481,1.62239564675179e-79,2.08429289746427e-79,171.508008461749
"RIOK1",-1.69971737860205,3.2461511599671,-814.963778637618,2.61157472992994e-90,5.67649761242389e-90,196.864182812144
"PIGP",-1.65836789425704,3.4647968754077,-1172.75448574115,5.46009624447947e-97,2.73663588917772e-96,212.478936594348
"FAM134B",-1.63398824781054,2.94314254643186,-801.546376817525,5.26700239637181e-90,1.11631365315659e-89,196.150045774968
"CCPG1",-1.62876303323792,3.40003039450749,-344.13250691142,1.72573235050475e-74,2.0403686354034e-74,159.67539916773
"ACAT2",-1.60888385946382,3.31559365466305,-767.4781679195,3.3010013760644e-89,6.57462147383901e-89,194.28105578113
"FANCD2",-1.5965760942439,3.15504836871181,-187.334469522451,2.45810299437453e-63,2.64903454086265e-63,133.401247982712
"SQLE",-1.59164416588603,3.31182379269267,-526.315635616183,2.76028689842139e-82,3.81769410040185e-82,178.021934787232
"PCNP",-1.56125982896243,3.50876735074823,-632.961074891906,1.13513285230367e-85,1.78656300489604e-85,185.980048683703
"TRAM1",-1.54697175949952,3.64377079618811,-701.374337753139,1.48446518240497e-87,2.61168239116689e-87,190.402790649243
"PIGF",-1.54641609529891,3.23758178094052,-842.249362392047,6.4941031600586e-91,1.49385526111837e-90,198.280481505099
"RB1CC1",-1.54347650627356,3.28810170905834,-446.351047954337,2.91716304585109e-79,3.72599121537355e-79,170.908451117829
"RGS1",-1.50849200762628,3.89749769343374,-619.664890274119,2.78386529778314e-85,4.29531499518123e-85,185.064787464407
"ZNRD1",-1.50269184266645,3.48884530792823,-728.115312971317,3.05412747492377e-88,5.66839638052869e-88,192.014343222997
"C2",-1.50143453383379,3.26752226644282,-353.201122996905,5.75108791132731e-75,6.83165396632354e-75,160.799077271443
"LYSMD3",-1.47527620093587,2.91675209463073,-703.364366978193,1.31696348934556e-87,2.32800905175427e-87,190.524837009959
"ZNF703",-1.46589710304511,3.33884013708663,-706.17471437794,1.11274035373989e-87,1.97491137926895e-87,190.696600923059
"KRT23",-1.45760123812875,2.89553172018084,-637.650013456162,8.31000744875881e-86,1.31699444800572e-85,186.298209350575
"TOP1MT",-1.45088688966864,2.9585609931352,-634.593451330178,1.01807592050961e-85,1.60662617891372e-85,186.091079476398
"IRAK3",-1.44176223336941,2.75685190083552,-235.366670619171,1.60483378809266e-67,1.78225133063538e-67,143.262040875487
"FAM13A",-1.384394152145,2.96410633387629,-348.879405590038,9.67448695775595e-75,1.14729180345378e-74,160.267228860333
"ATP6V1G1",-1.38167665116669,3.71372046395191,-353.303709047674,5.68096204269929e-75,6.74948754130928e-75,160.811622605581
"DYNC1I2",-1.37189491575581,3.26310170433415,-433.346594279134,1.01745104197321e-78,1.28652448673497e-78,169.631723815973
"MFAP4",-1.35196623070799,2.9031648558319,-184.549262784276,4.62583122934847e-63,4.97451197527926e-63,132.754228943295
"LRP5",-1.33329543504636,2.63366660168839,-887.04818920981,7.26849874660556e-92,1.84309293172454e-91,200.508061112135
"SERINC3",-1.33032149968584,3.38191707201057,-718.172889890618,5.46020225391212e-88,9.92534062216921e-88,191.422239154306
"FUNDC2",-1.33009528985857,3.34736248220227,-423.708345239568,2.6316770641684e-78,3.28994572971451e-78,168.660438560016
"FOXA1",-1.32657772488956,2.05549967378361,-363.693693851418,1.66971052082223e-75,1.99619023159752e-75,162.063688709044
"LRP6",-1.30610602158279,2.61404776425335,-746.248047958053,1.080078691719e-88,2.07044400676428e-88,193.073500541878
"YTHDC2",-1.26045107330499,3.12503755264269,-345.400710600348,1.47735626258894e-74,1.74787902938567e-74,159.834311610198
"FBXO6",-1.22408619594416,2.939344319022,-299.955422688271,5.72237777771548e-72,6.59455480845737e-72,153.739445538594
"LRRC15",-1.20131669361538,2.01054084666055,-164.289090729341,6.25985862599246e-61,6.64568875778093e-61,127.731885926462
"CDK14",-1.16766566406683,2.6468162788102,-385.400359276092,1.44211834018771e-76,1.74626881316968e-76,164.567758439689
"GSTO1",-1.10830655734055,3.47628735522175,-485.720847168219,8.20128375438161e-81,1.08500310740807e-80,174.557697204552
"MFSD2A",-1.02891527493273,2.7902080898202,-281.348402322332,8.55754501813445e-71,9.78044714647443e-71,150.97244334143
