"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MAFB",-4.28267621042592,2.3452750676142,-7825.23594958771,3.4148788454268e-137,6.22672310593599e-136,305.069301469142
"IFT22",-4.26753100002379,2.33698126191779,-13137.4800127249,4.00243032846659e-147,6.67009668227711e-145,327.190063907625
"AXIN2",-4.14304388491675,2.26880974650203,-11072.6611472889,7.58232076848481e-144,9.05581843782702e-142,320.031269758431
"ECT2",-4.11863236837132,2.25544153506048,-11966.7915468976,2.46214060108044e-145,3.60075500966172e-143,323.304315327145
"SAP30L",-4.04127111447268,2.2130770388779,-5561.06980265008,1.2032002773933e-130,4.49303449077665e-130,290.009575487178
"RSL24D1",-4.02289686010313,2.20301494719933,-12381.2449413394,5.47904154395499e-146,8.35378972425138e-144,324.728274774412
"RRP7A",-4.00796598544522,2.19483851583905,-9715.31397860016,2.43480867082235e-141,1.87251666743729e-139,314.450362343976
"RSAD2",-3.99314496674898,2.18672224369587,-7464.54197819224,2.7408972273435e-136,3.92041308006857e-135,303.003883042993
"RPS6KA6",-3.98393490902014,2.18167864065388,-11277.390254551,3.37781988846551e-144,4.24657145977962e-142,320.806444930959
"HSBP1L1",-3.97118780725984,2.17469808492801,-10933.123934433,1.32704901958259e-143,1.50946559909982e-141,319.493648356278
"EGR2",-3.96693695266754,2.17237023598461,-8798.31886332117,1.93551996884738e-139,7.62084400920899e-138,310.17131363335
"RRP1B",-3.96189472531376,2.16960901624325,-7488.75295785648,2.37587609811855e-136,3.45345397953703e-135,303.145800507382
"RRAGC",-3.96164839844898,2.16947412296016,-10008.4654959666,6.55618620222733e-142,5.87270379064513e-140,315.725843546901
"RSBN1",-3.95942009977887,2.16825386416462,-6494.08959360163,1.28056146046094e-133,9.12177278892951e-133,296.877059106884
"WBP11",-3.95792929029927,2.16743746849722,-7058.90145338085,3.22758444597243e-135,3.51502585711831e-134,300.551080479697
"COCH",-3.95241506452324,2.16441777342939,-11769.9743195707,5.11898023714061e-145,7.05434853449031e-143,322.608208997257
"TLR8",-3.94714240309316,2.16153036359863,-9856.62268600178,1.28730227755828e-141,1.06032277252674e-139,315.070389240283
"HIRIP3",-3.94657546703762,2.16121989861584,-8749.89634978606,2.46933636278205e-139,9.36257374375459e-138,309.932064954372
"RRP15",-3.92846935021409,2.15130464416486,-8903.07916267235,1.14794041767131e-139,5.20641837533708e-138,310.684089597957
"SCGB2A1",-3.91504657936723,2.14395407917729,-8889.90044630518,1.22549947609292e-139,5.45461443831174e-138,310.619942545972
