"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PLAC1",-1.22967273538839,0.706929005755519,-40.9396228107999,6.79030507275174e-35,7.30683418472568e-35,67.3310665916361
"MATR3",-1.22916261239365,0.673112859167951,-921.836579323764,3.59215432520265e-90,4.87424770403828e-89,196.80754355889
"CD19",-1.22348617328479,0.670004332989288,-558.226060582152,3.10200154109252e-81,2.93807150915607e-80,176.291789679483
"CGN",-1.22078714319465,0.668526292701832,-815.836699872229,5.39058893693586e-88,6.55869270816696e-87,191.865104449803
"MPZL1",-1.22030434711796,0.668261904374121,-737.220872606182,3.44223014156305e-86,3.87402754020324e-85,187.734574862365
"ZNF503-AS1",-1.21955197695221,0.667849892140497,-1005.13481038932,1.03300473972404e-91,1.52912674528203e-90,200.278062842479
"RAMP1",-1.21301494780066,0.664270090462268,-1050.91585005839,1.66173897043152e-92,2.55881053133046e-91,202.053720353539
"GPRIN3",-1.20579287578228,0.660315146261724,-1072.69032104346,7.16458724711461e-93,1.1470833933508e-91,202.86849118309
"GABRP",-1.20528281156873,1.55439637895161,-435.468595791376,8.2332313215051e-77,6.69595316721344e-76,165.986639738514
"HOXB8",-1.20511755626467,0.65994532843065,-929.420345190333,2.56676207029246e-90,3.51403043362221e-89,197.137372510677
"METTL21A",-1.20405066599304,0.659361078996188,-1136.86935649317,6.60562204296143e-94,1.13857715078342e-92,205.166819819355
"IGFBP7",-1.1968007399649,0.65539088140935,-1082.08674103781,5.00963543190069e-93,8.12261439837626e-92,203.214437500683
"POT1",-1.19034886846112,0.65185771368109,-1167.13202948236,2.24831792436676e-94,4.05810780074971e-93,206.200584444248
"B4GALT1",-1.18917993465735,0.651217583264737,-1020.68351645839,5.50312009835496e-92,8.24175696921928e-91,200.890955966937
"ARHGAP19",-1.18728937753124,0.65018227817187,-968.838638684042,4.67046162688536e-91,6.60684710361435e-90,198.805923480261
"AK2",-1.18493633837477,0.648893709109994,-1100.1486169709,2.54025191597641e-93,4.17179139763251e-92,203.870119873598
"CYP2E1",-1.1838207000347,0.684591116211703,-36.3648925948324,7.72092844202173e-33,8.14898157037543e-33,62.4855610066294
"PKIB",-1.18334709245897,0.648023407775149,-419.029462114558,3.9906050382463e-76,3.18126045392697e-75,164.384799251689
"RCBTB2",-1.18186032956987,0.647209228097786,-1061.07744723101,1.11974792420708e-92,1.75243984947992e-91,202.436260522907
"CLCA1",-1.18167735889974,1.88953691664168,-14.2116079497396,1.92321395562857e-17,1.94584299344598e-17,26.2462173956369
"ZNHIT6",-1.18129177671576,0.646897877725298,-874.875910132352,3.06817276110387e-89,3.96633887512296e-88,194.697522251688
"GPR39",-1.18047857278158,0.646452551761342,-641.124207241832,1.05927681309507e-83,1.08232916563639e-82,182.004821395124
"SEPT2",-1.17975125334222,0.646054257782644,-351.385539636594,5.45719269906837e-73,3.91781385797094e-72,157.043734988185
"JAK3",-1.17755397036144,0.644850983769359,-722.720303579129,7.77588453509513e-86,8.61198905167627e-85,186.921976820156
"MSANTD2",-1.17518843615676,0.643555572181081,-625.676678734398,2.88077858301905e-83,2.90469018390577e-82,181.000593081146
"DES",-1.17405302515424,0.642933799489226,-647.746695180343,6.94915375462155e-84,7.14810130162886e-83,182.427655350355
"HDAC2",-1.17403996853331,0.64292664943491,-994.73184061967,1.58291383767452e-91,2.30743611423297e-90,199.862157876842
"CYBRD1",-1.17015249018966,0.640797792246718,-676.850397606478,1.14536056660493e-84,1.21573431570424e-83,184.233932934393
"CAAP1",-1.16627048702767,0.638671933372297,-638.46068083744,1.25653880251725e-83,1.27706393833526e-82,181.833476186422
"SLC25A46",-1.15478595467636,0.63238278470372,-1137.86597926782,6.37238641206307e-94,1.10085492576792e-92,205.201355489234
"KRIT1",-1.13020721931429,0.618923001053062,-468.156953380614,4.22885116332817e-78,3.55251349648194e-77,168.996374547025
"FAM171A1",-1.12808698110946,0.617761918226607,-475.806791340636,2.17517329000315e-78,1.84552119605257e-77,169.669717343821
"FLCN",-1.12388826408793,0.615462620810057,-507.716939481062,1.51758598368852e-79,1.3504750619963e-78,172.363827359317
"FXYD6",-1.12276915733241,0.614849776634413,-940.438201192879,1.58280144028341e-90,2.18649448059368e-89,197.611389112362
"HECA",-1.11541491706858,0.610822454585174,-639.384980306795,1.18414151066315e-83,1.20668907870907e-82,181.893020720373
"GALM",-1.09724128764045,0.600870228945963,-1075.78896105282,6.36502675381004e-93,1.02120649364587e-91,202.982944428938
"ZNF518B",-1.096472270819,0.600449100686593,-779.80304722372,3.43893454278384e-87,4.02418441222091e-86,190.026752705624
"TP53INP2",-1.09560258607636,0.5999728447561,-527.487646864363,3.16684265689641e-80,2.88178916209611e-79,173.947266049007
"SMPX",-1.09428279356414,1.51422633379052,-610.335712797207,7.97553923404939e-83,7.96825088226892e-82,179.977464558896
"ATOH8",-1.09335157558182,0.598740148532902,-942.829853134995,1.42618370905967e-90,1.97370414564803e-89,197.713487430918
