"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NFKBIA",6.06179322274594,2.74223979124221,17915.6504205631,4.53329489543922e-153,2.32039937290839e-150,339.609536465179
"TXN",6.03697548531039,2.73101271954518,17973.2147905558,3.93482618032854e-153,2.16899726217187e-150,339.733068111054
"MGP",5.80065442231374,2.62410557199908,20902.219217928,5.02495539405223e-156,3.60088303537782e-152,345.405474462567
"CKS2",5.78055681075382,2.61501379534102,18174.2045891802,2.40862005227471e-153,1.93264534180714e-150,340.160399605816
"DNAJB6",5.73042904695639,2.59233694981361,15384.1525466274,3.77008769664357e-150,9.64873158362421e-148,333.618773146176
"CD164",5.69021606391579,2.57414536224762,19109.6386716433,2.62876419161132e-154,3.13962069951446e-151,342.070985111383
"ALKBH7",5.66687455303723,2.56358610732637,16049.2033417988,5.82306634472288e-151,1.81426493157757e-148,335.30623185928
"CITED2",5.61772800130527,2.54135314344762,18094.6136055907,2.92344056356762e-153,2.09493750785256e-150,339.991915127907
"ARPC5L",5.59392173101455,2.53058364022087,19539.2303196833,9.85434502550721e-155,1.41232472905569e-151,342.907470880678
"PPP1R2",5.53570814299977,2.50424892183323,18040.9339432073,3.33304925453256e-153,2.16899726217187e-150,339.877737616188
"IER3IP1",5.53203679139267,2.50258807229669,17608.0045785903,9.73683639215384e-153,4.65161130574496e-150,338.940540422367
"GNAI3",5.51821077848583,2.49633344741026,19581.0275428792,8.96745468346031e-155,1.41232472905569e-151,342.987545139756
"EEF1E1",5.45680797523779,2.46855598879805,17985.9766535084,3.81347066198198e-153,2.16899726217187e-150,339.760385415742
"CCNDBP1",5.4339971026933,2.45823678455173,15364.3690229964,3.99039875552744e-150,9.86041292486539e-148,333.567207436955
"STARD10",5.43357005890856,2.45804359807769,15879.0770353213,9.32006824863508e-151,2.78281704457162e-148,334.88289166753
"CHCHD7",5.4240764825097,2.45374888494487,16887.2997003885,6.15839916720639e-152,2.32268886485268e-149,337.312965450907
"HPRT1",5.41800759040675,2.45100343375544,13573.5514895233,9.47162405031053e-148,1.69684144861313e-145,328.535648271314
"PHF5A",5.41317075996463,2.44881534379353,14979.1419235583,1.22385402646224e-149,2.74066811050888e-147,332.546653163042
"CDC42EP5",5.382877515727,2.4351112571146,15656.0811035675,1.73982555884108e-150,4.79522690563662e-148,334.319416033189
"DNTTIP1",5.34587313788083,2.41837118142228,13085.5402730778,4.76710066198945e-147,7.763873487231e-145,327.026310956622
"BAMBI",5.32215484987385,2.40764147970484,17367.9247165974,1.78468309355749e-152,7.99314940527059e-150,338.407950181652
"NKAP",5.31835142844656,2.40592088429726,16633.051595562,1.20293564823723e-151,4.10487469298475e-149,336.717634068377
"SLC39A14",5.29899070800536,2.39716246314529,12062.1099432436,1.73477322911716e-145,2.58987186663616e-143,323.636757504712
"SPOP",5.25286448882814,2.37629584018416,14437.6261573949,6.2158583230605e-149,1.23730113175143e-146,331.056943792732
"IFIT3",5.22177287916535,2.36223058819385,14717.9725384624,2.65996361431113e-149,5.44608550290101e-147,331.836439663887
"TM7SF3",5.21951074719979,2.36120724278086,19026.196867791,3.18882004863139e-154,3.26444063835607e-151,341.905607130653
"C8orf82",5.20238889077518,2.35346164106496,17239.3063121998,2.47762528093821e-152,1.04439192724725e-149,338.11873670486
"GMFB",5.19239369937578,2.34894000686047,19833.2372877375,5.09753594240964e-155,1.21763141877692e-151,343.465902153184
"USB1",5.17902709680559,2.34289321045967,19925.8559576075,4.15009628265427e-155,1.21763141877692e-151,343.639517954158
"LPXN",5.1608754311706,2.33468174267242,11283.9132439559,3.29270540075097e-144,4.21348694674668e-142,320.830882185644
"PRPS1",5.14795529790184,2.32883692047941,15725.0928598472,1.43284982198196e-150,4.10712072972909e-148,334.494850916221
"GTPBP8",5.11621151469982,2.3144766376023,14742.5447995006,2.47116188577894e-149,5.20833708043878e-147,331.903908008998
"APOO",5.1155153455425,2.3141617039359,18171.0289007144,2.42726877983034e-153,1.93264534180714e-150,340.153695432457
"SNN",5.08289167435661,2.29940337649466,15402.3364095178,3.57856510835565e-150,9.4977768764728e-148,333.666097775089
"CCR7",5.06784094652835,2.29259471390569,16903.1573996505,5.90850026565614e-152,2.32268886485268e-149,337.349721555774
"PCYT2",5.04141321631103,2.2806393121407,16508.912487645,1.67430568460609e-151,5.45367024358512e-149,336.422780150281
"BAG5",5.04139656602215,2.28063177986716,14334.3307265133,8.53357291965188e-149,1.65274550114123e-146,330.765134636053
"METTL8",4.99107304202104,2.25786637615238,15287.1274997535,4.98449488654324e-150,1.19062967856563e-147,333.365096995579
"PLAGL2",4.96640454378718,2.24670681742754,13508.7777882657,1.1698021961175e-147,2.04458598472635e-145,328.339014726175
"BCR",4.94286800803821,2.23605933696967,14302.2402425926,9.42084633518364e-149,1.77657328520858e-146,330.673965716409
"RNF113A",4.92519864581962,2.47807612842516,1772.52413806248,9.91393954240483e-109,1.09012261409963e-108,238.735038998326
"CCDC117",4.91950856630879,2.22549197047302,15116.2345210013,8.18654619637755e-150,1.89241258204005e-147,332.913471777677
"UGGT2",4.87164386060677,2.20383888932212,14058.2240285269,2.0134402934884e-148,3.69956747259945e-146,329.972619219209
"SH3BGRL2",4.86420411199672,2.20047328876043,16855.7460151489,6.68830128741811e-152,2.39641835128191e-149,337.239698094397
"PXMP4",4.85327909072672,2.19553101723352,13454.4205130248,1.39764136943157e-147,2.38464239365396e-145,328.173143406077
"GALM",4.83054927126291,2.57690646954117,2005.54595695514,4.25446508225303e-111,4.79061860141817e-111,244.299092797608
"ASPM",4.64795803052185,2.10264768047417,11761.5514954269,5.28329801155223e-145,7.14341765109119e-143,322.578123674719
"SPICE1",4.56792610189122,2.06644276037937,11640.0230518341,8.35581399533754e-145,1.10884746464053e-142,322.14129237258
"AJUBA",4.55755206507893,2.06174974372619,11892.7675623399,3.23778507868223e-145,4.54940546545821e-143,323.044048112427
"FTX",4.55482375224186,2.06051550696656,14756.2952559556,2.37154707798234e-149,5.14985041237014e-147,331.941603545986
"GPRIN3",4.5543050333095,2.36462784139471,1426.3496669781,1.44890380829372e-104,1.53660569634939e-104,228.941306935495
"BBS4",4.54837817653769,2.05759965129087,12818.0756124727,1.18602791101735e-146,1.88868355785562e-144,326.170889198907
"KAT2B",4.54673323326223,2.0568555102853,12489.9437646436,3.72529088291263e-146,5.80335531890259e-144,325.092683713151
"IGFBP7",4.51231194391524,3.59626663696931,4865.57504199009,4.37763686781755e-128,1.10186672970778e-127,284.065480659765
"ZNF185",4.41337801037461,1.99652814755042,11272.7950459151,3.43912799707699e-144,4.24910193569891e-142,320.789220206098
"ZNF57",4.37241528190281,1.97799738943222,10350.7833705477,1.48602345758061e-142,1.56600648485627e-140,317.164134783244
"CALML4",4.36027734864969,1.97250641962724,11163.3993909309,5.28892261062303e-144,6.42379990300418e-142,320.376808983653
"SLC25A46",4.29582380159815,2.73203621859671,2586.05350487508,5.70359805895169e-116,6.97355121829855e-116,255.741046172263
"TIMP1",4.26951020763604,3.83819960789638,4297.26867460176,1.05186200484e-125,2.06510770594068e-125,278.521573559051
"ZNF250",4.21387908942365,1.90627863569165,9737.82446398693,2.19838914914169e-141,1.7368395839391e-139,314.549792655074
"HOTTIP",4.13586840906884,1.87098808981686,8001.34950327348,1.27871574100459e-137,2.74349610779607e-136,306.041315015288
"CRK",4.10764626216994,3.09378607475972,3120.1831699009,1.43639387515639e-119,1.95279804768937e-119,264.17891999137
"PLA2G7",4.02067749706785,2.91708455317001,2849.55265368766,7.8766309381374e-118,1.01244730587789e-117,260.10323463552
"SIVA1",3.97690794474294,3.52466114362649,4456.64421087743,2.1083498545466e-126,4.42413910913058e-126,280.148574883206
"EFCAB7",3.87883333442607,1.75471031795465,7720.5814083693,6.18660754303878e-137,1.04559503899566e-135,304.480601079486
"TFG",3.87539715897511,3.4262909555686,2817.76854706931,1.29222453654122e-117,1.64887482707521e-117,259.59913127613
"CHRDL2",3.78638828318955,1.71288993763337,7388.73144044324,4.30086935514948e-136,5.85601112739806e-135,302.556335391021
"B4GALT1",3.77345876231139,3.42722552662864,3357.69183607742,5.63767937562235e-121,8.11563085691236e-121,267.471662011989
"FMO1",3.71449486175362,1.68036672317426,9151.20602602564,3.41216321930515e-140,1.88088935611852e-138,311.873011143639
"ILF2",3.68438728516311,3.64951317224863,2161.85045163491,1.55010395687651e-112,1.77501517337442e-112,247.678533562155
"YWHAE",3.65690987057842,3.79591896913505,4048.97497688791,1.45457340962928e-124,2.5922589041043e-124,275.860085666372
"PMP22",3.60919041255372,3.66297686771512,4499.13527402842,1.38694185047543e-126,2.97302581528774e-126,280.572327335657
"CYP4X1",3.60382988140835,1.63030399397045,5631.22986797627,6.91872911983106e-131,2.70483430838567e-130,290.566135718622
"TFF3",3.58863448716834,4.03047529248785,3327.13977592234,8.4393098155519e-121,1.20398355839628e-120,267.061541957125
"COL5A2",3.56395836516467,3.58101051557071,4995.99267928287,1.36217466893656e-128,3.6641680471469e-128,285.244045506374
"CBX1",3.53006150646977,3.34750120401433,3294.85346080784,1.29782470549339e-120,1.83653472345293e-120,266.623980209456
"KIF5B",3.50422407221379,3.77690405956068,3163.56673235603,7.80908482685499e-120,1.07141301683406e-119,264.798890597182
"CYBRD1",3.49753405215109,3.11850435792509,2652.58199208115,1.85901691395018e-116,2.29922595881378e-116,256.883307677819
"JUN",3.48481438493074,4.16607426279234,3506.27319621527,8.33960447916849e-122,1.24763268680003e-121,269.413779949957
"XPNPEP3",3.4763343409338,2.86548456292601,1824.12172294173,2.79419309881416e-109,3.08381145019287e-109,240.027896297164
"ATXN1",3.4670424099355,3.36631745558903,2677.5359725687,1.229727640419e-116,1.53043214158433e-116,257.304327977382
"WDR1",3.43863331719096,3.796495493637,4203.23762439637,2.79275772444607e-125,5.28602795916021e-125,277.532529800721
"COL15A1",3.37218858125965,3.53526673188876,2123.19689852137,3.43694952433104e-112,3.92059539817833e-112,246.866222763408
"HLA-DPB1",3.35566654831524,4.0213468299548,3440.57516594795,1.92176949228225e-121,2.82432325301366e-121,268.565518652878
"TNFRSF10A",3.35425894769418,2.92663709483374,2060.67919799717,1.28539534134157e-111,1.45538679349877e-111,245.520416336676
"RPRD1B",3.3463881320666,3.10504488620729,3190.85399635732,5.34539344378894e-120,7.37913492933761e-120,265.184451549712
"GLOD5",3.28404502480901,1.48563941598503,5895.3744456149,9.14910549870753e-132,4.2298380647573e-131,292.599055763101
"GSTP1",3.27429276964981,4.28092332336073,3699.47310447588,7.81734217030916e-123,1.24183271985004e-122,271.817997638131
"USP36",3.25576467941327,3.40897534823235,3299.9229770466,1.21268260141291e-120,1.71774728636587e-120,266.692971362382
"RIIAD1",3.25179680793203,1.47105093692164,4479.55125495139,1.68141121030935e-126,3.57007192091165e-126,280.377530968092
"LINC00493",3.24419913462855,3.88030229441852,3515.83367760712,7.3952475957708e-122,1.11006167304762e-121,269.535876702331
"TSPAN8",3.22968294096703,4.07351472224277,4648.3520028734,3.2859902218698e-127,7.49201588607031e-127,282.028692338123
"JAK3",3.2233082484176,2.94595645024379,2588.37484637429,5.48215251517097e-116,6.70394281974662e-116,255.781398436832
"ZFP36",3.22266610778637,4.19994374834312,5058.03217167842,7.90092343438887e-129,2.20475145369278e-128,285.793652001426
"FAM171A1",3.2207613409319,3.05368417631657,2464.90866441049,4.7399372132965e-115,5.66484157279565e-115,253.582911838449
"COL4A2",3.20554812851079,3.81613838164355,1646.5513859513,2.56622595082367e-107,2.78082189076098e-107,235.412841587501
"FLCN",3.19081423291261,3.23624914861813,2383.52862607834,2.08582907496466e-114,2.46366427413825e-114,252.072355912737
"RPS27L",3.16531182224479,4.18233938041764,5998.11126506216,4.26803060414372e-132,2.12541398952702e-131,293.364372004055
"TSN",3.15342345107036,3.63671873595088,3865.44940688809,1.12678307781511e-123,1.89187617985545e-123,273.783834035447
"ANAPC5",3.15246059201968,3.77408783885577,3515.94426535336,7.38498856524775e-122,1.10875399242752e-121,269.537287047923
"KLF10",3.1268344502074,3.72946871779549,3706.12817783347,7.22119446004933e-123,1.14993510001586e-122,271.898529080339
"IFI27",3.12410349984619,4.37710278814483,4293.89598788853,1.08895081328921e-125,2.12975478385112e-125,278.486481723622
"CDC42BPB",3.11766436123334,3.35488223279275,2820.62106082861,1.23578778078093e-117,1.57826683961436e-117,259.644606454885
"HACE1",3.1164838483639,2.5634586750021,1563.37743159482,2.52827680834612e-106,2.71628659799225e-106,233.076537693435
"GNB1",3.10407772936901,3.89790261030056,5145.76725086199,3.69873072919756e-129,1.07831995140072e-128,286.559189640866
"TAGLN",3.09402356903425,4.21534809953643,4988.94950490925,1.44968519191866e-128,3.89080302819816e-128,285.181207818197
"SOD3",3.06993026743478,4.04471406750185,1949.45720552267,1.48777098580885e-110,1.66427831475276e-110,243.021502928493
"RPL31",3.06331357297722,4.47313104924552,4585.65917418155,5.98330499378068e-127,1.32620982324257e-126,281.422711983196
"GFPT1",3.06182788359746,3.68044524386554,3234.14280259544,2.94910589512722e-120,4.12276489357816e-120,265.789323752885
"KDSR",3.06052246612751,3.69824311999481,4775.74388830505,9.96394591271236e-128,2.41466474164683e-127,283.234699197014
"LINC00662",3.05991522748679,3.04791231901643,3181.44324116919,6.08967261532589e-120,8.39042375724386e-120,265.051858126787
"NENF",3.02776767678552,4.04833116348865,3544.14550540858,5.19063765792133e-122,7.86387092107067e-122,269.895483275942
"MPZL1",3.02540292274459,3.78248738783213,4209.16682955816,2.62430281990618e-125,4.97451337423191e-125,277.595557746124
"FARP1",3.02064847695881,3.60777846652193,1286.00751936888,1.40056190533192e-102,1.469031998479e-102,224.27108595251
"ZNHIT6",3.01810882631766,3.1816725677297,2438.96051774392,7.56169273730328e-115,8.99818833535625e-115,253.106787784252
"OSBPL7",2.99833243511293,2.78670088168309,2573.16777225409,7.11041941385128e-116,8.66994478809907e-116,255.516385961844
"DSTN",2.99221887531849,4.25444075471189,5484.08603410792,2.22605364481061e-130,7.96400420305183e-130,289.390480960367
"PHACTR2",2.99102159023986,3.63261428418384,3132.66175879825,1.20439602259415e-119,1.64175421303208e-119,264.35813260992
"PPIC",2.99028855486881,3.93011208302105,4309.18776154724,9.30825478751085e-126,1.83451468116894e-125,278.645363652107
"NDUFB9",2.98560512965998,4.14048261151026,4787.99321691984,8.89879464006136e-128,2.16826801736415e-127,283.348922266782
"MED30",2.98461224116143,3.6586684834977,2058.50901886601,1.3465836430366e-111,1.52418549770972e-111,245.472965818579
"PHB2",2.97574819433215,3.98899914575785,5285.6685418958,1.13210930222208e-129,3.55663974560431e-129,287.752572202987
"NMI",2.96498734349339,3.71967213284566,2030.43651002052,2.46845064633447e-111,2.78521765574442e-111,244.854596379967
"PROS1",2.9375183458064,3.23599112691467,3336.12580855533,7.4921829405709e-121,1.07120875802337e-120,267.182561542991
"KRT20",2.92450890190924,3.8254570020881,3377.05529433975,4.3740167011832e-121,6.32960494359427e-121,267.729639707816
"ANKRA2",2.92448113349512,3.30646872909765,2628.06417543818,2.8007396558599e-116,3.44847085462063e-116,256.46574180969
"S100A13",2.92150791996625,4.0365439304213,5084.96719424717,6.2499606184659e-129,1.76675415352768e-128,286.030117131662
"YIPF5",2.91968002214983,3.74933394180192,1971.56418032759,9.04480563041407e-111,1.01432045614315e-110,243.529409080871
"AK2",2.9145404520264,3.93304337424143,4145.7388311565,5.12919574732109e-125,9.48047890773869e-125,276.916572979041
"GPCPD1",2.91175225118281,3.66000835272652,3006.41385369249,7.39995144165446e-119,9.79642564768075e-119,262.510803624809
"HSPH1",2.90864391909538,4.23492326109195,4645.46617302459,3.37730098599761e-127,7.69286041502189e-127,282.000982286826
"DNAJC10",2.9077335866349,3.66847729870377,3098.40460234516,1.95672757891932e-119,2.64714174637264e-119,263.864402968853
"EYA3",2.90756307617636,3.20876156702785,2271.50358110271,1.74583305965581e-113,2.02732777596719e-113,249.905837530706
"TC2N",2.90516731064557,3.34441915783819,2624.87511999607,2.95492141495932e-116,3.6364360054265e-116,256.411140417046
"FECH",2.89801598181978,3.09863421399938,2369.13575033467,2.72503501561349e-114,3.21124830157643e-114,251.799806904876
"CXCL2",2.88544566752005,4.37400119109499,5777.1874074951,2.23637248794064e-131,9.56766880512395e-131,291.701361769976
"NSDHL",2.88262600207777,3.42576770052624,1110.9344045293,8.93781096557166e-100,9.25955665451591e-100,217.671223819369
"SNRPB",2.88089421859465,4.26030618516877,4300.2113289686,1.02055824149229e-125,2.00639790357579e-125,278.552168101614
"MID1IP1",2.8778693099827,3.78231327796701,4292.66423639741,1.10282726130443e-125,2.1557174453103e-125,278.473658697538
"KRTCAP3",2.86068601841395,3.81152376170315,2565.1411328665,8.16167154591713e-116,9.9281171784149e-116,255.375869689777
"MX1",2.85359135361342,3.891907865728,3228.60868204177,3.18065936081221e-120,4.4378124960242e-120,265.712453637249
"IFI44",2.84968946822909,3.74898905373605,2651.29081828949,1.89939646194941e-116,2.34754657577259e-116,256.861414714114
"ACAT1",2.84530060469055,3.77309186981173,3468.38354998055,1.34710784686489e-121,1.99449893194913e-121,268.926552447648
"C1QB",2.84519144978013,4.17295101908053,2431.81632141332,8.60690185614002e-115,1.02351574346331e-114,252.974803349678
"C8orf4",2.83008743785846,3.98873960189727,5121.6545975607,4.55073729244866e-129,1.3160041742408e-128,286.350137694441
"SRSF3",2.82938276422905,4.30372864877038,5335.32745636977,7.49288329270853e-130,2.41647172257198e-129,288.168370445954
"SSR3",2.82821399746745,4.25485552837606,5463.8060155998,2.62149138814138e-130,9.22938601057613e-130,289.22589871687
"PGM1",2.81981818031883,3.67686109116322,3873.1182022042,1.03240652537474e-123,1.73708033830368e-123,273.87258013901
