1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
ABCA1,6.353938102722168,6.340049743652344,6.34852409362793,6.352756977081299,6.341976165771484,6.42009973526001,6.39041805267334,6.418987274169922,6.333186626434326,6.338900566101074,6.368351936340332,6.3648457527160645,6.3243727684021,6.458785057067871,6.338922500610352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA2,1.6677111387252808,1.6743130683898926,1.6619927883148193,1.669220209121704,1.6737067699432373,1.669111967086792,1.6617870330810547,1.6825623512268066,1.67547607421875,1.6662192344665527,1.680196762084961,1.6693848371505737,1.6674906015396118,1.6844801902770996,1.6805702447891235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA5,2.9908456802368164,2.9936904907226562,2.9931745529174805,3.0177834033966064,2.9914960861206055,2.99252986907959,3.0049028396606445,3.003737688064575,3.01318359375,2.9913277626037598,2.9867124557495117,2.9946494102478027,2.984975814819336,2.9947032928466797,2.990341901779175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA7,2.3480923175811768,2.3501858711242676,2.36104416847229,2.382664918899536,2.395526885986328,2.3829445838928223,2.3651864528656006,2.371446132659912,2.3676095008850098,2.395435333251953,2.3800716400146484,2.3970746994018555,2.3974146842956543,2.376847743988037,2.3963944911956787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA8,0.0,0.0,0.0,0.2244645655155182,0.0,0.0,0.0,0.16411322355270386,0.0,0.0,0.0,0.0,0.0,0.25320109724998474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCB1,1.7154608964920044,1.7127618789672852,1.7033700942993164,1.7195966243743896,1.711646318435669,1.7202951908111572,1.7031965255737305,1.7059710025787354,1.7165086269378662,1.7120609283447266,1.6997872591018677,1.7143996953964233,1.699704885482788,1.7260385751724243,1.7174623012542725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCB10,2.4233508110046387,2.4225854873657227,2.406996965408325,2.3608884811401367,2.4110851287841797,2.395224094390869,2.3785400390625,2.3621554374694824,2.4141595363616943,2.3966779708862305,2.3350417613983154,2.3881568908691406,2.392714262008667,2.4240057468414307,2.344642162322998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCB8,5.204017162322998,5.217547416687012,5.223700523376465,5.204226016998291,5.207165718078613,5.214389324188232,5.188601493835449,5.201128005981445,5.2073774337768555,5.20394229888916,5.216843605041504,5.210436820983887,5.206859588623047,5.179108619689941,5.228231430053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC1,2.5396106243133545,2.5730061531066895,2.580803871154785,2.5690221786499023,2.5585317611694336,2.557583808898926,2.5676305294036865,2.5543060302734375,2.541008949279785,2.5555429458618164,2.567934513092041,2.5587575435638428,2.5514509677886963,2.5549309253692627,2.5556740760803223,8.048155784606934,8.079976081848145,8.061300277709961,8.074686050415039,8.057518005371094,8.050888061523438,8.052535057067871,8.044130325317383,8.062199592590332,8.043075561523438,8.052742004394531,8.062509536743164,8.037639617919922,8.045812606811523,8.080618858337402,8.038167953491211,8.052299499511719,8.045770645141602,8.042440414428711,8.041333198547363,8.056894302368164,8.047136306762695,8.068119049072266,8.063172340393066,8.053439140319824,8.055315971374512,8.033705711364746,8.041278839111328,8.044182777404785,8.058183670043945,8.03953742980957,8.064456939697266,8.046232223510742,8.041781425476074,8.06216812133789,8.032512664794922,8.044376373291016,8.051095962524414,8.057809829711914,8.030609130859375,8.051980972290039
