1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
ABHD17B,3.6131324768066406,3.6064341068267822,3.620615005493164,3.573232889175415,3.663651943206787,3.639526844024658,3.598907947540283,3.6346702575683594,3.6088430881500244,3.7697322368621826,3.6513025760650635,3.6281208992004395,3.680281400680542,3.630289077758789,3.6394495964050293,3.5913639068603516,3.7203612327575684,3.6850626468658447,3.6283183097839355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD17C,3.662076473236084,3.691587448120117,3.703824043273926,3.626415252685547,3.6838173866271973,3.7458364963531494,3.6428284645080566,3.6998934745788574,3.666987419128418,3.66805362701416,3.686551094055176,3.6307790279388428,3.656543254852295,3.6417076587677,3.6946663856506348,3.6667823791503906,3.7357869148254395,3.649446487426758,3.677689552307129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD2,4.240626335144043,4.270339012145996,4.276529788970947,4.197556018829346,4.274434566497803,4.309216022491455,4.378096580505371,4.273904800415039,4.263960361480713,4.272818565368652,4.271816253662109,4.229082107543945,4.220580101013184,4.272138595581055,4.280502796173096,4.256139755249023,4.292977333068848,4.212716102600098,4.27131462097168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD3,4.681302547454834,4.746642112731934,4.723366737365723,4.618547439575195,4.706327438354492,4.733835697174072,4.558416843414307,4.70877742767334,4.756661415100098,4.756137847900391,4.713064193725586,4.682828426361084,4.715082168579102,4.73743200302124,4.675662040710449,4.716063976287842,4.776792526245117,4.723381042480469,4.722866058349609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD5,4.62341833114624,4.660962104797363,4.701777458190918,4.763921737670898,4.739015102386475,4.696048736572266,4.786019325256348,4.755048751831055,4.649741172790527,4.772468566894531,4.8021559715271,4.847355842590332,4.7902445793151855,4.709258079528809,4.643416404724121,4.7316718101501465,4.6946024894714355,4.736164093017578,4.661808490753174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD6,2.7883095741271973,2.7608346939086914,2.8163132667541504,2.7129809856414795,2.8411810398101807,2.833580732345581,2.6876447200775146,2.843477725982666,2.7548935413360596,2.823988437652588,2.8026671409606934,2.748711347579956,2.798854112625122,2.8028316497802734,2.815247058868408,2.770650863647461,2.6719281673431396,2.7883527278900146,2.7179391384124756,33.86671447753906,33.92449951171875,33.926063537597656,33.91322708129883,33.94696807861328,33.94076156616211,33.886146545410156,33.87884521484375,33.84956741333008,33.90890121459961,33.838863372802734,33.944618225097656,33.88922882080078,33.83271789550781,33.85631561279297,33.91261291503906,33.962337493896484,33.81514358520508,33.88152313232422,33.948081970214844,33.89122772216797,33.939231872558594,33.855682373046875
ABI1,5.13814640045166,5.1414923667907715,5.128817558288574,5.131139755249023,5.147983551025391,5.182369232177734,5.038632392883301,5.158253192901611,5.094953536987305,5.195545196533203,5.198576927185059,5.145570755004883,5.165936470031738,5.166025161743164,5.156537055969238,5.128290176391602,5.216037750244141,5.175230979919434,5.153282165527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABI2,4.030959606170654,4.027296543121338,4.1299567222595215,4.124433517456055,4.0990424156188965,4.086095333099365,4.204670429229736,4.118376731872559,4.084278106689453,4.077232360839844,3.958146572113037,4.049005031585693,4.028225898742676,4.014969348907471,4.06797981262207,4.066463470458984,4.00687313079834,4.0427470207214355,4.100818157196045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABI3BP,1.9242026805877686,1.8851674795150757,1.649815559387207,1.973775863647461,1.6626774072647095,1.7120826244354248,2.192978620529175,1.6673831939697266,1.641998529434204,1.7512032985687256,1.6674433946609497,1.8843004703521729,1.7032630443572998,1.6427555084228516,1.7333741188049316,1.5446714162826538,1.7658991813659668,1.786866545677185,1.667659044265747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM1,3.90863037109375,3.92798113822937,4.001568794250488,3.896846294403076,3.988161325454712,4.001688003540039,3.866579532623291,3.985119342803955,3.9568629264831543,3.983910322189331,3.9462685585021973,3.8993160724639893,3.9504191875457764,3.935680389404297,3.9408624172210693,3.913118839263916,4.051204204559326,3.941429615020752,4.004264831542969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABLIM2,1.4066548347473145,1.360651969909668,1.4040284156799316,1.402563214302063,1.3911998271942139,1.3791730403900146,1.4166111946105957,1.325279951095581,1.3984732627868652,1.3876478672027588,1.3820759057998657,1.415786862373352,1.4028455018997192,1.397890567779541,1.3627516031265259,1.3218401670455933,1.3879129886627197,1.3617703914642334,1.3821183443069458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRACL,6.173440456390381,6.211650848388672,6.108436584472656,6.175845146179199,6.162629127502441,6.141058921813965,6.183722496032715,6.11228609085083,6.176687240600586,6.055948257446289,6.1665472984313965,6.192237854003906,6.1525468826293945,6.151050090789795,6.123932838439941,6.085188388824463,6.079056739807129,6.148414134979248,6.173470497131348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT1,4.425358772277832,4.397087097167969,4.413813591003418,4.417697906494141,4.395586013793945,4.407125473022461,4.408445358276367,4.38789701461792,4.388322353363037,4.432226181030273,4.415660381317139,4.436529636383057,4.395719528198242,4.393500804901123,4.323874473571777,4.402410507202148,4.3836870193481445,4.398179054260254,4.398348808288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC083843.1,0.5474724173545837,0.5702705383300781,0.5849343538284302,0.4325236976146698,0.5913431644439697,0.5823571681976318,0.35854360461235046,0.5710514783859253,0.5380135178565979,0.572553813457489,0.5360654592514038,0.5218162536621094,0.5860320329666138,0.5305724740028381,0.5460485219955444,0.6022127866744995,0.6057271361351013,0.5377115607261658,0.5838639736175537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAA1,5.231652736663818,5.227732181549072,5.252532482147217,5.19114875793457,5.242528438568115,5.208583354949951,5.158709526062012,5.286563396453857,5.30184268951416,5.294488906860352,5.243113994598389,5.207211971282959,5.233275413513184,5.247610092163086,5.217460632324219,5.2161664962768555,5.164292812347412,5.240674018859863,5.233171463012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAA2,4.5489726066589355,4.624680995941162,4.683476448059082,4.514467239379883,4.611122131347656,4.683055877685547,4.76701545715332,4.653205394744873,4.5938639640808105,4.629502773284912,4.602195739746094,4.666213035583496,4.586073875427246,4.582243919372559,4.617847442626953,4.5860748291015625,4.69554328918457,4.610106468200684,4.623115062713623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACB,1.829336404800415,1.8246161937713623,1.8573284149169922,1.8949840068817139,1.8490140438079834,1.8515959978103638,1.9493303298950195,1.8636536598205566,1.8307626247406006,1.8673226833343506,1.8916277885437012,1.8554627895355225,1.8152039051055908,1.8414618968963623,1.8369526863098145,1.826749563217163,1.8747327327728271,1.8262112140655518,1.824878215789795,31.196632385253906,31.248477935791016,31.275981903076172,31.200725555419922,31.272296905517578,31.265939712524414,31.196420669555664,31.21304702758789,31.18088150024414,31.261306762695312,31.18453598022461,31.266632080078125,31.205196380615234,31.176511764526367,31.245769500732422,31.23413848876953,31.2685546875,31.19939613342285,31.21291732788086,31.27790069580078,31.250747680664062,31.266693115234375,31.225906372070312
ACADM,4.776340007781982,4.737025260925293,4.759119033813477,4.855588912963867,4.805487632751465,4.856318950653076,4.80311918258667,4.842048168182373,4.7661943435668945,4.780765533447266,4.850823879241943,4.861776351928711,4.870018005371094,4.808021068572998,4.801540374755859,4.774523735046387,4.8599348068237305,4.822190284729004,4.836057662963867,7.844264984130859,7.868288516998291,7.900724411010742,7.896617889404297,7.883081436157227,7.872610092163086,7.8684539794921875,7.840074062347412,7.849190711975098,7.872339248657227,7.849936485290527,7.8719587326049805,7.884573936462402,7.874333381652832,7.86419677734375,7.924206256866455,7.871637344360352,7.862801551818848,7.907303810119629,7.849209308624268,7.9114861488342285,7.9091081619262695,7.895869731903076
ACADS,3.5555062294006348,3.533644914627075,3.592176914215088,3.4948439598083496,3.555873394012451,3.5859105587005615,3.451843738555908,3.589466094970703,3.5604803562164307,3.550906181335449,3.550767183303833,3.5217556953430176,3.534846305847168,3.5496602058410645,3.566397190093994,3.539693832397461,3.5819315910339355,3.518404483795166,3.565063953399658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACADVL,5.569180965423584,5.515789985656738,5.657390594482422,5.562742233276367,5.5326032638549805,5.5493621826171875,5.68669319152832,5.561691761016846,5.626462936401367,5.520096778869629,5.582807540893555,5.594243049621582,5.551897048950195,5.569549083709717,5.480432033538818,5.495257377624512,5.5150957107543945,5.530627727508545,5.536956787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAN,1.452497959136963,1.557673692703247,1.5309171676635742,1.573171615600586,1.5525188446044922,1.6268582344055176,1.6733510494232178,1.587149977684021,1.5684077739715576,1.5860307216644287,1.5725587606430054,1.5290000438690186,1.4675803184509277,1.5280245542526245,1.5923818349838257,1.531672477722168,1.6828269958496094,1.5260087251663208,1.5341191291809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAT2,4.391446113586426,4.506253719329834,4.409463405609131,4.37943172454834,4.434023380279541,4.443265914916992,4.349907398223877,4.395320892333984,4.377072811126709,4.440127372741699,4.421512603759766,4.381083965301514,4.3888115882873535,4.396177291870117,4.4376912117004395,4.395103454589844,4.375546932220459,4.415229320526123,4.376956939697266,15.477298736572266,15.521313667297363,15.507758140563965,15.54784870147705,15.442936897277832,15.503271102905273,15.484891891479492,15.46214485168457,15.433914184570312,15.49422550201416,15.442671775817871,15.47088623046875,15.492122650146484,15.49962043762207,15.503381729125977,15.475003242492676,15.485889434814453,15.521367073059082,15.424182891845703,15.485335350036621,15.560669898986816,15.488604545593262,15.519822120666504
ACBD3,4.168604373931885,4.138602256774902,4.1906938552856445,4.298168182373047,4.32827091217041,4.268725395202637,4.450706958770752,4.36430025100708,4.33359432220459,4.351174354553223,4.354002952575684,4.343307018280029,4.222894668579102,4.189709663391113,4.321637153625488,4.348448276519775,4.3893890380859375,4.3242998123168945,4.146368026733398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
