1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
CXCR6,23.7274169921875,23.78099250793457,23.752988815307617,23.78162956237793,23.7589111328125,23.735252380371094,23.78109359741211,23.779727935791016,23.76465606689453,23.745800018310547,23.76123809814453,23.70044708251953,23.754817962646484,23.78084945678711,23.746402740478516,23.763107299804688,23.757469177246094,23.757247924804688,23.72213363647461,9.31972885131836,9.315263748168945,9.326703071594238,9.3455810546875,9.324075698852539,9.336634635925293,9.31664752960205,9.313014030456543,9.327617645263672,9.332448959350586,9.3095121383667,9.325000762939453,9.313614845275879,9.330926895141602,9.31259822845459,9.344051361083984,9.324954986572266,9.342777252197266,9.311564445495605,9.32109260559082,9.352609634399414,9.334275245666504,9.322795867919922
CXXC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7323994636535645,6.731348037719727,6.753610610961914,6.739322185516357,6.7285966873168945,6.743373394012451,6.73902702331543,6.709664821624756,6.729396820068359,6.7734375,6.692908763885498,6.703174114227295,6.732688903808594,6.742031097412109,6.7344794273376465,6.739933967590332,6.735607147216797,6.703429698944092,6.711642265319824,6.769020080566406,6.743222236633301,6.751993179321289,6.729393482208252
CXXC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57494831085205,12.599581718444824,12.627006530761719,12.60562515258789,12.635688781738281,12.605918884277344,12.5955810546875,12.572320938110352,12.568904876708984,12.599210739135742,12.592412948608398,12.607020378112793,12.584482192993164,12.603164672851562,12.58926010131836,12.629829406738281,12.6163911819458,12.573999404907227,12.603143692016602,12.612882614135742,12.606426239013672,12.609125137329102,12.613384246826172
CXorf23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.803005218505859,6.78450345993042,6.8358473777771,6.788020610809326,6.803627014160156,6.850364685058594,6.818042755126953,6.777307510375977,6.833521842956543,6.846579074859619,6.768542289733887,6.787930488586426,6.802087306976318,6.792277812957764,6.8144121170043945,6.803376197814941,6.786561012268066,6.812171459197998,6.826751232147217,6.800327301025391,6.812618255615234,6.82939338684082,6.801212787628174
CXorf38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341428279876709,7.361355304718018,7.3257646560668945,7.310775279998779,7.307523250579834,7.402191638946533,7.302221775054932,7.291747093200684,7.384495258331299,7.3209614753723145,7.307555198669434,7.347663402557373,7.3962321281433105,7.298253059387207,7.361883640289307,7.311850070953369,7.383546352386475,7.295932292938232,7.363025188446045,7.294709205627441,7.337238788604736,7.389754295349121,7.347475528717041
CXorf40A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.247323989868164,10.253278732299805,10.253070831298828,10.267232894897461,10.258781433105469,10.263952255249023,10.250280380249023,10.235908508300781,10.257539749145508,10.258957862854004,10.232263565063477,10.260705947875977,10.213506698608398,10.243709564208984,10.287277221679688,10.279827117919922,10.268938064575195,10.23607349395752,10.218863487243652,10.265470504760742,10.235219955444336,10.262834548950195,10.253110885620117
CXorf40B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.740738868713379,11.77802562713623,11.794197082519531,11.76641845703125,11.753416061401367,11.772475242614746,11.766607284545898,11.739892959594727,11.765216827392578,11.81273365020752,11.76557731628418,11.81652545928955,11.755938529968262,11.764108657836914,11.776259422302246,11.75748348236084,11.749464988708496,11.746338844299316,11.746334075927734,11.780726432800293,11.780176162719727,11.783590316772461,11.769500732421875
CXorf57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.402545928955078,8.42227840423584,8.435820579528809,8.407221794128418,8.434430122375488,8.487998008728027,8.45123291015625,8.44282054901123,8.423259735107422,8.420339584350586,8.402641296386719,8.460270881652832,8.40838623046875,8.464941024780273,8.439302444458008,8.484601974487305,8.434304237365723,8.423940658569336,8.438718795776367,8.469982147216797,8.451107025146484,8.459178924560547,8.44647216796875
CYB5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.355428695678711,7.406622409820557,7.397050857543945,7.398001670837402,7.365894317626953,7.407247543334961,7.393741607666016,7.377761363983154,7.394911766052246,7.401249408721924,7.364519119262695,7.390037536621094,7.380854606628418,7.362597465515137,7.377188205718994,7.399554252624512,7.394906044006348,7.373634338378906,7.375438690185547,7.391035556793213,7.4030442237854,7.37785530090332,7.398822784423828
CYB5D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1935954093933105,7.186205863952637,7.20815896987915,7.2081298828125,7.203654766082764,7.200343608856201,7.18104362487793,7.179235458374023,7.192776679992676,7.1961870193481445,7.182676315307617,7.20183801651001,7.180057525634766,7.211474895477295,7.189635753631592,7.192569732666016,7.193896293640137,7.182685852050781,7.190741539001465,7.191434860229492,7.20131778717041,7.22576904296875,7.200612545013428
CYB5D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.813661575317383,2.8057732582092285,2.864351272583008,2.8131065368652344,2.834362030029297,2.8778843879699707,2.8181402683258057,2.864431619644165,2.905909538269043,2.855057954788208,2.8263258934020996,2.8504157066345215,2.837552070617676,2.8139538764953613,2.841891288757324,2.8458147048950195,2.8304877281188965,2.835733413696289,2.869077682495117,2.82485032081604,2.8238964080810547,2.9039783477783203,2.815737247467041
CYB5R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3009562492370605,6.278553485870361,6.315993309020996,6.3047099113464355,6.314819812774658,6.2826128005981445,6.289402961730957,6.312451362609863,6.293207168579102,6.286029815673828,6.268486976623535,6.312806129455566,6.3133134841918945,6.31095552444458,6.282810211181641,6.3004841804504395,6.318849563598633,6.298231601715088,6.30100679397583,6.304492473602295,6.3003621101379395,6.318325996398926,6.2781453132629395
CYB5R4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5097670555114746,3.51423716545105,3.5120224952697754,3.4953699111938477,3.5232200622558594,3.5181500911712646,3.5138063430786133,3.4931254386901855,3.5108933448791504,3.527520179748535,3.4837563037872314,3.497307777404785,3.50009822845459,3.494744300842285,3.4998085498809814,3.511317729949951,3.51454496383667,3.4973459243774414,3.5017595291137695,3.5034685134887695,3.5159778594970703,3.495250701904297,3.509399652481079
CYBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3730881214141846,3.3696508407592773,3.373037099838257,3.377960681915283,3.3563785552978516,3.356848955154419,3.3787729740142822,3.345540761947632,3.3684563636779785,3.3668594360351562,3.364468574523926,3.3577170372009277,3.3503036499023438,3.371920585632324,3.372035026550293,3.3824071884155273,3.3692047595977783,3.366403341293335,3.3880856037139893,3.347949266433716,3.384880542755127,3.381695508956909,3.39034104347229
CYBB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43289148807525635,0.44108712673187256,0.44907987117767334,0.44197508692741394,0.43441542983055115,0.4418885111808777,0.42542338371276855,0.4559585750102997,0.45161885023117065,0.4537229537963867,0.45352262258529663,0.4547240734100342,0.4375879466533661,0.42784351110458374,0.4527015686035156,0.46477970480918884,0.4509192109107971,0.4448527693748474,0.4396698474884033,0.44815418124198914,0.458360880613327,0.4494974613189697,0.4345279335975647
CYBRD1,31.707027435302734,31.746902465820312,31.77911949157715,31.83957862854004,31.73398208618164,31.742931365966797,31.749412536621094,31.76061248779297,31.779577255249023,31.720592498779297,31.795440673828125,31.745933532714844,31.760358810424805,31.73828887939453,31.706714630126953,31.81255531311035,31.77228355407715,31.791988372802734,31.738555908203125,1.890723705291748,1.9144119024276733,1.914353609085083,1.9025073051452637,1.9177145957946777,1.8934955596923828,1.8899986743927002,1.8782072067260742,1.8887252807617188,1.9067035913467407,1.8927524089813232,1.9144723415374756,1.916662335395813,1.8883092403411865,1.890925407409668,1.9004184007644653,1.9057600498199463,1.9073715209960938,1.8811153173446655,1.903461217880249,1.8958823680877686,1.909683108329773,1.90766441822052
CYC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.976747512817383,3.9580259323120117,3.9992682933807373,4.00175666809082,4.001485824584961,4.010789394378662,3.987321138381958,4.003084182739258,3.999316692352295,3.9914801120758057,3.982377052307129,3.985062837600708,4.028731822967529,3.9952898025512695,3.991818904876709,4.002915382385254,3.996894359588623,3.986283779144287,3.9810874462127686,3.994750499725342,4.00700044631958,3.9971351623535156,3.9769937992095947
CYCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.045936584472656,6.0616044998168945,6.089237213134766,6.073339939117432,6.073796272277832,6.091969966888428,6.067051887512207,6.0545654296875,6.075126647949219,6.084558963775635,6.0492448806762695,6.068531036376953,6.0592427253723145,6.057941436767578,6.083789348602295,6.088244438171387,6.075865745544434,6.0549211502075195,6.068515300750732,6.075345516204834,6.054328918457031,6.085150718688965,6.0481343269348145
CYFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4890942573547363,3.490938663482666,3.5026373863220215,3.50093412399292,3.448503017425537,3.477435350418091,3.4962024688720703,3.4659743309020996,3.484342098236084,3.4992012977600098,3.4372401237487793,3.466383218765259,3.460965156555176,3.4642257690429688,3.450979709625244,3.4940543174743652,3.4686384201049805,3.441725254058838,3.4670915603637695,3.4697742462158203,3.494246482849121,3.4681520462036133,3.4765586853027344
CYGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYHR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.401443958282471,7.383771896362305,7.426697731018066,7.427371025085449,7.428060531616211,7.4140214920043945,7.405978679656982,7.3833465576171875,7.42881441116333,7.400813579559326,7.406534671783447,7.402472019195557,7.433809757232666,7.403501510620117,7.409045696258545,7.399843215942383,7.4297637939453125,7.406016826629639,7.40899133682251,7.420098304748535,7.429013729095459,7.410597801208496,7.398507118225098
CYLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4118268489837646,2.397927761077881,2.4129178524017334,2.4179866313934326,2.395082712173462,2.4019594192504883,2.380856990814209,2.4078316688537598,2.402090549468994,2.404831647872925,2.343445301055908,2.4048781394958496,2.378864288330078,2.3927736282348633,2.4164602756500244,2.4169716835021973,2.420936107635498,2.4062371253967285,2.420778751373291,2.398848533630371,2.410675048828125,2.384612560272217,2.387556314468384
CYP1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6428587436676025,3.6633975505828857,3.6373307704925537,3.6438212394714355,3.6648592948913574,3.6506423950195312,3.636749267578125,3.63826322555542,3.630751132965088,3.648430347442627,3.6523327827453613,3.616072177886963,3.6469457149505615,3.6540560722351074,3.6310999393463135,3.6639058589935303,3.6502718925476074,3.6334750652313232,3.6560258865356445,3.6541495323181152,3.634148120880127,3.664388656616211,3.65525484085083
CYP20A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7118797302246094,0.6964294910430908,0.7164085507392883,0.7060903310775757,0.702362060546875,0.7010514736175537,0.6998356580734253,0.7032603025436401,0.7156729102134705,0.7071528434753418,0.6983135938644409,0.6957208514213562,0.6816155910491943,0.7197150588035583,0.6836817264556885,0.68738853931427,0.7092621326446533,0.7162564396858215,0.6946418285369873,0.7191734910011292,0.7109227180480957,0.7013906240463257,0.6830527186393738
CYP26B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.689579963684082,3.6844887733459473,3.6741585731506348,3.663954257965088,3.678363561630249,3.6852118968963623,3.6878604888916016,3.6887717247009277,3.6814358234405518,3.6946120262145996,3.6738810539245605,3.6776955127716064,3.664544105529785,3.6585564613342285,3.6860127449035645,3.7001335620880127,3.6864616870880127,3.667426347732544,3.6910643577575684,3.679046154022217,3.6755948066711426,3.6456689834594727,3.6757309436798096
CYP27A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.426578998565674,2.414804220199585,2.427168130874634,2.417543888092041,2.408585548400879,2.4272725582122803,2.4289581775665283,2.4350059032440186,2.423475980758667,2.4188199043273926,2.4209177494049072,2.42655873298645,2.417762041091919,2.4273040294647217,2.4373931884765625,2.4314768314361572,2.4574618339538574,2.4173803329467773,2.4247097969055176,2.4515864849090576,2.42336106300354,2.424283027648926,2.4476583003997803
CYP27B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.873516082763672,10.87490463256836,10.845502853393555,10.85822868347168,10.855511665344238,10.862613677978516,10.815540313720703,10.836723327636719,10.834539413452148,10.868536949157715,10.843559265136719,10.850196838378906,10.858073234558105,10.891402244567871,10.856557846069336,10.864792823791504,10.845169067382812,10.834600448608398,10.831314086914062,10.845117568969727,10.892744064331055,10.862695693969727,10.823348045349121
CYP2B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.760939359664917,2.755960464477539,2.7759437561035156,2.7601125240325928,2.763152837753296,2.7744154930114746,2.768665313720703,2.786149263381958,2.7672231197357178,2.7800610065460205,2.775158643722534,2.766418218612671,2.7628774642944336,2.775815963745117,2.7750704288482666,2.7717068195343018,2.7618460655212402,2.7758073806762695,2.765761375427246,2.775859832763672,2.7833645343780518,2.770814895629883,2.7664594650268555
CYP2C18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65223217010498,10.671314239501953,10.65717601776123,10.681214332580566,10.679210662841797,10.67029094696045,10.677570343017578,10.669051170349121,10.646430015563965,10.67604923248291,10.698667526245117,10.710800170898438,10.644861221313477,10.671228408813477,10.654287338256836,10.699285507202148,10.693413734436035,10.665396690368652,10.658235549926758,10.694849014282227,10.66171646118164,10.677675247192383,10.685751914978027
CYP2C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319817543029785,8.307065963745117,8.312705039978027,8.317808151245117,8.32512092590332,8.318575859069824,8.293292045593262,8.305129051208496,8.267696380615234,8.2970609664917,8.293842315673828,8.32427978515625,8.302810668945312,8.312847137451172,8.288251876831055,8.324596405029297,8.298675537109375,8.29846477508545,8.304024696350098,8.322535514831543,8.313116073608398,8.296116828918457,8.310927391052246
CYP2E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40554141998291,8.361434936523438,8.379616737365723,8.356160163879395,8.37472152709961,8.369050025939941,8.37460708618164,8.33444595336914,8.369119644165039,8.347108840942383,8.326290130615234,8.376084327697754,8.356886863708496,8.376077651977539,8.34770393371582,8.36069107055664,8.386417388916016,8.328102111816406,8.377607345581055,8.367523193359375,8.362553596496582,8.35606575012207,8.35516357421875
CYP2J2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.467955112457275,5.507349491119385,5.47355842590332,5.524613380432129,5.464733600616455,5.538013935089111,5.477794170379639,5.499228477478027,5.502705097198486,5.508955001831055,5.436300277709961,5.434607028961182,5.5619683265686035,5.506542682647705,5.447490692138672,5.425682067871094,5.484023094177246,5.4336137771606445,5.512454032897949,5.501613616943359,5.449455738067627,5.503940582275391,5.4781622886657715
CYP2R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.878904342651367,5.8745574951171875,5.899857997894287,5.916644096374512,5.8907790184021,5.901215076446533,5.864301681518555,5.883129119873047,5.885443687438965,5.8887104988098145,5.873717308044434,5.885702133178711,5.859526634216309,5.862737655639648,5.900079727172852,5.904175758361816,5.907549858093262,5.887814044952393,5.875856399536133,5.9040303230285645,5.876642227172852,5.899186611175537,5.879326343536377
CYP2S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3540873527526855,7.355503559112549,7.366575241088867,7.353693008422852,7.376029968261719,7.337862968444824,7.356975555419922,7.344132423400879,7.338388442993164,7.363454818725586,7.339075088500977,7.369091510772705,7.351960182189941,7.350449562072754,7.353751182556152,7.3660430908203125,7.371748447418213,7.366447448730469,7.341727256774902,7.364508628845215,7.365805149078369,7.368788719177246,7.370074272155762
CYP2W1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3012261390686035,4.312356472015381,4.284274101257324,4.313108921051025,4.2650933265686035,4.329996109008789,4.272877216339111,4.291447162628174,4.2922821044921875,4.332294464111328,4.209987640380859,4.212966442108154,4.2772321701049805,4.289610385894775,4.278663635253906,4.283246994018555,4.3130035400390625,4.252306938171387,4.2861223220825195,4.324607849121094,4.240053176879883,4.338021278381348,4.321354866027832
CYP39A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4993433952331543,2.4897122383117676,2.4974255561828613,2.5141165256500244,2.5055594444274902,2.509981155395508,2.507737636566162,2.4847896099090576,2.5139589309692383,2.4868359565734863,2.475203037261963,2.5003738403320312,2.4980273246765137,2.4871692657470703,2.5153698921203613,2.481788396835327,2.4937381744384766,2.498807907104492,2.5158791542053223,2.510449171066284,2.5065743923187256,2.5025508403778076,2.486776113510132
CYP3A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033684730529785,5.020373344421387,5.032622337341309,5.031567573547363,5.03626012802124,5.023992538452148,5.020684242248535,5.04266357421875,5.021934986114502,5.025509834289551,5.0373616218566895,5.0263447761535645,5.024137020111084,5.0255279541015625,5.051494598388672,5.033924102783203,5.026329517364502,5.029367446899414,5.0320329666137695,5.046417236328125,5.047704696655273,5.018911361694336,5.0181684494018555
CYP3A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732302188873291,4.779706954956055,4.805129051208496,4.802587509155273,4.755156993865967,4.805734634399414,4.759794235229492,4.7924299240112305,4.853755950927734,4.799432754516602,4.7065839767456055,4.7133355140686035,4.803347587585449,4.788973331451416,4.794074058532715,4.776235580444336,4.819118499755859,4.754535675048828,4.809378147125244,4.774684429168701,4.789464950561523,4.833568096160889,4.798947811126709
CYP4F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.849239826202393,6.869083404541016,6.888864517211914,6.8773512840271,6.869739055633545,6.874178409576416,6.856883525848389,6.857803821563721,6.844210147857666,6.871346473693848,6.853401184082031,6.853189945220947,6.861003398895264,6.85090446472168,6.850295066833496,6.86394739151001,6.881254196166992,6.862102508544922,6.8544416427612305,6.897719383239746,6.857099533081055,6.878533363342285,6.8686113357543945
CYP4F12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.405694007873535,6.469902038574219,6.43403434753418,6.428569793701172,6.4597954750061035,6.437638282775879,6.439886093139648,6.424490928649902,6.429342269897461,6.408659934997559,6.4263224601745605,6.439633369445801,6.4491400718688965,6.407418251037598,6.421350479125977,6.430861473083496,6.461992263793945,6.408572196960449,6.424826622009277,6.4312543869018555,6.441460609436035,6.439415454864502,6.436042785644531
CYP4F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103425025939941,5.106359481811523,5.118901252746582,5.1043291091918945,5.105435371398926,5.114182949066162,5.08022403717041,5.11403751373291,5.103771209716797,5.079312801361084,5.101966381072998,5.110530853271484,5.106746673583984,5.098329544067383,5.088378429412842,5.09810733795166,5.10773229598999,5.082320213317871,5.102270126342773,5.112390518188477,5.116837501525879,5.119972229003906,5.10015344619751
CYP4F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996735572814941,5.034249782562256,5.029109954833984,5.017452716827393,5.034924507141113,5.006840705871582,5.017337799072266,5.021706581115723,5.020281791687012,5.0047502517700195,5.021180152893066,5.0198845863342285,5.01010274887085,5.02239990234375,5.013391494750977,5.034727096557617,5.006738662719727,5.012569427490234,5.002696990966797,5.021718978881836,5.006078243255615,5.022784233093262,5.011455535888672
CYP4X1,11.117795944213867,11.131685256958008,11.148492813110352,11.156017303466797,11.18753433227539,11.166295051574707,11.13174057006836,11.144914627075195,11.161073684692383,11.150646209716797,11.16334342956543,11.153484344482422,11.196881294250488,11.214757919311523,11.127243041992188,11.154293060302734,11.135844230651855,11.199384689331055,11.160411834716797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYR61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.534293174743652,8.506210327148438,8.536705017089844,8.55735969543457,8.545570373535156,8.540077209472656,8.538030624389648,8.511041641235352,8.528310775756836,8.526163101196289,8.521188735961914,8.525014877319336,8.523458480834961,8.523627281188965,8.530852317810059,8.534798622131348,8.53266716003418,8.515079498291016,8.534074783325195,8.531393051147461,8.507996559143066,8.536249160766602,8.534379959106445
CYS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.855325698852539,9.860724449157715,9.844314575195312,9.871124267578125,9.85015869140625,9.893861770629883,9.867138862609863,9.850244522094727,9.83082103729248,9.863456726074219,9.846406936645508,9.865182876586914,9.834707260131836,9.823606491088867,9.851824760437012,9.877596855163574,9.873757362365723,9.846647262573242,9.83464527130127,9.883249282836914,9.894143104553223,9.873133659362793,9.875728607177734
CYSLTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.515682220458984,6.511594772338867,6.550711631774902,6.515286445617676,6.492740154266357,6.564594745635986,6.518237113952637,6.490899085998535,6.514486312866211,6.529053688049316,6.489455223083496,6.523391246795654,6.516228675842285,6.501346588134766,6.499537467956543,6.523615837097168,6.533674240112305,6.5031280517578125,6.51763916015625,6.525959014892578,6.530982971191406,6.525267124176025,6.493424892425537
CYSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYTH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.913152694702148,4.9185404777526855,4.9208984375,4.92696475982666,4.917508602142334,4.9297776222229,4.897279739379883,4.915098190307617,4.910048484802246,4.910345554351807,4.912666320800781,4.91484260559082,4.914037704467773,4.902534008026123,4.911859035491943,4.922808647155762,4.915870189666748,4.902299404144287,4.907215118408203,4.897284030914307,4.917059898376465,4.926451683044434,4.91474723815918
CYTIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.558851718902588,6.572916507720947,6.602250099182129,6.587042331695557,6.588028907775879,6.5866217613220215,6.57649564743042,6.576528072357178,6.553532600402832,6.577469825744629,6.575976371765137,6.58131742477417,6.575618743896484,6.553832054138184,6.566715240478516,6.57335090637207,6.579626083374023,6.562629699707031,6.565065383911133,6.598358154296875,6.595816612243652,6.592734336853027,6.599062919616699
CYYR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.060436248779297,7.076962947845459,7.089066505432129,7.082326889038086,7.107594013214111,7.077408790588379,7.037384033203125,7.0764970779418945,7.0572099685668945,7.067363262176514,7.064803123474121,7.061392784118652,7.073498725891113,7.063656330108643,7.060782432556152,7.051229476928711,7.077620983123779,7.052992343902588,7.036920547485352,7.045257568359375,7.056310653686523,7.095176696777344,7.040003776550293
