,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
CHMP5,0.76479887943348,-0.0222486530174365,0.0477880519570362,-0.465569365276473,0.641523775225985,0.999991486976558,NOT_CHANGE
NFX1,0.0789001468679548,0.0645413034433997,0.158077616008115,0.408288694334095,0.683061738508097,0.999991486976558,NOT_CHANGE
AQP7,0.000321047232668967,-0.00462596819995943,3.03788083241261,-0.0015227615746486,0.998785012519357,0.999991486976558,NOT_CHANGE
AQP3,0.0296777385020909,-0.0577431063382027,0.356439945774294,-0.161999537433347,0.87130621813323,0.999991486976558,NOT_CHANGE
NOL6,0.0183527277963371,0.0138153678348597,0.434536421802432,0.0317933483631921,0.974636851193747,0.999991486976558,NOT_CHANGE
ANKRD18B,0.000107248923692351,-0.00417951740999625,3.03788083241261,-0.00137580031626092,0.99890227051521,0.999991486976558,NOT_CHANGE
PTENP1-AS,0.000108964401583783,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
RP11-384P7.7,0.000108964401583783,-0.00417951740999568,3.03788083241261,-0.00137580031626073,0.99890227051521,0.999991486976558,NOT_CHANGE
RP11-384P7.6,0.000320989381361217,-0.0031976002914088,3.03788083241261,-0.00105257594613063,0.999160166058587,0.999991486976558,NOT_CHANGE
PRSS3,0.0235772734317115,-0.0155131705157241,0.406170517751431,-0.0381937384367664,0.969533213258696,0.999991486976558,NOT_CHANGE
RP11-133O22.6,0.000214032913785606,-0.00511692675925343,3.03788083241261,-0.00168437375971384,0.998656064817986,0.999991486976558,NOT_CHANGE
UBE2R2,0.361017615071962,0.281026900851952,0.0568510399511395,4.94321477836607,7.68447440661645e-07,2.93554518188834e-05,NOT_CHANGE
Y_RNA.403,0.000544266057247918,-0.00935752271557526,3.03788083241261,-0.00308027971859046,0.997542296256082,0.999991486976558,NOT_CHANGE
RNU4ATAC11P,0.000106447158943922,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
UBAP2,0.0620575111782272,0.0208484448204839,0.187881829260431,0.110965732570045,0.911643520318515,0.999991486976558,NOT_CHANGE
DCAF12,0.128363290977216,0.0924220069480356,0.108530265220946,0.851578191206693,0.394448248257865,0.999991486976558,NOT_CHANGE
UBAP1,0.0890082358269865,0.00891892774682544,0.140649788240004,0.0634123083897307,0.94943818630015,0.999991486976558,NOT_CHANGE
RNA5SP282,0.000106671163743211,-0.00560788531854717,3.03788083241261,-0.00184598594477899,0.998527117151717,0.999991486976558,NOT_CHANGE
KIF24,0.00192941306808341,-0.00573256277764481,1.67364755217813,-0.00342519114623883,0.997267098210322,0.999991486976558,NOT_CHANGE
