,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
ZC3H15,1.74612702741132,0.628990572990869,0.048096155474802,13.0777723662425,4.41180687967157e-39,1.27325047694549e-37,NOT_CHANGE
ITGAV,0.149664897093836,-0.149824737590761,0.0950337862023738,-1.57654181294755,0.114900990475731,0.370911538638205,NOT_CHANGE
FAM171B,0.000444653468932354,0.0114282690475825,3.18154046993722,0.00359205521839803,0.997133960763041,NA,NOT_CHANGE
AC007319.1,0.000538668980279541,0.0123179885201031,3.18154046989436,0.00387170574652852,0.996910833478697,NA,NOT_CHANGE
CALCRL,0.000208131876979537,0.0105385495753991,3.1815404699801,0.00331240469038103,0.99735708827143,NA,NOT_CHANGE
TFPI,0.0816139149345632,0.303870080303672,0.161245294883019,1.88452060275076,0.0594945906565185,0.20944473713219,NOT_CHANGE
GULP1,0.019330725720861,-0.0892880560685689,0.427579101368033,-0.208822310966306,0.834586953653152,0.999999101432458,NOT_CHANGE
COL3A1,0.00629640534510556,-0.0437948041425979,0.817655582032157,-0.0535614323499787,0.957284584905548,0.999999101432458,NOT_CHANGE
COL5A2,0.00243633478533206,-0.000125114032269406,1.55055540440841,-8.06898172833374e-05,0.999935618840646,0.999999101432458,NOT_CHANGE
WDR75,0.141601496220267,0.0321985371591505,0.0959636505309674,0.33552847334377,0.737226469658757,0.999999101432458,NOT_CHANGE
SLC40A1,0.448456743402609,-0.482951590134301,0.0874817339297593,-5.52059919756587,3.37845601761386e-08,2.62696313424762e-07,NOT_CHANGE
ASNSD1,0.218278867558884,-0.0157892932376522,0.0740451515830339,-0.213238718539811,0.831140769655581,0.999999101432458,NOT_CHANGE
ANKAR,0.0201983692336291,0.0116526484859959,0.40253778823474,0.0289479617232872,0.97690609370852,0.999999101432458,NOT_CHANGE
OSGEPL1,0.0316949466902492,-0.00357260938254219,0.280187517906373,-0.0127507799392263,0.98982662521764,0.999999101432458,NOT_CHANGE
RP11-455J20.2,0.00951171346550254,0.0167294377649955,0.63431416320182,0.0263740567931677,0.978958986630073,0.999999101432458,NOT_CHANGE
RP11-455J20.3,0.00116951268721562,0.00969904033505501,2.53398935233697,0.00382757738350797,0.996946042557346,NA,NOT_CHANGE
ORMDL1,0.377419712477442,0.0592978760162158,0.0629202130864664,0.942429675734366,0.345972699848444,0.885053743735726,NOT_CHANGE
PMS1,0.0941583293509466,0.115245375324206,0.130681442778028,0.881880187992401,0.37784160194268,0.944296907352535,NOT_CHANGE
C2orf88,0.0745215067281703,0.0249824782073964,0.196626179779299,0.12705570659735,0.898896308276604,0.999999101432458,NOT_CHANGE
MSTN,0.00052500060129709,0.00878089762133906,3.18154046685529,0.00275995157465915,0.99779788004573,NA,NOT_CHANGE
HIBCH,0.260500412927403,-0.079634752266764,0.0689476612265892,-1.15500295224015,0.248089217509064,0.691900535374884,NOT_CHANGE
INPP1,0.140696782148792,-0.408737146944306,0.10617935298832,-3.84949743467798,0.000118360423165732,0.000674203932832217,NOT_CHANGE
MFSD6,0.153779359826908,-0.0794411606294326,0.092516023211736,-0.858674615181203,0.390520059309419,0.966980269844932,NOT_CHANGE
RP11-647K16.1,0.000673364815293227,0.0101154768268166,3.18154046679099,0.00317942736620899,0.997463188266311,NA,NOT_CHANGE
NEMP2,0.0132652308464176,0.0115823419000199,0.49815221788398,0.0232506079150238,0.98145037022348,0.999999101432458,NOT_CHANGE
AC093388.3,0.0176452266777728,-0.0340648019762985,0.423619554068755,-0.0804136675210457,0.935908256997408,0.999999101432458,NOT_CHANGE
RP11-284E5.1,0.00199245230402961,0.00646654766995853,1.80528973400977,0.00358199991288685,0.997141983684448,0.999999101432458,NOT_CHANGE
NAB1,0.0976192877216252,-0.2112318486987,0.127914275911514,-1.65135476234742,0.0986661562796777,0.326034004494316,NOT_CHANGE
AC006460.2,0.000176153066081455,0.0100936898389201,3.18154047000155,0.00317257942625361,0.997468652104318,NA,NOT_CHANGE
AC005540.3,0.00208399018826793,0.0203385292157172,1.75410009706572,0.0115948509721536,0.990748854713179,0.999999101432458,NOT_CHANGE
GLS,0.259766820472738,-0.0636373062231555,0.0770740284254243,-0.825664721608915,0.408994309716959,0.997391747070397,NOT_CHANGE
STAT1,0.904605543560321,1.43152402010527,0.0625586734992433,22.8829024023757,6.87696569683401e-116,8.87811021869136e-114,UP
STAT4,0.00463825819023799,0.020438771708815,1.07251367330015,0.0190568868422203,0.984795724493819,0.999999101432458,NOT_CHANGE
AC092614.2,0.000531308119939124,0.0107718880213502,3.18154046836551,0.00338574603355089,0.997298570674236,NA,NOT_CHANGE
MYO1B,0.320491406057162,0.645357063853971,0.0679050758731968,9.50381183667454,2.02344678495056e-21,3.15396608544551e-20,NOT_CHANGE
RNU6-1045P,5.88621558132654e-05,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
NABP1,0.199744762360228,0.28042103877895,0.0834131114048085,3.36183405769449,0.000774266386498662,0.00395720553897412,NOT_CHANGE
SDPR,0.00519552998041471,0.0317232825398484,1.10481249513512,0.0287137253421166,0.977092909641731,0.999999101432458,NOT_CHANGE
AC098617.1,7.40634143025499e-05,0.00964883010299352,3.181540470023,0.00303275416230168,0.997580215986556,NA,NOT_CHANGE
AC018799.1,0.000104509590294703,0.00810272961132539,3.18154046849419,0.00254679445116735,0.997967954224572,NA,NOT_CHANGE
AC064834.1,2.45829091261137,4.20319160366125,0.0938610933514222,44.7809785032465,0,0,UP
RP11-762E8.1,0.0613648671857653,0.346947838100026,0.24352871009227,1.42466914052381,0.154252863531978,0.472509405552039,NOT_CHANGE
AC064834.3,0.000101970382037956,0.00964883010299352,3.181540470023,0.00303275416230168,0.997580215986556,NA,NOT_CHANGE
SLC39A10,0.128776693954802,-0.000152806278462911,0.105966676954167,-0.00144202199082834,0.998849433315933,0.999999101432458,NOT_CHANGE
RNU6-915P,6.00376480561893e-05,0.00964883010299334,3.181540470023,0.00303275416230163,0.997580215986556,NA,NOT_CHANGE
DNAH7,0.0186987925791936,0.0376434336724649,0.409569237683538,0.0919098169710461,0.926769691663648,0.999999101432458,NOT_CHANGE
STK17B,0.0745859505871602,-0.00939265319624407,0.155086483475835,-0.0605639704101461,0.951706468273505,0.999999101432458,NOT_CHANGE
RP11-347P5.1,0.0606173313874527,0.224157144609615,0.186876264153802,1.19949500074087,0.230335527501468,0.652177127117892,NOT_CHANGE
HECW2,0.000814683467069449,0.0116616074911998,3.18154046832267,0.00366539656097723,0.997075443223412,NA,NOT_CHANGE
AC020571.3,0.000682269763172054,0.00723476600073536,3.18154046532482,0.00227398207867733,0.998185626371567,NA,NOT_CHANGE
RP11-369J9.1,0.000389586652803223,0.0109834093119164,3.18154046995866,0.00345222995452234,0.997245524490203,NA,NOT_CHANGE
CCDC150,0.0192067904620394,0.0254988688094645,0.391821809000574,0.0650777170227071,0.948112122056273,0.999999101432458,NOT_CHANGE
GTF3C3,0.136002670586266,0.149280057707803,0.097467728796492,1.53158444903843,0.125625012419046,0.398381813244123,NOT_CHANGE
PGAP1,0.0321214063758153,0.0274696848047165,0.281267366388896,0.097663959944558,0.922199134498075,0.999999101432458,NOT_CHANGE
ANKRD44,0.0171971516016893,0.0330717579834566,0.443361729618439,0.0745931725138262,0.940538406534948,0.999999101432458,NOT_CHANGE
AC013264.2,0.00021695059982782,0.0100936898389205,3.18154047000155,0.00317257942625372,0.997468652104318,NA,NOT_CHANGE
AC010746.3,0.00015389494516751,0.00854758934599262,3.18154046847273,0.00268661971478735,0.997856390187559,NA,NOT_CHANGE
SF3B1,0.738499368236613,0.523522349765766,0.0514272850622886,10.1798558708996,2.43922386630177e-24,4.29709937780162e-23,NOT_CHANGE
COQ10B,0.193912161162998,0.295136133972964,0.0784816120438941,3.76057685726303,0.000169521978765662,0.000947753952028057,NOT_CHANGE
HSPD1,6.40796608167498,0.632128804339359,0.0495814674801858,12.7492959862872,3.14573218649275e-37,8.62246721847088e-36,NOT_CHANGE
HSPE1,10.8124746959152,0.690032513893121,0.0441946156858291,15.6134973273312,5.89168959910632e-55,2.65707345333563e-53,NOT_CHANGE
HSPE1-MOB4,0.000165706492009564,0.0085475893459922,3.18154046847273,0.00268661971478722,0.997856390187559,NA,NOT_CHANGE
MOB4,0.40780972436882,0.381879984704254,0.0600208025636283,6.36246048691903,1.98547125556025e-10,1.78418118353002e-09,NOT_CHANGE
RFTN2,0.000612906903385568,0.0118731287836555,3.18154046991579,0.00373188048240348,0.997022397091809,NA,NOT_CHANGE
AC011997.1,0.000103828542135021,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
MARS2,0.0649798201085655,0.130331712353849,0.164638383623596,0.791624100561013,0.428579889952512,0.999999101432458,NOT_CHANGE
BOLL,0.00133667181483684,0.01543733064335,2.67809567696632,0.00576429392576334,0.995400784342472,NA,NOT_CHANGE
PLCL1,0.0560482998235219,0.284092758894124,0.200273060611086,1.41852707512075,0.156036939707476,0.477023992106441,NOT_CHANGE
AC005235.1,0.00528011548904175,0.0361521585417663,0.944132034372638,0.0382914224129561,0.969455329695275,0.999999101432458,NOT_CHANGE
AC019330.1,0.0359594304328028,0.15672531034106,0.280236520661865,0.559260834279934,0.575983720726438,0.999999101432458,NOT_CHANGE
AC019330.2,0.000105961822697785,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
AC018717.1,0.000106371877170823,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
SATB2,0.683517546909106,1.17821316161459,0.0623627003808827,18.8929144251068,1.30441424457555e-79,9.19177237677568e-78,UP
RP11-486F17.1,0.00126557641863973,0.0154370885673906,2.7028442760504,0.00571142359335198,0.995442968070009,NA,NOT_CHANGE
SATB2-AS1,0.146147714588373,0.332251605576343,0.103062608008115,3.22378418320428,0.00126508703351549,0.00625406369798713,NOT_CHANGE
FTCDNL1,0.0179422665039188,0.0509851546063753,0.408544742475172,0.12479699113855,0.900684269494166,0.999999101432458,NOT_CHANGE
C2orf69,0.17730011270055,0.328461813303996,0.0874324210205358,3.75675075069519,0.00017213378718449,0.000960767857710924,NOT_CHANGE
TYW5,0.212609136275285,0.71122215663728,0.106979937297803,6.64818259013775,2.96734063109583e-11,2.82247833256989e-10,NOT_CHANGE
C2orf47,0.196558026335232,0.0911281301644111,0.0788368158044537,1.15590830546029,0.247718665070342,0.69132311281677,NOT_CHANGE
SPATS2L,2.07382995145852,1.92382245345909,0.0520899537842473,36.9326964932128,1.3808540728677e-298,1.37370612237286e-295,UP
Y_RNA.128,0.000570422737240267,0.0123179885201025,3.18154046989436,0.00387170574652835,0.996910833478697,NA,NOT_CHANGE
KCTD18,0.0548007831803932,0.0260202725350457,0.189070083913247,0.13762236730685,0.890538877180893,0.999999101432458,NOT_CHANGE
SGO2,0.0852072056438911,-0.0193858154667277,0.154083931940714,-0.125813348754539,0.899879674962922,0.999999101432458,NOT_CHANGE
AOX1,0.0028146037962635,0.00424478267823435,1.42053284250665,0.00298816229461057,0.997615794988097,0.999999101432458,NOT_CHANGE
AC007163.3,0.000223645963925553,0.00700145868157306,3.1815404669411,0.00220065051955936,0.998244136343955,NA,NOT_CHANGE
AC007163.6,0.00010925721613847,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
BZW1,0.989872925403081,0.353055938530342,0.0489649316470458,7.2103835674739,5.57944868538297e-13,5.86813657756199e-12,NOT_CHANGE
RNU6-31P,6.448081114181e-05,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
AC005037.2,0.00121168027874644,0.0149920324171116,2.72265579830894,0.00550640019440699,0.995606550501181,NA,NOT_CHANGE
CLK1,0.322646430473248,-0.00138548583402506,0.063467761991414,-0.0218297571956688,0.982583757029619,0.999999101432458,NOT_CHANGE
Y_RNA.129,0.00043239694085225,0.0118731287836554,3.18154046991579,0.00373188048240346,0.997022397091809,NA,NOT_CHANGE
PPIL3,0.18132938430428,0.0258059640522916,0.0801997358791841,0.321771185021939,0.747626045299332,0.999999101432458,NOT_CHANGE
NIF3L1,0.110501305706284,0.0151380244033595,0.114954269965976,0.131687360616008,0.895231583214463,0.999999101432458,NOT_CHANGE
RNU6-762P,6.3296895007658e-05,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
ORC2,0.120106495034164,0.118823073891683,0.106492699640834,1.11578609888224,0.26451370553418,0.725891675443371,NOT_CHANGE
RN7SL694P,0.000533189467423269,0.011873128783656,3.18154046991579,0.00373188048240362,0.997022397091809,NA,NOT_CHANGE
AC005037.3,0.00377861276585161,0.00185438919306293,1.15713277219318,0.0016025725289486,0.998721332668906,0.999999101432458,NOT_CHANGE
FAM126B,0.139503466765475,0.157777097623384,0.0970178227614207,1.62626920634344,0.103892399503758,0.340918628988533,NOT_CHANGE
NDUFB3,1.72883886207587,0.0372831900130349,0.0435609689473282,0.855885231986367,0.392061264377252,0.968977489316902,NOT_CHANGE
RP11-13J8.1,0.000682731903543101,0.00503222222483853,3.18154046222454,0.00158169361181721,0.998737991613416,NA,NOT_CHANGE
CFLAR,0.388584395073354,0.0609686123625436,0.0632382754669802,0.964109345365977,0.334991107833639,0.86633199239505,NOT_CHANGE
ALS2CR10,0.0273957849321314,0.133250992796135,0.3330205117222,0.400128484900327,0.689061884906846,0.999999101432458,NOT_CHANGE
RNU7-45P,5.64131050539359e-05,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
CASP10,0.11927933025604,-0.0646633074106427,0.120096157661042,-0.538429444122166,0.59028060328728,0.999999101432458,NOT_CHANGE
CASP8,0.151206778167042,-0.186933762417136,0.0936273118188085,-1.99657299548339,0.0458715888215083,0.167050023718637,NOT_CHANGE
ALS2CR12,0.000617188703442583,0.0112497418292249,3.18154046839064,0.00353594176814465,0.997178732534297,NA,NOT_CHANGE
TRAK2,0.0865145649085289,0.163634660377828,0.136835638073876,1.19584826497819,0.231755777162597,0.654657522051351,NOT_CHANGE
STRADB,0.0985344563158223,-0.0289953999628568,0.123796646209269,-0.234217976421125,0.814815759950961,0.999999101432458,NOT_CHANGE
ALS2CR11,0.000101624976034593,0.00810272961132539,3.18154046849419,0.00254679445116735,0.997967954224572,NA,NOT_CHANGE
TMEM237,0.0670762657249139,0.166148737745969,0.166614239445555,0.99720611094745,0.318664475355961,0.835543194917832,NOT_CHANGE
MPP4,0.000163762425813334,0.0100936898389205,3.18154047000155,0.00317257942625372,0.997468652104318,NA,NOT_CHANGE
ALS2,0.0408381668296279,0.0660229529283882,0.231383679586107,0.285339713874757,0.77538388965294,0.999999101432458,NOT_CHANGE
CDK15,0.000156079574203999,0.0100936898389209,3.18154047000155,0.00317257942625383,0.997468652104318,NA,NOT_CHANGE
RP11-107N15.1,0.00697498903024533,0.00589498571297153,0.788526988325743,0.00747594667049785,0.994035113136977,0.999999101432458,NOT_CHANGE
FZD7,0.129836295511204,0.159007830921007,0.113062455394746,1.40637164092932,0.159613796797019,0.485838749956099,NOT_CHANGE
KIAA2012,0.00332390160862209,0.0092068287574927,1.1668574999754,0.00789027688272718,0.993704535217115,0.999999101432458,NOT_CHANGE
AC079354.3,0.0010324488728369,0.012345009976334,2.68624768944127,0.00459563353925183,0.996333227858872,NA,NOT_CHANGE
AC079354.5,0.00746026428616537,0.0156546020639164,0.74626258833631,0.02097733734558,0.983263733876185,0.999999101432458,NOT_CHANGE
SUMO1,1.56399892089105,0.369884775606957,0.0447527736443879,8.26506930153906,1.39613613553354e-16,1.75159156707294e-15,NOT_CHANGE
AC079354.2,0.000212479059928078,0.0105385495753995,3.1815404699801,0.00331240469038114,0.99735708827143,NA,NOT_CHANGE
NOP58,0.645398183862292,0.545186827851875,0.0598445805572,9.11004509975269,8.23477323455824e-20,1.19953906066192e-18,NOT_CHANGE
SNORD70,0.000478326796066911,0.0123179885201029,3.18154046989436,0.00387170574652846,0.996910833478697,NA,NOT_CHANGE
SNORD11B,0.000389706985435476,0.0109834093119155,3.18154046995866,0.00345222995452206,0.997245524490204,NA,NOT_CHANGE
SNORD11,0.00661965993462639,0.0468341094531489,0.76649238059421,0.0611018591167749,0.951278088558291,0.999999101432458,NOT_CHANGE
RN7SL753P,0.000261574513463423,0.00590018679581434,3.18154046538918,0.00185450628712736,0.998520318913741,NA,NOT_CHANGE
RP11-686O6.1,0.0002269509382644,0.00899244908114103,3.18154046845127,0.00282644497856047,0.997744826192334,NA,NOT_CHANGE
RN7SL40P,0.000108072828340951,0.00964883010299352,3.181540470023,0.00303275416230168,0.997580215986556,NA,NOT_CHANGE
RP11-686O6.2,0.013523554149065,0.0302138375956685,0.487832350024664,0.061934879050438,0.950614691338582,0.999999101432458,NOT_CHANGE
BMPR2,0.107032609570235,0.153071057938705,0.117413206266721,1.30369540876843,0.192337455464846,0.565411271827131,NOT_CHANGE
FAM117B,0.0593692734779048,0.042937893902628,0.182259222257277,0.235586947924187,0.813753202469638,0.999999101432458,NOT_CHANGE
ICA1L,0.022009835818429,0.0682293998256969,0.36172530070809,0.188622138656421,0.85038898013522,0.999999101432458,NOT_CHANGE
WDR12,0.276609128523155,0.387346389542908,0.0711455674445099,5.44442055149844,5.19742948484519e-08,3.98634591599555e-07,NOT_CHANGE
CARF,0.0399911944209703,0.0436069642338543,0.244308655240122,0.178491278546782,0.858337169931901,0.999999101432458,NOT_CHANGE
NBEAL1,1.43580034683231,1.45583202377842,0.0506377500413104,28.7499350305009,9.07453136043719e-182,2.95131681476373e-179,UP
SNORA1,5.18643150046226e-05,0.00964883010299334,3.181540470023,0.00303275416230163,0.997580215986556,NA,NOT_CHANGE
CYP20A1,0.0898397236658693,0.00638980475964434,0.129964470444946,0.0491657815229672,0.960787180661002,0.999999101432458,NOT_CHANGE
RN7SL670P,0.00259975495269432,0.0203622121805661,1.51165371191162,0.0134701565709889,0.989252695049063,0.999999101432458,NOT_CHANGE
ABI2,0.198364681918861,0.261674304272792,0.0818446539995108,3.19720704389997,0.00138765285491033,0.00681614437474399,NOT_CHANGE
RAPH1,0.101122176584673,0.107106807660092,0.12301235558937,0.870699590678735,0.383918202049168,0.95370514586597,NOT_CHANGE
CD28,0.000603189642061893,0.0123179885201028,3.18154046989436,0.00387170574652844,0.996910833478697,NA,NOT_CHANGE
CTLA4,0.00223327718465095,0.0101689366718669,2.15502667762518,0.00471870570209043,0.996235031545248,0.999999101432458,NOT_CHANGE
ICOS,0.00105043231616283,0.00946059944209216,3.04381796152553,0.00310813575636784,0.997520070460012,NA,NOT_CHANGE
AC009498.1,5.49878259183044e-05,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
PARD3B,0.0520524418202456,-0.0236167581314331,0.198088599313415,-0.119223207258216,0.905098521044913,0.999999101432458,NOT_CHANGE
NRP2,0.0720343305950119,0.382471571061118,0.181812954096823,2.10365412608299,0.035408628801348,0.132513992097454,NOT_CHANGE
AC007679.3,0.000112779603608202,0.00810272961132539,3.18154046849419,0.00254679445116735,0.997967954224572,NA,NOT_CHANGE
INO80D,0.115656077029994,0.0728424780335813,0.110606450157101,0.658573509321732,0.51016967854325,0.999999101432458,NOT_CHANGE
AC007383.3,0.00738665617787074,0.00550718777523303,0.798985316716156,0.00689272713779981,0.994500442981996,0.999999101432458,NOT_CHANGE
NDUFS1,0.360984501795933,0.263967892634534,0.0624369545827002,4.22775092729576,2.36038872464962e-05,0.000144948780360473,NOT_CHANGE
AC007383.4,0.000574904667210174,0.0034860905997047,3.18154046069762,0.00109572411313616,0.999125738822171,NA,NOT_CHANGE
EEF1B2,9.72011400346161,-0.368731134671335,0.0423780663091603,-8.70099008249536,3.29001021568905e-18,4.41592482283597e-17,NOT_CHANGE
GPR1,0.00181928694325036,0.0181121881715572,2.02661204102275,0.00893717584072813,0.992869260305357,0.999999101432458,NOT_CHANGE
RN7SKP200,0.000130691150156239,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
ZDBF2,0.0083351988184458,0.0420622937020329,0.672226135499874,0.0625716429051884,0.950107610838415,0.999999101432458,NOT_CHANGE
ADAM23,0.000534704649394263,0.0123179885201028,3.18154046989436,0.00387170574652844,0.996910833478697,NA,NOT_CHANGE
MDH1B,0.00422035059608269,0.0308109271280172,1.09186582240542,0.0282186020441042,0.977487800845852,0.999999101432458,NOT_CHANGE
FASTKD2,0.116582839635766,0.0513007472627046,0.109469936286327,0.468628639086111,0.639335102772845,0.999999101432458,NOT_CHANGE
AC008269.2,0.000379369800907276,0.00878089762133941,3.18154046685529,0.00275995157465926,0.99779788004573,NA,NOT_CHANGE
CPO,0.000138003829981705,0.00712229523019568,3.18154046711145,0.00223863103544368,0.998213832351373,NA,NOT_CHANGE
KLF7,0.0376440588204717,-0.128969132842424,0.259669927678361,-0.496665647791803,0.619424850897956,0.999999101432458,NOT_CHANGE
AC007879.2,0.00124767953325862,0.011587077739226,2.50874555379781,0.00461867395108488,0.9963148444651,NA,NOT_CHANGE
AC007879.5,0.000375661912116217,0.00943730881631789,3.18154046842982,0.00296627024234441,0.997633262241191,NA,NOT_CHANGE
CREB1,0.173117616496011,0.0898233911819225,0.0836769655247089,1.0734542131,0.283067371600098,0.764123765123841,NOT_CHANGE
METTL21A,0.158560323880833,0.0222880945046623,0.091898296418662,0.242530007336853,0.808369508281353,0.999999101432458,NOT_CHANGE
AC079767.4,0.000861540212477539,0.00547708195971867,3.1815404622031,0.00172151887577315,0.998626427346349,NA,NOT_CHANGE
CCNYL1,0.0614228328920865,0.048550468203575,0.177662498651521,0.273273586559228,0.784642917725968,0.999999101432458,NOT_CHANGE
RP11-801F7.1,0.0136288386725999,-0.0251060366305314,0.478150832969952,-0.052506520744907,0.958125099700725,0.999999101432458,NOT_CHANGE
FZD5,0.201450624988205,-0.280080443698764,0.0810278822281675,-3.45659340953873,0.000547049573009289,0.0028572274177681,NOT_CHANGE
PLEKHM3,0.0180398290857396,0.0214704112992526,0.409860663689845,0.0523846594741767,0.958222197299863,0.999999101432458,NOT_CHANGE
CRYGC,0.000217601053427972,0.0105385495753995,3.1815404699801,0.00331240469038114,0.99735708827143,NA,NOT_CHANGE
C2orf80,0.000860822756083917,0.0140976547982272,3.16156145677208,0.00445907979047186,0.996442180870051,NA,NOT_CHANGE
AC016697.3,0.000101902665104703,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
IDH1,0.941464807047244,1.33247241671768,0.0559635070418895,23.8096661047405,2.65222088334414e-125,3.80121691348441e-123,UP
AC016697.3.1,0.0248568326426948,0.0337912359637052,0.332194416183163,0.101721264168009,0.918977923328269,0.999999101432458,NOT_CHANGE
PIKFYVE,0.0735820593832466,0.123816958544554,0.153138744130882,0.808527974075146,0.41878670894815,0.999999101432458,NOT_CHANGE
PTH2R,5.29926316641381e-05,0.00964883010299352,3.181540470023,0.00303275416230168,0.997580215986556,NA,NOT_CHANGE
MAP2,0.000555883131453183,0.011428269047582,3.18154046993722,0.00359205521839788,0.997133960763041,NA,NOT_CHANGE
UNC80,0.000424542965770769,0.00833603788639867,3.18154046687673,0.00262012631088174,0.99790944406116,NA,NOT_CHANGE
RPE,0.258764641584474,0.30994200956707,0.0699913198277439,4.42829211293443,9.49822059563202e-06,6.04796335517051e-05,NOT_CHANGE
KANSL1L,0.01309985435661,0.00563515742814558,0.529269215255438,0.0106470530794539,0.991505041227877,0.999999101432458,NOT_CHANGE
RP11-260M2.1,0.0135056273123542,0.0150885812953806,0.485879420578606,0.0310541682901747,0.975226340430051,0.999999101432458,NOT_CHANGE
AC007038.7,0.00154281894980902,-0.000887170558741224,2.13092680720822,-0.000416330845217312,0.999667816056011,NA,NOT_CHANGE
AC006994.2,0.00555584849562368,0.0235235992095461,0.923311680390252,0.0254774197155217,0.979674159097222,0.999999101432458,NOT_CHANGE
MYL1,0.000162758758087184,0.0100936898389209,3.18154047000155,0.00317257942625383,0.997468652104318,NA,NOT_CHANGE
LANCL1,0.0866167932480945,0.120399410563615,0.136116981394159,0.884528949514174,0.376410742019517,0.94183436440806,NOT_CHANGE
CPS1,0.00877954743015777,0.00828484425806142,0.87761212245483,0.0094402117360085,0.992467912678883,0.999999101432458,NOT_CHANGE
IKZF2,0.010918195544446,0.015367044941323,0.610862481963826,0.0251563083264181,0.979930286820919,0.999999101432458,NOT_CHANGE
RP11-105N14.1,0.00332534465663345,0.00602484420210853,1.33236073974429,0.00452193165288317,0.996392032845034,0.999999101432458,NOT_CHANGE
AC079610.2,0.000156087152691742,0.0100936898389209,3.18154047000155,0.00317257942625383,0.997468652104318,NA,NOT_CHANGE
SPAG16,0.142875473708565,0.479360002837204,0.100363260146272,4.77624981630302,1.78594503117076e-06,1.21544878741086e-05,NOT_CHANGE
AC107218.3,0.000203676482129246,0.00854758934599262,3.18154046847273,0.00268661971478735,0.997856390187559,NA,NOT_CHANGE
BARD1,0.111347999119814,0.207356011414322,0.120431273460097,1.72177878267663,0.0851095995059271,0.286499511712627,NOT_CHANGE
AC072062.1,0.00242327495066977,0.0144762948447649,1.5829630613978,0.0091450616870251,0.992703398177562,0.999999101432458,NOT_CHANGE
ABCA12,0.00537819508169417,-0.0115698199605689,1.07556447339879,-0.0107569748227256,0.991417341388479,0.999999101432458,NOT_CHANGE
AC072062.3,0.000156355883912886,0.0100936898389205,3.18154047000155,0.00317257942625372,0.997468652104318,NA,NOT_CHANGE
AC073284.4,5.53902949596146e-05,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
ATIC,0.50029421504112,-0.0291205471438714,0.0612190219811038,-0.475678085038011,0.63430373603211,0.999999101432458,NOT_CHANGE
FN1,0.0249914182256263,0.118590191920472,0.489277114333015,0.242378375048535,0.808486989098649,0.999999101432458,NOT_CHANGE
AC012668.2,0.000162064383287651,0.0105385495753995,3.1815404699801,0.00331240469038114,0.99735708827143,NA,NOT_CHANGE
AC122136.1,0.000363062994297115,0.00988216855078674,3.18154046840838,0.0031060955059077,0.997521698336496,NA,NOT_CHANGE
AC093382.1,0.000256459863688428,0.00899244908114108,3.18154046845127,0.00282644497856049,0.997744826192334,NA,NOT_CHANGE
MREG,0.0210027296556991,0.0115197744164717,0.377611624419996,0.0305069380058567,0.97566276022937,0.999999101432458,NOT_CHANGE
PECR,0.0589235173033012,0.0117213287898169,0.184820650657295,0.0634200169089935,0.94943204814669,0.999999101432458,NOT_CHANGE
TMEM169,0.0001016960011088,0.00964883010299325,3.181540470023,0.0030327541623016,0.997580215986556,NA,NOT_CHANGE
XRCC5,1.04980051125641,0.457872196595316,0.0509100540625833,8.99374799391213,2.38939944797157e-19,3.38155008067742e-18,NOT_CHANGE
RP11-566E18.3,0.0105176044667214,0.0308660683783395,0.601751571663288,0.0512937062931524,0.959091483155133,0.999999101432458,NOT_CHANGE
AC098820.2,0.000108775245490965,0.00964883010299323,3.181540470023,0.00303275416230159,0.997580215986556,NA,NOT_CHANGE
SMARCAL1,0.0446481056975072,0.0188732909886983,0.219473515879465,0.0859934781336604,0.931471601717451,0.999999101432458,NOT_CHANGE
AC098820.4,0.00113217674990851,0.0140053164082994,2.646114388906,0.00529278570382956,0.995776987720235,NA,NOT_CHANGE
RPL37A,49.2987966634197,-0.0689234431904196,0.0385362426094728,-1.78853563615144,0.0736896315661729,0.252940744681777,NOT_CHANGE
AC073321.4,0.000101989069685172,0.00964883010299316,3.181540470023,0.00303275416230157,0.997580215986556,NA,NOT_CHANGE
IGFBP2,0.599665388675115,-0.24204038383016,0.103774511042444,-2.33236833783939,0.0196813222777646,0.0784284925451355,NOT_CHANGE
