,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
USP54,0.0347933694418354,0.0107269236502935,0.896947121131144,0.0119593712913262,0.990458029749483,NA,NOT_CHANGE
RP11-464F9.20,0.0139161291388562,0.0957849527020024,1.7182911642444,0.0557443084706327,0.95554550130185,NA,NOT_CHANGE
RP11-464F9.22,0.000681807171088447,0.0433182304756361,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
MYOZ1,0.0049146988102353,0.0607919528094148,3.51937318491257,0.0172735170768555,0.986218412762473,NA,NOT_CHANGE
SYNPO2L,0.00614908583134941,0.0247810034830874,3.06015421059247,0.00809795904968123,0.993538834117571,NA,NOT_CHANGE
AGAP5,0.0198652163183854,0.00271006155595065,1.37046915848324,0.00197746993369044,0.998422208298753,NA,NOT_CHANGE
RP11-574K11.29,0.00281737633017029,0.0379685274920646,3.64882372918951,0.0104056896989371,0.991697610673192,NA,NOT_CHANGE
SEC24C,0.104649041521034,0.00476942023598224,0.379263128073279,0.0125754914805763,0.989966473959132,NA,NOT_CHANGE
AC022400.2,0.00402214824825294,0.0197816113054376,3.62027255116478,0.0054641221139754,0.995640283021338,NA,NOT_CHANGE
FUT11,0.195661491850199,-0.132772542689751,0.247614200026472,-0.536207304248128,0.591815285945332,NA,NOT_CHANGE
CHCHD1,0.56339502584084,-0.418442949946667,0.139307607792024,-3.00373365517389,0.00266688680423575,0.0107587439006368,NOT_CHANGE
ZSWIM8,0.126386680089424,-0.0982744091365446,0.325160177114707,-0.302233840590744,0.762473808687556,NA,NOT_CHANGE
RP11-574K11.31,0.00067522907675275,0.0433182304756361,3.6488237306318,0.011871834233038,0.990527869258629,NA,NOT_CHANGE
NDST2,0.0181725879770341,0.0055567480564025,1.54792351186777,0.00358980790316801,0.997135753849606,NA,NOT_CHANGE
CAMK2G,0.156759371139844,0.171082308472382,0.297512452005553,0.575042514419493,0.565262544422383,NA,NOT_CHANGE
PLAU,1.49687841050188,-0.499587275980709,0.261319195259691,-1.91178943239985,0.055903207767856,0.128553822439483,NOT_CHANGE
C10orf55,0.00800352574016305,0.073295505737645,2.46437167776226,0.0297420662633974,0.976272762721758,NA,NOT_CHANGE
VCL,0.874691146545366,-0.339882154466105,0.151404274336089,-2.244864987838,0.024776801209735,0.0683201119902043,NOT_CHANGE
