"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"COL1A1",2.55435296930993,1.27717648465497,585.402869091943,0,0,733.307951915389
"IGFBP7",2.50529479410899,1.25264739705449,1126.49331902696,0,0,863.840238511221
"COL3A1",2.49603107876472,1.24801553938236,996.477805076578,0,0,839.415992164678
"COL1A2",2.49411095081139,1.24705547540569,698.302043959124,0,0,768.506269271323
"SPARC",2.45095769702076,1.22547884851038,892.845515906725,0,0,817.529062549494
"LUM",2.39764490936516,1.19882245468258,477.214495267433,2.61275654077391e-306,2.20628573305583e-305,692.515338421195
"TAGLN",2.37077930650706,1.18538965325353,256.969641714303,6.55415075994116e-253,2.84761501744279e-252,568.998251151243
"CALD1",2.35697620324856,1.17848810162428,595.18525644982,0,0,736.616126522737
"DCN",2.35690966972131,1.17845483486065,777.298754899175,0,0,789.889821234938
"MGP",2.3553351609246,1.1776675804623,849.581151230167,0,0,807.625095960106
"IGFBP5",2.31304706891562,1.15652353445781,1350.54788595554,0,0,899.918400355308
"COL6A2",2.30908238063712,1.15454119031856,915.344096638807,0,0,822.490383105153
"BGN",2.30852124566423,1.15426062283212,529.547557476759,2.70479287188957e-315,2.69095761435541e-314,713.289476278714
"ACTA2",2.30466913147476,1.19572949084765,108.012548122671,1.30346440608561e-178,3.14480661960287e-178,397.085567332329
"COL4A1",2.27605306689946,1.13802653344973,1148.43216617354,0,0,867.679449595562
"LGALS1",2.26736631942677,1.13368315971338,2300.92949462859,0,0,1005.2610522022
"SFRP2",2.26063966674953,1.13031983337477,121.095812934016,2.41298876459722e-188,6.18484051896543e-188,419.605448335933
"NNMT",2.26016251063303,1.13008125531651,974.591700389489,0,0,834.990802225186
"THY1",2.2512076116017,1.12560380580085,575.674001849223,1.67982319586024e-322,1.90709339294721e-321,729.962518213615
"TMSB4X",2.24908705435702,1.12454352717851,691.791588149253,0,0,766.637018742473
"COL6A3",2.24883787607042,1.12441893803521,971.428560034771,0,0,834.342983052754
"CTHRC1",2.24882456037021,1.12441228018511,746.28188400362,0,0,781.765779349889
"POSTN",2.24740174803686,1.12370087401843,612.094955794796,0,0,742.208226076037
"MT2A",2.2454983006004,1.1227491503002,1168.87345232559,0,0,871.190579875091
"MMP3",2.23080918404398,1.11540459202199,170.088663808709,2.0373580343885e-217,6.42767457726785e-217,486.877789218181
"MMP2",2.22617532482526,1.11308766241263,808.213092438824,0,0,797.669534413249
"RARRES2",2.21924576979727,1.23295106761612,58.2291486355496,6.06129925182643e-127,1.05370716920623e-126,277.541769412487
"C1S",2.20746643408095,1.10373321704047,995.908467545861,0,0,839.302121014661
