"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PIP4K2C",-1.97394286385515,1.53615026820188,-69.552172866448,5.25621757015407e-142,2.00822824269504e-141,313.893937557354
"ALDH1A2",-1.97277480626958,0.98638740313479,-211.497483051494,5.69082503780958e-237,1.07190495552933e-235,533.327187849425
"PRCD",-1.97276308138075,0.986381540690373,-47.618272016878,5.03944679452982e-111,1.35503292060225e-110,242.240756071534
"TK2",-1.97245519634092,1.2300827059018,-61.7349144646721,4.06859153726036e-132,1.37065833834431e-131,291.023511877444
"PRR36",-1.97190378512174,0.985951892560871,-234.091750140343,9.58096647678928e-246,2.21696667176536e-244,553.552339570089
"PRR16",-1.9714951212956,1.0553978711903,-91.3352966211678,6.30815850677291e-165,3.3169428051616e-164,366.899501797578
"PER2",-1.97140209388585,1.34947068237034,-73.5458144775709,1.13894140179147e-146,4.63667058559709e-146,324.680807231614
"PNPLA7",-1.97112636355423,0.985563181777115,-195.221860186836,4.69426424600591e-230,7.64420607284618e-229,517.373535813278
"IL17B",-1.97111775765723,0.985558878828617,-181.265724480994,1.18281053352916e-223,1.67519507172051e-222,502.601233779142
"GHR",-1.97108315575556,0.985541577877781,-31.2951143345254,5.77454360026522e-79,1.16802191071849e-78,168.112769117296
"MEP1A",-1.97057732027628,0.992912756296838,-143.534965728195,1.48989067511284e-203,1.42770729243152e-202,456.183873631983
"NAT8",-1.97041396222477,0.985206981112385,-250.145807335939,1.75441833074417e-251,4.6824601874338e-250,566.768694680952
"USP21",-1.97011201932363,0.985056009661814,-269.9138785965,4.59696360349627e-258,1.45236546669436e-256,581.919729644557
"VAT1L",-1.97002294348862,0.985011471744312,-143.773999469119,1.0718165000264e-203,1.03176294071551e-202,456.514321265316
"RP1-257A7.4",-1.96961602601865,0.984808013009323,-238.108084469088,3.23775645119037e-247,7.7716667024839e-246,556.942049723988
"DBR1",-1.96868230426603,1.33929557080289,-83.1793542977808,5.13628005220182e-157,2.41555460724733e-156,348.606620246184
"RP11-134L10.1",-1.96808503027913,0.984042515139563,-140.237832477077,1.4801262798997e-201,1.37902628699414e-200,451.569748561888
"PPARGC1B",-1.96801085943783,0.984005429718914,-195.450371015345,3.72019251272663e-230,6.08481930234248e-229,517.606568317477
"MEG9",-1.96782735752687,0.983913678763435,-130.640709432206,1.80530668573166e-195,1.53233436597177e-194,437.506427339326
"CRISPLD1",-1.96725842863847,0.983629214319237,-206.694816389718,5.49111792472181e-235,9.85335796540493e-234,528.750522523556
"ATP7A",-1.96689426030713,1.01101634088955,-86.4118123251764,3.09664705157357e-160,1.52369461912036e-159,356.052202866284
"DHRS2",-1.96551882571034,0.982759412855169,-160.537821220437,3.47030181300151e-213,4.00248694282686e-212,478.43414271482
"CDC42BPB",-1.96520325069571,0.982601625347853,-240.718195180795,3.69253354296038e-248,9.13006705120604e-247,559.114367561108
"ENTPD2",-1.9647681165381,1.01096095633475,-153.349331299386,3.05059152433737e-209,3.2638238986145e-208,469.325119334088
"TXLNB",-1.96397339807627,0.981986699038137,-144.699457687623,3.00976388966568e-204,2.90865156030044e-203,457.788624660189
"NACC2",-1.96395097155412,1.04782615437414,-123.85646038256,6.73868962252396e-191,5.29427549195745e-190,426.940309868373
"HSH2D",-1.96345819636613,1.80836920442347,-117.978507852237,9.80955509997427e-187,7.13097746844737e-186,417.318188631158
"DYRK1B",-1.96320488588265,1.1421017803415,-79.0464499541699,1.00887580871472e-152,4.44759621575907e-152,338.67841966437
"CCDC138",-1.96269627797947,0.981348138989733,-119.924605849067,3.90297320927522e-188,2.89705631889274e-187,420.554708167923
"ADAMTSL5",-1.96259708871635,0.981298544358177,-202.610860820187,2.9070257280514e-233,5.08677898401988e-232,524.774524289285
"FAM155B",-1.96239546531576,0.98119773265788,-180.52862688863,2.65714982165649e-223,3.74534006320427e-222,501.789913229676
"PLCXD2",-1.96222703131277,1.01079495240702,-136.04458101659,5.99486388659997e-199,5.37212469256164e-198,445.545054631518
"ARMC6",-1.96120895239553,1.422132414553,-83.4236517411116,2.90545079490427e-157,1.37208545044569e-156,349.178814245718
"MROH6",-1.96112123090988,1.01128701334573,-111.653876472651,5.04037670730653e-182,3.41710270491675e-181,406.428945858603
"DLGAP1",-1.96108344748791,0.980541723743953,-176.78390201912,1.70747277383412e-221,2.32260279980785e-220,497.616645460933
"IFIT5",-1.96054686785365,1.76367502002553,-56.8927282627282,2.08176455732405e-125,6.50760480858211e-125,275.507031122047
"BCL2L15",-1.96053344142511,1.06813368542274,-59.9475770734916,1.06961854790587e-129,3.49820390385671e-129,285.427055486837
"TCHH",-1.96041101662225,0.980205508311126,-182.521850731742,3.0001678035115e-224,4.29433505737861e-223,503.976328093799
"CNTNAP3",-1.96033148725494,0.98016574362747,-34.7216441153765,1.37836147646577e-86,2.96918018517234e-86,185.733448318236
"IGKV1-12",-1.96023508369388,1.00267942086936,-146.43565398522,2.8379648272166e-205,2.79747652901498e-204,460.157771074879
"E2F2",-1.95964791560073,0.979823957800365,-201.435456704941,9.24599135600405e-233,1.59523020058198e-231,523.615379088277
"FAM167A",-1.95862798891261,1.15651129379734,-50.5636917438246,7.77968449353604e-116,2.1994343197213e-115,253.368080005037
"DNAH11",-1.95811452540483,0.979057262702416,-158.336419684122,5.3629813224959e-212,6.00735165412306e-211,475.688126117176
"CDCP1",-1.95785688520049,1.4184571838682,-66.5246464962633,2.65465395750027e-138,9.72781001625751e-138,305.329054994992
"COL17A1",-1.95764667594087,1.05830278354744,-51.8033046498792,8.65363676074043e-118,2.48838337503516e-117,257.886605659133
"ARSE",-1.95719171228114,1.23095396176812,-55.7143070449228,1.06601538228406e-123,3.26608028231499e-123,271.553718402033
"GALE",-1.95704772687514,1.7800068571744,-86.1698943016864,5.34414113052707e-160,2.62607081276083e-159,355.504188245781
"ZNF385D",-1.95655956008431,0.989765656316294,-153.145359033049,3.97127651451595e-209,4.23660133792445e-208,469.060543179364
"KIAA0753",-1.95646064747222,0.989370293896856,-65.1731475459709,1.3404184087406e-136,4.78961493273041e-136,301.389873447424
"WNT11",-1.95593210432937,0.977966052164686,-109.50757155561,2.29126864294961e-180,1.51244188190415e-179,402.597044460135
"TSPYL4",-1.95570223519788,1.14119904133261,-40.9189680882674,4.36601120465896e-99,1.04849507344628e-98,214.634297236282
"TLR7",-1.95508794752986,0.977543973764933,-149.503763696542,4.67305506721746e-207,4.7455901252663e-206,464.277538981847
"CLASRP",-1.95491672072961,1.83562928521037,-119.151988004133,1.39522816106238e-187,1.02636037758549e-186,419.275950510567
"FLT4",-1.95431746617171,0.977158733085856,-223.841062241928,7.12596084807511e-242,1.48819854660506e-240,544.62989800372
"SNX16",-1.95392782873662,1.13137355260766,-91.3448128627874,6.18117442057713e-165,3.25132853015487e-164,366.919923149973
"PAX5",-1.95328748857996,0.97664374428998,-221.923753761508,3.94872855607792e-241,8.14308234730377e-240,542.915741241815
"SLC5A2",-1.95314412776472,0.976572063882361,-267.603087116983,2.55057919419453e-257,7.85684665945008e-256,580.207260596691
"RP11-131L12.3",-1.95192571862173,0.975962859310863,-185.603466873892,1.07784188095264e-225,1.58893021453297e-224,507.310381952027
"KLF14",-1.95116008523471,0.975580042617356,-82.5804349507853,2.09013856663994e-156,9.76763237874153e-156,347.19708448948
"CLCN5",-1.94922774713393,0.982838398356782,-131.339940984142,6.28890711568027e-196,5.37812496312599e-195,438.564750803672
"NMNAT2",-1.94811874586486,0.974059372932432,-106.479494900105,5.66154112070337e-178,3.59894871069304e-177,397.065256850665
"DLG5",-1.94775487760889,1.0738129846652,-120.065723021563,3.09542387773167e-188,2.30226043541954e-187,420.787403242113
"ZNF773",-1.94735695555561,0.973678477777804,-148.312160035034,2.28002791441749e-206,2.28714333396045e-205,462.68747011803
"GPR180",-1.94720134199925,1.44599584072024,-112.379548553421,1.40926381432489e-182,9.67380443760809e-182,407.708374219934
"ERVW-1",-1.94704502544713,0.973522512723564,-177.590573772115,6.91386373786382e-222,9.51847199516335e-221,498.522997257034
"ZNF415",-1.94684631273654,0.973423156368269,-114.459442416924,3.81626879668059e-184,2.67301517895401e-183,411.331458992841
"CRYBB2",-1.94633219057547,0.973166095287734,-162.557540006087,2.90735773333529e-214,3.42808544219264e-213,480.920981090261
"PTCHD4",-1.94615480610216,0.973077403051079,-72.7559943288692,9.1203222617687e-146,3.65356502201333e-145,322.591274461251
"PARD3",-1.94612818209664,1.05951877651035,-133.761314912711,1.70160234314764e-197,1.49051494347044e-196,442.18743427403
"ZNF484",-1.94576785339218,0.974701877145483,-217.831372275987,1.60400962543435e-239,3.19204391947137e-238,539.206920434254
"CRTC1",-1.94454012002261,0.98269682355503,-172.495763731603,2.23707565005469e-219,2.92720358953174e-218,492.7286857912
"TBC1D24",-1.9437915936979,0.97189579684895,-223.586603977969,8.93652605955715e-242,1.85844548968512e-240,544.403247883123
"REEP1",-1.94335025377441,0.971675126887204,-110.767840434844,2.41538839459946e-181,1.61967949217903e-180,404.855795213234
"TRGV7",-1.94321330854056,0.971606654270281,-266.810373831897,4.60677810232951e-257,1.41000160767319e-255,579.616373674135
"NATD1",-1.94303937690964,0.978477277069137,-152.19187383308,1.36893328005827e-208,1.44785747345791e-207,467.819130663219
"TNNT3",-1.94285950165799,0.971429750828992,-182.862965575157,2.07041399022239e-224,2.9692668534848e-223,504.348127435587
"RP11-140I16.3",-1.94273990565097,0.971369952825485,-117.435964628375,2.43232884415365e-186,1.75865106550885e-185,416.406623153898
"HOXC-AS1",-1.94271634944254,0.971358174721269,-109.770365874581,1.43033010253769e-180,9.46257758215763e-180,403.070116720007
"MIA2",-1.94192754140697,0.970963770703485,-71.7402853377133,1.36580651444411e-144,5.379545850445e-144,319.872976189337
"ZHX2",-1.94146292450109,1.10244587577405,-94.7943222424253,4.42803214539614e-168,2.4439299478099e-167,374.191652658668
"CASS4",-1.94087287567063,0.970436437835315,-265.507274017864,1.22214322289392e-256,3.68787952932847e-255,578.641199712015
"RBM20",-1.94066645480218,0.970333227401088,-157.443300760026,1.64608280348602e-211,1.82587999492456e-210,474.563281334302
"TMC1",-1.94039637685286,0.970198188426429,-195.296602602305,4.35029198013395e-230,7.09188723464835e-229,517.449787068632
"RBKS",-1.94038649133637,1.23700753238807,-53.6769494254726,1.14651693036841e-120,3.39455333048204e-120,264.542282318064
"ZNF71",-1.94011896258238,0.98033300053839,-167.497357934726,7.66068418057416e-217,9.52656655121695e-216,486.876747487542
"TMEM54",-1.9395785742111,0.969789287105549,-199.319668407853,7.54829936075017e-232,1.27407710442982e-230,521.511770515365
"DLK2",-1.93954287903716,0.969771439518583,-186.35763231062,4.81538547430278e-226,7.14145332227091e-225,508.117947998806
"AGAP2",-1.93914706452468,0.969573532262338,-160.307941031461,4.61082804204162e-213,5.28493825035872e-212,478.149137417675
"ZNF90",-1.93880131630864,0.969400658154318,-168.369647557043,2.73287449359168e-217,3.42733522156459e-216,487.910346321383
"C21orf2",-1.93874772741204,1.65264725127778,-100.618859241494,3.77325791702985e-173,2.23433686668816e-172,385.912956745074
"ACR",-1.93709236168579,0.968546180842892,-273.00223289867,4.76134434301429e-259,1.56447194346243e-257,584.185550371814
"CROCC",-1.93693548207577,0.968467741037884,-209.147166175691,5.25648035266152e-236,9.67899358585968e-235,531.100572175938
"ZNF114",-1.93685251318193,0.968426256590967,-226.850320002525,4.99313344346279e-243,1.0793636125006e-241,547.290923793474
"BMP3",-1.93671941878767,0.968359709393835,-191.105499311371,3.24578223712921e-228,5.03062223880424e-227,513.128578603823
"ELAVL2",-1.93670016036905,0.968350080184525,-54.0135010879846,3.56225073476924e-121,1.06171012627087e-120,265.71637060962
"CORO2A",-1.93642163165096,1.19841727559574,-46.7139818330283,1.69782250150538e-109,4.4876659827062e-109,238.708168959758
"TCEANC2",-1.93618859879689,0.968094299398443,-164.013352831149,4.95945858691828e-215,5.94732803456396e-214,482.694613954362
"DIO3",-1.93585911244356,0.967929556221779,-197.684708750251,3.88237945940137e-231,6.42831609033692e-230,519.870930574641
"TBC1D10B",-1.93574114451413,1.46820493519795,-85.7040577506217,1.53461464375839e-159,7.48624616384413e-159,354.444809547841
"PAQR6",-1.93471985480267,0.967359927401334,-158.133147407305,6.91861011073858e-212,7.74402491274646e-211,475.432665433282
"ORC1",-1.93436870727107,0.967184353635533,-267.955474436527,1.96220292352656e-257,6.09519588808061e-256,580.46936458565
