"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NDNF",-2.57644281813598,1.28822140906799,-117.406346359212,1.04613508173345e-185,2.6379421788741e-185,413.50367310404
"SLC25A2",-2.54244270436565,1.27122135218283,-102.04487261974,8.70444800129671e-174,2.04388145221595e-173,385.922028336142
"SLC13A2",-2.52370674918549,1.26185337459274,-116.743084046438,3.17820081640555e-185,7.98828419716837e-185,412.387010645841
"SLC25A35",-2.49862551159476,1.24931275579738,-89.8686287456692,4.86714548488477e-163,1.06366269304504e-162,361.054054874523
"SLC13A4",-2.42502658505498,1.21251329252749,-102.140460751103,7.25004257276277e-174,1.70305951739415e-173,386.105749719284
"CR2",-2.39022645454013,1.19511322727006,-371.629816540934,1.00511284970542e-284,6.29949890228908e-284,642.595579456292
"CIB3",-2.3898471275755,1.19492356378775,-102.483306838956,3.76826404500315e-174,8.86426958379093e-174,386.763344713614
"GID4",-2.38521066999611,1.51477510930796,-62.2133589198206,2.28993134955399e-132,4.10058291380927e-132,290.087253162221
"SLC38A9",-2.35496507027683,1.19373129668646,-75.3852010138689,2.75668189243718e-148,5.48703354677501e-148,326.918881247001
"C12orf60",-2.3098840777074,1.1549420388537,-84.9141357722766,2.9088570975057e-158,6.17768195230055e-158,350.002339985685
"SPDYE5",-2.2937372708505,1.14686863542525,-97.2470413040041,1.04681163098141e-169,2.39206808959331e-169,376.481248538933
"INHBE",-2.24465978301806,1.12232989150903,-335.56698563318,6.4432097503477e-276,3.62896997039371e-275,622.224130930722
"RFC5",-2.22860507322154,1.1304591248721,-224.8753154006,2.0218275122984e-241,7.8492106016375e-241,542.416233664639
"ZCCHC18",-2.21216503076185,1.10608251538092,-134.656088971697,2.09210170622719e-197,5.67522708314069e-197,440.57378991576
"CDSN",-2.19389500051875,1.09694750025937,-133.88333090695,6.49411537320129e-197,1.75593898065939e-196,439.435504917873
"CSPG5",-2.19120130075063,1.09560065037532,-96.2224483373342,8.24510500360803e-169,1.87308497940638e-168,374.407294111733
"HMCN2",-2.18541318955942,1.09270659477971,-88.7247372920981,5.85383815732464e-162,1.27214695150798e-161,358.554761706116
"ZNF354C",-2.12370518470719,1.0618525923536,-112.782946879906,2.75551381192629e-182,6.77842457529086e-182,405.588796462856
"ZNF552",-2.10624228173331,1.05312114086666,-141.575083024089,1.08445024725205e-201,3.03126572106142e-201,450.489633981871
"PIGB",-2.09429793014597,1.06430645858072,-92.5821771044395,1.50103791180823e-165,3.34551421520284e-165,366.863767827511
"UNC13A",-2.08682643488173,1.04341321744086,-126.475303161236,4.72607191778985e-192,1.23828601887309e-191,428.185450267205
"MAP3K9",-2.06389774741427,1.03194887370714,-483.249597419177,2.14803621483179e-307,1.84864178665833e-306,695.024296218388
"IKZF2",-2.05864244501452,1.02932122250726,-63.4195122636579,6.02252698962014e-134,1.09016426196474e-133,293.742752889956
"OSCAR",-2.05303775028704,1.02651887514352,-82.3977050893515,9.81272587128393e-156,2.04344237897722e-155,344.152969579093
"AZIN2",-2.02855346059029,1.01427673029514,-92.540507972578,1.63838139272953e-165,3.65023116707781e-165,366.775788688306
"PAXIP1",-2.02572738827831,1.01286369413915,-113.079147144838,1.64822186128132e-182,4.063107123184e-182,406.10522262157
"NR6A1",-2.01131186426003,1.00565593213002,-114.685234137207,1.03899509453976e-183,2.58310028829975e-183,408.8828020898
"SOX8",-2.01106149161774,1.00553074580887,-111.406939159001,3.05162109678713e-181,7.46435091165495e-181,403.172355451635
"CAMK4",-2.00636101720405,1.00318050860203,-160.903684962346,1.1797694763443e-212,3.58166227599844e-212,475.857545149905
"PLIN5",-2.00560484332606,1.00280242166303,-85.5599737637,6.7039074190796e-159,1.42946463695704e-158,351.477131385437
"LRG1",-2.0053804863767,1.00269024318835,-107.544587653958,3.04798340317105e-178,7.34006733698023e-178,396.231951674919
