"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MMAA",-1.60358239648378,1.17405139742562,-152.306195751311,6.33332269131264e-74,1.97365956700019e-73,157.956107555182
"TFCP2L1",-1.59791522594729,1.16990221899712,-131.20988509602,2.2591003446578e-70,5.57666549659842e-70,149.63235454816
"TTC39A",-1.59311279609832,1.16638615428627,-139.005753919369,9.53062581073259e-72,2.56385811755866e-71,152.853942206832
"NPNT",-1.59196461472188,1.16554552149281,-159.379277740828,5.24277296597406e-75,1.77171200095073e-74,160.491378863186
"HYAL1",-1.58946164746064,1.16371299189083,-133.469944218467,8.85496122738403e-71,2.23974913962057e-70,150.585499686898
"CDH19",-1.58548910921127,1.16080452638682,-158.639292250617,6.76867839832215e-75,2.260853257255e-74,160.231447692524
"MMRN1",-1.57606294761818,1.15390322950617,-130.994975664456,2.47158313683623e-70,6.08523086510528e-70,149.540871184419
"NEBL",-1.56903875824273,1.14876051942772,-159.607693144945,4.84640042687681e-75,1.64072444636968e-74,160.571370298823
"ZFP3",-1.55837056959132,1.14094988130793,-167.308714329549,3.64695864668699e-76,1.3580026928916e-75,163.203539059465
"ERICH5",-1.55453041557086,1.13813833997153,-126.311170011337,1.81973209354589e-69,4.24320972450849e-69,147.50909169567
"NOSTRIN",-1.54560724844034,1.13160530689382,-120.846894613248,2.05500639425926e-68,4.53627221738079e-68,145.041912049208
"CST2",-1.54305703950196,1.12973818963536,-173.575685694058,4.84213854622165e-77,1.94412122123755e-76,165.257863330673
"CALN1",-1.53876747195286,1.12659761339406,-128.055025697653,8.58067865368334e-70,2.0434343443546e-69,148.274175436495
"WNT4",-1.53838478179564,1.12631742952895,-111.122225249354,2.03719041838023e-66,4.03987046440039e-66,140.363743903195
"REG1B",-1.53309560440642,1.12244499608327,-124.521014054133,3.97971526472006e-69,9.10691104559642e-69,146.71269605846
"CACNA2D1",-1.52829187891974,1.11892798278052,-156.151580832114,1.6117232977103e-74,5.22502420876051e-74,159.348653309572
"TMEM139",-1.52353305289918,1.11544384230118,-126.407799830307,1.74501638983021e-69,4.08041909881647e-69,147.551760198303
"CTTNBP2",-1.51584881117354,1.1098178796092,-127.800332431538,9.57037733943526e-70,2.2762306992714e-69,148.163081762976
"MAOA",-1.51577927032201,1.10976696577147,-119.448477341658,3.88905596017567e-68,8.46754061425055e-68,144.392697793799
"CNTN4",-1.51145636350571,1.10660198042382,-93.3029716526714,2.90283375946174e-62,4.77244470614161e-62,130.628777205303
"RIIAD1",-1.51074879858525,1.10608394182135,-130.464612718295,3.08739444092489e-70,7.56401541903507e-70,149.314464322176
"TNNC2",-1.51032638318867,1.10577467340599,-124.715494180268,3.65340334494402e-69,8.38324589902622e-69,146.799764406979
"AGR3",-1.50795931796223,1.10404164350806,-119.235280775429,4.28905575392557e-68,9.32219486754e-68,144.29305887973
"BTNL9",-1.50301879644508,1.10042447596872,-114.42503123853,4.09507299445349e-67,8.46586282407437e-67,141.996656924927
"RCOR2",-1.49500237813064,1.09455531255993,-110.585546844045,2.65574746637125e-66,5.2318853584153e-66,140.093870357369
"FOXA1",-1.49135354939144,1.09188384866159,-121.966460667641,1.23967395804907e-68,2.7724290428966e-68,145.556314331927
"PRR15L",-1.49072786229516,1.09142575632324,-118.402976852801,6.29610920221856e-68,1.35508331350248e-67,143.902375064847
"HOXA1",-1.48474727365411,1.08704711106819,-129.668575999172,4.31859141605621e-70,1.04742268983791e-69,148.972920350353
"DCDC2B",-1.48270641403564,1.08555291027609,-112.108613460587,1.25548862311126e-66,2.52445538495693e-66,140.856403885591
"ELAVL2",-1.48224706450737,1.08521660080004,-126.279506860633,1.84491663817315e-69,4.30059597174649e-69,147.495103247902
"FUT6",-1.47964120874381,1.083308742116,-101.168884740812,3.46866213761195e-64,6.17860597598401e-64,135.134855239576
"NR3C2",-1.47918165362096,1.08297228211534,-139.873365608946,6.77459190892867e-72,1.83829201672197e-71,153.201298633556
"ADAMTSL5",-1.4788353223879,1.08271871817685,-111.645520504801,1.57498975454158e-66,3.14829862353937e-66,140.625645833623
"PFKFB2",-1.47793815533329,1.08206186372616,-115.781679713801,2.1469438827849e-67,4.5055752296427e-67,142.653877047174
"CLDN11",-1.47740884719707,1.10393605342699,-114.371528038138,4.2013522654731e-67,8.6783929343602e-67,141.970579401954
"SELENBP1",-1.47359357713583,1.07888101183159,-110.228397418135,3.17050002678941e-66,6.22631355195446e-66,139.91355386788
"TP63",-1.47302133162498,1.07846204636829,-99.1062084175979,1.07065017483172e-63,1.86066135695645e-63,133.987672188722
"DPP10",-1.47233853975198,1.07796214517556,-155.576318567913,1.97364854601848e-74,6.37352366671139e-74,159.142519399161
"C10orf99",-1.46565599180415,1.07306956542804,-128.715775353132,6.47095151436116e-70,1.5508755196927e-69,148.56136432099
"PACSIN3",-1.46365754714208,1.07160641844331,-133.751324448698,7.88906983794173e-71,2.0015208677907e-70,150.703042107115
"CCDC113",-1.46280433794401,1.07098174742329,-94.7749162610239,1.23350278712222e-62,2.05638693393852e-62,131.499883427991
"HOXA11-AS",-1.4625779953761,1.07081603232893,-117.747867503392,8.5331749685728e-68,1.81930981401672e-67,143.592943924628
"MYEOV",-1.45867974740233,1.06796195791956,-113.403577367528,6.69263784197224e-67,1.36848369847315e-66,141.49669713251
"TUBB3",-1.45329235940825,1.06401762028104,-113.220901366964,7.31056407764011e-67,1.49076608790636e-66,141.406813960746
"CNTNAP2",-1.45050950522701,1.06198017346978,-102.971919513183,1.31920622397134e-64,2.39251828370692e-64,136.118829521699
"GPRIN2",-1.44486308042201,1.0578461838804,-122.376664443705,1.03129278232466e-68,2.31538673214755e-68,145.743615661643
"TLX1",-1.44153665895835,1.05541076816594,-105.051834316904,4.41505504546119e-65,8.21395391124788e-65,137.232932657121
"VPS9D1-AS1",-1.44101031327507,1.05502540793353,-114.888031444668,3.28233661349173e-67,6.8328051981884e-67,142.221819697955
"CHGB",-1.43752289253846,1.05247211775137,-97.4170437010573,2.74195675833178e-63,4.68584398572575e-63,133.030489923209
"TRPM6",-1.43745086661269,1.05241938448429,-106.160630064049,2.48490095310183e-65,4.67173850455179e-65,137.817961034696
"MADCAM1",-1.4365847567557,1.05178526833899,-118.810930338875,5.21451976694109e-68,1.12845702177708e-67,144.094208147606
"ETV4",-1.43612338209256,1.05144747617491,-95.0072125240923,1.0789575378746e-62,1.80315634034275e-62,131.636135225483
"GLS2",-1.43535470827651,1.05088469713102,-118.782028126475,5.28450735034109e-68,1.14294252507955e-67,144.080638922912
"MORN4",-1.4342669377958,1.05008829374335,-108.811741736434,6.43831675447339e-66,1.24576108276123e-65,139.192565201768
"CHGA",-1.43419264227217,1.05003389880641,-109.772520985388,3.97829841614067e-66,7.76587069664562e-66,139.68254888194
"LYPD8",-1.43382002443673,1.04976108931975,-117.807986271027,8.29780591313504e-68,1.77114421370962e-67,143.621411265718
"MANEAL",-1.43112172616584,1.04778554951428,-109.960152123494,3.62308661622163e-66,7.08910026866871e-66,139.777741655546
"GABRB3",-1.42984888701746,1.0468536494235,-121.054190910913,1.87076022342599e-68,4.14054227294165e-68,145.137513722848
"TYRP1",-1.42829284508192,1.04571440443498,-104.70100640038,5.3022824733692e-65,9.82312074443176e-65,137.046552552621
"GP2",-1.42806221036887,1.04554554687721,-89.8263760219842,2.31318144532055e-61,3.6810440502e-61,128.516196677081
"HAS2",-1.42699106473511,1.04476131525249,-70.2398756807029,1.54875449347947e-55,2.09067903876543e-55,114.862220326168
"CLCA4",-1.42697539296449,1.04474984127757,-113.49018422405,6.41852546711745e-67,1.31386865572798e-66,141.539260642908
"TMEM151B",-1.42366084225626,1.04232311665191,-108.537565697487,7.39215914441475e-66,1.42516871615943e-65,139.051952570817
"DSG3",-1.42345832150549,1.0421748425308,-102.280454645231,1.9074739592236e-64,3.43281165085353e-64,135.743506285659
"PSORS1C1",-1.42211257443927,1.04118956342875,-113.970903898004,5.09183396962753e-67,1.04687212130761e-66,141.774929205298
"TPH1",-1.42114003802176,1.04047752783736,-117.139738458334,1.13327185604491e-67,2.40047292776039e-67,143.304169738846
"FMN2",-1.41760572592844,1.03788990648332,-123.328371912222,6.74478021586824e-69,1.52572141839628e-68,146.175779450845
"HOTTIP",-1.4138962287244,1.03517402460179,-116.62671281133,1.44139033501765e-67,3.04194264505697e-67,143.059396390613
"DSC3",-1.41209186349924,1.03385297149051,-129.979811258064,3.78661420340388e-70,9.2138076037356e-70,149.106705132213
"DKK4",-1.4091232774748,1.0316795424369,-91.330304666513,9.33529074366673e-62,1.50440951283182e-61,129.439807371583
"SHE",-1.40809582404398,1.17312720793385,-132.831077102767,1.15203867518098e-70,2.89148199479259e-70,150.317704679461
"ATP8B1",-1.40809130344862,1.03092399002488,-102.388945287768,1.79995240252703e-64,3.24242447697343e-64,135.802560252406
"POLE2",-1.40804946019167,1.03089335478318,-121.519692825511,1.51586811489262e-68,3.37399997527497e-68,145.351604411853
"RNF39",-1.40648833640821,1.02975038915601,-76.8202784056295,1.17969731332253e-57,1.67677713363923e-57,119.826708227751
"OR51E2",-1.40643444829046,1.02971093535552,-97.9434208200643,2.04194854656943e-63,3.5103897455021e-63,133.330516236941
"CNTN3",-1.40579297702101,1.02924128674753,-90.2520432422595,1.78654209985422e-61,2.85389624991637e-61,128.779152032358
"LINC01268",-1.40432469361783,1.02816629354162,-112.973421214325,8.24153932502907e-67,1.6746843673208e-66,141.284815059539
"CFTR",-1.404210184956,1.02808245684279,-130.861843426313,2.61331344487979e-70,6.42986677472557e-70,149.484124111717
"NXPE1",-1.40292763022928,1.02714344356072,-120.214837129051,2.73923701935094e-68,6.00244625591614e-68,144.749408829085
"ABCG5",-1.40286895256775,1.02710048312996,-113.964338585649,5.10792823352964e-67,1.04989295817844e-66,141.771717266726
"GLOD5",-1.40220852424828,1.02661695525321,-109.797197063283,3.92962871414565e-66,7.674864005834e-66,139.695077251479
"DEFA5",-1.40173255317836,1.02626847643416,-113.121767332953,7.66990830535338e-67,1.5614932886877e-66,141.357976203629
"SERPINB5",-1.40113335272818,1.02582977610456,-90.8664691802322,1.23305284081543e-61,1.97901282848954e-61,129.156562163344
"ACSS3",-1.40028735943711,1.02521038815931,-91.859048273794,6.80924225966434e-62,1.10230862163797e-61,129.760962163172
"COL4A3",-1.40023743140722,1.02517383370886,-114.933804877951,3.21148136618932e-67,6.69088386971369e-67,142.244030959192
"CA1",-1.39984033596889,1.02488310312008,-97.2609831098618,2.99327253652436e-63,5.10833663864249e-63,132.94122977309
"PPP1R14D",-1.39860078853994,1.02397557732388,-114.250272894299,4.45273172801512e-67,9.17993013381653e-67,141.911434671821
"GSTM1",-1.39716513900408,1.02292447677085,-82.9686868450433,1.76933594712182e-59,2.64588122072588e-59,124.101571020111
"HOXA7",-1.39601989586951,1.02208599519018,-113.24377914487,7.2300990404477e-67,1.47475910729742e-66,141.418078529123
"EMILIN3",-1.39216002097816,1.01926001535901,-111.073463218469,2.08675616506535e-66,4.13597280123534e-66,140.339276922796
"FIGN",-1.39046241667789,1.01801712649631,-107.560893191903,1.2126271636655e-65,2.31701165778677e-65,138.548183977471
"FNDC5",-1.39017550306098,1.01780706474108,-84.4101787020523,6.90962059471068e-60,1.04748841553162e-59,125.058644583638
"HOXB5",-1.38868254249979,1.0167140043302,-112.072283796852,1.27797621782632e-66,2.56760467255424e-66,140.83833511268
"CDH3",-1.38584350057628,1.01463542006478,-112.34321217819,1.1196572648229e-66,2.25617865197771e-66,140.972943285757
"PTPRB",-1.38458281132908,1.01371241543736,-129.399016783763,4.84059241627748e-70,1.16986188331454e-69,148.856791790783
"GRHL3",-1.38405586652461,1.01332661656266,-108.265860990067,8.47964760337089e-66,1.62896204729371e-65,138.91225959149
"DNA2",-1.38263156378183,1.01228382348313,-111.409945601044,1.76816274537214e-66,3.52315832136385e-66,140.507894902575
"HAVCR1",-1.38219825156219,1.0119665770366,-95.4744949507034,8.25056774840253e-63,1.38377554446008e-62,131.909222071359
"PRB1",-1.38139124543105,1.01137573326202,-103.948611135326,7.86885583014441e-65,1.4417575905953e-64,136.644741899618
"AL022341.3",-1.38134040311428,1.01133850942295,-107.058378899761,1.56704097821832e-65,2.97674214219362e-65,138.287217411305
"ALPPL2",-1.3800459144255,1.01039075877581,-131.325430056098,2.15264434639194e-70,5.31913306173101e-70,149.681478537622
"IQGAP3",-1.37992023094318,1.01029874051197,-104.598088905885,5.59554731453003e-65,1.03536281749714e-64,136.991759453503
"NUDT13",-1.37898256883795,1.00961223789921,-109.914342698529,3.70671555603005e-66,7.24894621398516e-66,139.754515572522
"RNF157",-1.37863608222314,1.00935856019909,-112.912690093475,8.48790294042621e-67,1.72381048603072e-66,141.25483626702
"HOXA13",-1.37832156966916,1.00912829207921,-102.715302408562,1.51224320435094e-64,2.73202943983536e-64,135.979831219717
"LEMD1",-1.37828706607826,1.00910303052158,-85.9002236289643,2.65766749405791e-60,4.08939101776173e-60,126.031179554042
"ATOH1",-1.37650708600493,1.00779983082504,-85.1292234026758,4.34829029102617e-60,6.64573456963852e-60,125.530050463014
"PRDM10",-1.373604001589,1.00567435830623,-99.1719680933363,1.03249393782413e-63,1.79685123860125e-63,134.024608413748
"TFAP2A-AS1",-1.3730198458456,1.00524667285124,-79.1918024061924,2.24800305949772e-58,3.25827798834532e-58,121.514129145041
"PPL",-1.3701942673282,1.00317794572243,-104.161967365936,7.033467688198e-65,1.29217116037223e-64,136.758974938064
"XDH",-1.37001297924396,1.00304521694647,-111.970279621968,1.34333291874113e-66,2.69457837408528e-66,140.787571660668
"TMEM231",-1.36995554576458,1.00300316743478,-102.475594494864,1.71852241447195e-64,3.09871719114895e-64,135.849680938942
"MMP28",-1.36953769572761,1.00269724151486,-120.665537586224,2.23131300097347e-68,4.91821035695593e-68,144.958139469859
"NPPA",-1.36896054363516,1.00227468373288,-106.255859391818,2.36586698452543e-65,4.45801696379892e-65,137.867923783116
"HTR4",-1.36851332534407,1.00194725605548,-90.7985422455456,1.28449189494834e-61,2.0584841234124e-61,129.114962208604
"ZNF503-AS1",-1.36845243447479,1.00190267524047,-112.881784955347,8.61613931828557e-67,1.74843217152209e-66,141.239574376526
"KRT80",-1.36747191725141,1.00118479655907,-112.374165703336,1.10288848166964e-66,2.22358463527151e-66,140.988301748282
"PLEKHH2",-1.36682874199877,1.04917524795137,-106.023007147879,2.66779147971362e-65,5.01055246077073e-65,137.745677670762
"SLC17A4",-1.36549181934011,0.999735082016865,-109.123635416716,5.50429051363672e-66,1.06751603748813e-65,139.352095123802
"IGFALS",-1.36425159422542,0.998827060057895,-74.1218470414485,8.27983996459631e-57,1.1502421845866e-56,117.843330107984
"PROM2",-1.3586465124648,0.99472333948316,-110.340891019788,2.99824107949152e-66,5.89266058959875e-66,139.970411710769
"MRPL43",-1.358332576547,0.994493493543338,-100.736043215293,4.38585421122888e-64,7.78091871904494e-64,134.896056142576
"EPHA7",-1.35730564273157,0.993741631285614,-111.11332675417,2.04614533360147e-66,4.0565548661927e-66,140.359279762347
"ERVMER34-1",-1.35671756758773,0.993311076269588,-90.4049498072071,1.62868804775888e-61,2.60395451425726e-61,128.873311139208
"NTN1",-1.35575561254915,0.9926067877592,-104.968491374853,4.6111018056291e-65,8.57230142128367e-65,137.188711959066
"GUCY2C",-1.35517889691521,0.992184549527209,-71.1267141525032,7.82420998317145e-56,1.06193806510726e-55,115.557227835533
