"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FOXO1",-3.20410971429538,1.53240029814127,-296.23131733722,1.08902329410379e-75,7.81202289483877e-75,163.265217457842
"CCL24",-3.04910219184009,1.45826626566265,-271.828426051258,5.20437777915736e-74,3.55570190997905e-73,159.339953278777
"CHST5",-3.02166755402105,1.44514535192311,-225.393065570477,2.37106878679463e-70,1.47436311571029e-69,150.774452466132
"NXPE1",-2.99672971887211,1.4332185611997,-102.432037069663,5.70629710895644e-55,2.19790623968965e-54,114.652187804181
"SPECC1",-2.99026950329594,1.43012889288067,-104.990274106392,1.88880835257379e-55,7.53839558019879e-55,115.781223173506
"C9orf91",-2.98518278759099,1.42769611580439,-79.015275530604,6.3327495481197e-50,1.68291050316826e-49,102.786835716029
"ZCCHC14",-2.96404383715414,1.41758618298676,-282.550757634136,9.13425098278072e-75,6.32582204094122e-74,161.106890268988
"RCC1",-2.95607492995102,1.41377496649831,-80.8521443474887,2.26731549456232e-50,6.20515578177413e-50,103.836055458763
"CSTF1",-2.95203183378051,1.41184131180807,-232.308125667816,6.09288203702031e-71,3.83881830991404e-70,152.157150368608
"CECR2",-2.94665098745357,1.40926786356475,-309.874325964719,1.43692726726832e-76,1.06282346269963e-75,165.319221638683
"NR2F6",-2.93838130292803,1.40531279705254,-142.018954912168,2.45198800408696e-61,1.22938608031e-60,129.617876562541
"CHST4",-2.93058055081635,1.40158200256434,-129.115867024047,1.76478886585353e-59,8.4001301175805e-59,125.253737442845
"ZMYM4",-2.92205692215427,1.39750548450856,-277.805805544685,1.95656571481954e-74,1.34520520826482e-73,160.333488180614
"CYP3A43",-2.91235937615666,1.3928675277271,-413.419779264029,3.34748285673618e-82,2.95564872652193e-81,178.429676820718
"IKZF2",-2.90777422294345,1.39067462836426,-113.107762265908,6.69901537969101e-57,2.86761563862926e-56,119.19077921684
"SOWAHA",-2.90160607650942,1.38772464528711,-212.002480236785,3.72317841517335e-69,2.23302686508151e-68,147.971111662388
"ZNF41",-2.89510367819483,1.38461480261492,-250.476823179476,2.06150474675285e-72,1.35610307930302e-71,155.601227264675
