1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
AHCY,12.85180473,12.87278748,12.91572189,12.87768173,12.88624859,12.86741829,12.85208511,12.85735512,12.8654871,12.83916378,12.86711788,12.8708334,12.83912659,12.83635521,12.84055328,12.83589745,12.91192627,12.89085484,12.80000877,12.87621975,12.89322281,12.8625927,12.87721157,12.85566139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHCYL2,5.17223835,5.154675484,5.100396156,5.184739113,5.153510571,5.131842613,5.181000233,5.127000809,5.136964798,5.151154041,5.137761116,5.152484894,5.146945953,5.152288437,5.135322094,5.167500019,5.14317894,5.158936977,5.148783207,5.154910088,5.133466244,5.162062645,5.120793343,5.154517174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHI1,13.10203075,13.13004684,13.10007381,13.13019943,13.11776543,13.12164307,13.10402489,13.13717651,13.09847736,13.08945847,13.10219002,13.1178503,13.10564613,13.10721684,13.10055923,13.10022831,13.13480282,13.11505699,13.08872223,13.11611748,13.09562492,13.08986473,13.10861588,13.09612179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHNAK,14.93761826,14.92919731,14.90921688,14.91780949,14.94034576,14.93254375,14.91701031,14.86842155,14.88863945,14.9121685,14.89901638,14.90876961,14.92353249,14.8758049,14.8788166,14.90049076,14.94059372,14.91788483,14.9119072,14.89356804,14.85970592,14.89358616,14.89603901,14.90364742,13.11776924,13.12461472,13.13749981,13.15015316,13.14159775,13.12036133,13.15634918,13.17406654,13.15304947,13.11833668,13.13540459,13.13566971,13.14446831,13.13814163,13.11416626,13.18258286,13.13278389,13.12158012,13.15787697,13.1153965,13.14045906,13.1267662
AHNAK2,3.801761627,3.831983566,3.810531378,3.76560998,3.807327271,3.839747906,3.824328423,3.80546999,3.811098814,3.831159592,3.805413723,3.850458145,3.773421764,3.810053587,3.788202286,3.801487207,3.822990417,3.826498508,3.816999912,3.811023712,3.824073315,3.80575943,3.8104105,3.840379477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AHSA2,8.527568817,8.523672104,8.525061607,8.539165497,8.508142471,8.501702309,8.485571861,8.527862549,8.487924576,8.491676331,8.486091614,8.491987228,8.557441711,8.50421524,8.514141083,8.522218704,8.497037888,8.5108881,8.494800568,8.511737823,8.495251656,8.512300491,8.506227493,8.49386692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIF1,18.58709717,18.57210732,18.55551147,18.57914352,18.57863426,18.56994057,18.57176208,18.55473709,18.57378197,18.54034996,18.52396393,18.5692749,18.5713253,18.53296661,18.56659317,18.59105873,18.59188843,18.5738945,18.57097244,18.57035065,18.52132607,18.53348351,18.54033852,18.57807159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIF1L,1.127906442,1.146947145,1.110710025,1.134259343,1.133837938,1.136945486,1.133387804,1.125900388,1.098284483,1.120935321,1.122165442,1.107494235,1.090969563,1.127600193,1.113445759,1.123229623,1.116036057,1.121785879,1.096419096,1.126925707,1.114831805,1.144678235,1.100411892,1.13041544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIFM1,8.76499176,8.79359436,8.736991882,8.766990662,8.753987312,8.745693207,8.749052048,8.744602203,8.742908478,8.726957321,8.745092392,8.738460541,8.717495918,8.74464035,8.739599228,8.744169235,8.765576363,8.750929832,8.716412544,8.733778,8.772140503,8.724327087,8.709056854,8.710339546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIFM2,8.512330055,8.523623466,8.482539177,8.516418457,8.509487152,8.50649929,8.49266243,8.5045681,8.476089478,8.444320679,8.434112549,8.443454742,8.497807503,8.467603683,8.512248993,8.480859756,8.483837128,8.486001968,8.471822739,8.507529259,8.493231773,8.491973877,8.504239082,8.48015976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIFM3,3.384598494,3.395848751,3.351940393,3.390504122,3.382284164,3.380212307,3.380971432,3.356841326,3.365444422,3.363073349,3.331067562,3.349169493,3.388174057,3.390011787,3.390008688,3.378141403,3.394599199,3.363222361,3.369390011,3.368937969,3.34908247,3.368845701,3.384817123,3.37552309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM1,9.355524063,9.385929108,9.381967545,9.398616791,9.397212982,9.37888813,9.380886078,9.364267349,9.374002457,9.325112343,9.371826172,9.367846489,9.416430473,9.358366966,9.386514664,9.410816193,9.375914574,9.376948357,9.403530121,9.391843796,9.357866287,9.359853745,9.381116867,9.384460449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIM2,9.119335175,9.117929459,9.089971542,9.124118805,9.103834152,9.127853394,9.118747711,9.109745979,9.101531982,9.110226631,9.127872467,9.098739624,9.126310349,9.111246109,9.108565331,9.063174248,9.095579147,9.08524704,9.098258972,9.065675735,9.094849586,9.088596344,9.100754738,9.125659943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMP1,14.39340401,14.41516876,14.41202927,14.40703011,14.40336704,14.41641617,14.36517048,14.426054,14.41154671,14.38398552,14.38630867,14.41443443,14.38685989,14.39081669,14.39129639,14.40526485,14.37782001,14.40024948,14.38622856,14.40737343,14.4148941,14.35782146,14.36909485,14.37383842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMP2,9.678119659,9.672273636,9.662424088,9.666854858,9.673408508,9.635375977,9.68238163,9.634698868,9.638409615,9.659015656,9.650512695,9.673422813,9.697519302,9.660417557,9.642297745,9.632644653,9.664186478,9.681113243,9.65162468,9.668195724,9.673371315,9.667646408,9.653028488,9.668167114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJUBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK1,10.63160038,10.65147495,10.61068916,10.65629101,10.63884449,10.65760422,10.64673805,10.61759758,10.63191319,10.6119957,10.64552784,10.64352703,10.65758896,10.62389278,10.62671471,10.627985,10.65961266,10.640522,10.58315468,10.63636208,10.63064575,10.63807011,10.63485241,10.64446259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK2,13.14481163,13.15136719,13.14894962,13.1443119,13.1582489,13.17128849,13.10977745,13.13952923,13.11430454,13.11566353,13.13507652,13.12232208,13.15312481,13.14696693,13.21027184,13.13406086,13.11271763,13.15361404,13.12053871,13.13000298,13.11841202,13.11065865,13.15235996,13.1384201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK3,11.80989647,11.79189873,11.80605125,11.8461504,11.83234882,11.82032776,11.79454613,11.85850716,11.7924509,11.79523277,11.81609821,11.81109428,11.81366539,11.77405548,11.8451767,11.81336212,11.8416481,11.84164333,11.81345558,11.81492043,11.80814743,11.7943821,11.79673672,11.7849741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK6,12.25892258,12.25701904,12.26210594,12.25444603,12.25405693,12.26569843,12.28429508,12.24342728,12.2452383,12.23361206,12.23259926,12.25047302,12.28371048,12.26266575,12.26409817,12.23102379,12.28430176,12.26348114,12.24798584,12.23612213,12.2678299,12.23387146,12.27101898,12.24077988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK7,0.065169334,0.084098279,0.099661052,0.050910294,0.090504944,0.075286746,0.108369052,0.086241186,0.082558095,0.06833148,0.092952311,0.04842788,0.099116325,0.081562996,0.069096327,0.092265725,0.096894383,0.096221209,0.083451867,0.083287477,0.073876858,0.080959499,0.07567215,0.096161187,0,0.024045914,0.020821601,0.016777366,0.004363179,0.015262574,0.005246997,0.016727656,0.014323264,0.049014747,0.012223542,0.035234809,0.001224995,0,0.005005121,0.0139395,0.041721672,0.039226741,0.020258963,0,0.01790145,0.013499916
AK9,5.629414558,5.587125778,5.6112113,5.628970146,5.625835419,5.619128227,5.637192249,5.591783524,5.623521805,5.64753294,5.617897511,5.635518074,5.63132906,5.617106438,5.625157356,5.603663445,5.618800163,5.628795624,5.616970539,5.63151741,5.632385731,5.604631424,5.630498886,5.607130051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP11,7.317896366,7.310834408,7.315264702,7.326686859,7.323389053,7.322263241,7.297262192,7.287202835,7.313685417,7.298574448,7.321406364,7.312973976,7.323636055,7.310083866,7.268809319,7.277661324,7.264800072,7.332817078,7.292787075,7.310006142,7.282337189,7.280422211,7.30702734,7.283782482,17.7736969,17.78952408,17.8037262,17.78229523,17.80992317,17.77258301,17.81429482,17.78421402,17.79410172,17.78523445,17.78454971,17.79442978,17.78941727,17.81561279,17.7930336,17.77879715,17.77951813,17.8000412,17.82154274,17.74310684,17.78326988,17.79561806
AKAP12,12.90818977,12.92638111,12.92430305,12.93488884,12.95925903,12.90878487,12.93620968,12.92055702,12.92523956,12.9484787,12.91431046,12.94998741,12.93567181,12.91931343,12.91556549,12.91308022,12.94388199,12.94390011,12.93040085,12.94149017,12.9561491,12.90829468,12.9774971,12.91089725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP17A,13.27570438,13.28075027,13.28053284,13.27109241,13.30615139,13.2662859,13.26306915,13.28022575,13.26613712,13.29890442,13.25333214,13.24237061,13.27796841,13.2390995,13.30982685,13.27760315,13.27277946,13.29203796,13.24088001,13.25687504,13.25723648,13.27308559,13.26938629,13.25915623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP5,5.975887299,5.990895748,5.980396271,5.987574577,6.000110626,5.979295731,5.979180336,5.957681656,5.963050842,5.967075825,5.976829529,5.968652725,5.984739304,5.984452724,5.990800858,5.953545094,5.993210316,5.967367649,5.958450317,5.97049427,5.974793434,5.944783211,5.969043732,5.939503193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP7,6.70320797,6.720313549,6.695259094,6.683302879,6.709204674,6.709373474,6.703437328,6.697442532,6.735681534,6.713255882,6.708006859,6.700250149,6.719313622,6.712950706,6.663489342,6.68459034,6.726175308,6.734898567,6.694876671,6.690838814,6.699854851,6.742109299,6.709095955,6.71482563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP8L,9.036111832,9.048545837,8.999541283,9.021654129,9.032779694,9.009031296,9.020287514,8.977495193,8.95864296,8.958625793,9.016888618,8.9942379,9.010688782,9.006714821,9.004538536,9.023038864,8.998065948,9.011548996,9.023710251,8.993227959,8.964220047,8.961532593,8.995847702,8.983774185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKAP9,15.38951302,15.36836052,15.36290359,15.3158226,15.3529129,15.34833431,15.32915115,15.35038185,15.32573509,15.31427479,15.35520744,15.34223652,15.31697845,15.31542015,15.34837532,15.3576355,15.40240097,15.36103821,15.33164215,15.32426548,15.34350967,15.33432198,15.33348656,15.3452816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKIRIN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR1B1,15.1448307,15.13854599,15.17270088,15.12301064,15.15084457,15.1359272,15.14299202,15.16027546,15.13509178,15.15671444,15.16494751,15.10182667,15.14071846,15.12990952,15.14695263,15.13706493,15.16606903,15.16256142,15.13572884,15.14522839,15.14508057,15.13098621,15.13420296,15.15062904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR1C1,0.016686201,0.00848949,0,0.008229613,0,0,0,0,0,0,0,0,0,0,0,0.002427459,0.001230955,0.014404655,0,0.000154853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKR1C3,5.962462425,5.946809769,5.901244164,5.967597961,5.95571804,5.907816887,5.948338985,5.955005646,5.912909031,5.945916176,5.924795151,5.906384945,5.914239883,5.966424465,5.942248344,5.9656353,5.937005043,5.978247166,5.918100357,5.940134048,5.936320305,5.934932709,5.925214291,5.930947304,0.062018335,0.078573406,0,0.071256518,0.059206069,0.09167257,0.05659014,0.040723056,0.04059726,0.068422675,0.053658664,0.019609094,0.106001139,0,0.048814535,0.079225451,0.047859251,0.021476984,0.052692056,0.043281555,0.052709967,0.051618993
AKR1C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.32892609,30.29989433,30.30833817,30.31563568,30.32566833,30.31613159,30.31941795,30.30414963,30.30525208,30.31512833,30.27573395,30.32029343,30.27405548,30.28940773,30.30952263,30.31063461,30.28635597,30.33026123,30.33132553,30.30345535,30.26008987,30.29384232
AKR7A3,5.749170303,5.767927647,5.741518974,5.740652084,5.755171776,5.72457695,5.72741127,5.727611065,5.707839966,5.719037056,5.748756886,5.75022459,5.749134064,5.737388611,5.714466095,5.719636917,5.766106606,5.756511688,5.752638817,5.732676506,5.729706764,5.754905701,5.759939194,5.730503559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKT1S1,9.852098465,9.845419884,9.88602066,9.81744194,9.855135918,9.868124962,9.828216553,9.876913071,9.88139534,9.850207329,9.871554375,9.9096241,9.887295723,9.901258469,9.85537529,9.906970978,9.843906403,9.8747015,9.870718002,9.852405548,9.892501831,9.857496262,9.881105423,9.860946655,24.04785919,24.0340786,24.07521057,24.04903793,24.04257011,24.05078125,24.03538132,24.06425858,24.06792641,24.05561066,24.04246521,24.04613876,24.04656219,24.04550552,24.0569191,24.03799248,24.05114174,24.05390549,24.05940247,24.0506649,24.03621864,24.04039001
AKT2,9.672286987,9.645208359,9.66696167,9.624526978,9.642994881,9.640878677,9.614162445,9.641492844,9.637268066,9.65134716,9.641029358,9.661887169,9.648763657,9.641517639,9.643322945,9.62080574,9.673373222,9.625217438,9.661020279,9.637081146,9.645528793,9.613445282,9.633439064,9.603128433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKT3,6.686959267,6.691037178,6.661920547,6.679167747,6.666111946,6.678897858,6.696982384,6.62342453,6.697613716,6.679203033,6.690609932,6.709857464,6.698112965,6.639004707,6.680833817,6.6801548,6.695923805,6.66057539,6.667150497,6.678716183,6.681195259,6.680177689,6.648952007,6.698422432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL022341.3,0.678071976,0.687912583,0.673912764,0.669425488,0.697916865,0.686073363,0.680461228,0.677183628,0.698491454,0.686899126,0.663340569,0.68633759,0.672614813,0.643263102,0.689560652,0.680161834,0.686806202,0.699889481,0.684526324,0.675484657,0.669453263,0.676814795,0.678690314,0.689096212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALAD,7.382175446,7.378418922,7.39001894,7.400612831,7.357568741,7.382843018,7.377325535,7.38412571,7.381421566,7.365287304,7.369812965,7.424101353,7.413340569,7.357536793,7.336601257,7.405520439,7.370794773,7.392898083,7.380875587,7.382507324,7.383206844,7.406414032,7.379752159,7.388396263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALAS1,9.716806412,9.739305496,9.715400696,9.728473663,9.736404419,9.750724792,9.693241119,9.7368536,9.709760666,9.718507767,9.689651489,9.738596916,9.715071678,9.702642441,9.711945534,9.717144966,9.720822334,9.735657692,9.68576622,9.683051109,9.71880722,9.678750992,9.717555046,9.69572258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCAM,10.57938862,10.57636452,10.56620216,10.57888317,10.5913372,10.58032036,10.5831728,10.57908916,10.58123779,10.56617928,10.56033897,10.57315922,10.58664703,10.55683994,10.62116623,10.57866859,10.58625603,10.59257507,10.56907463,10.54114437,10.56869793,10.58271217,10.5670042,10.57115936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH18A1,8.960285187,8.994038582,9.033229828,8.994056702,8.997110367,9.014374733,9.029481888,8.984392166,9.047294617,8.997560501,9.001502991,8.959523201,9.023197174,8.978788376,8.978456497,8.998285294,9.002212524,8.965446472,9.003316879,8.962713242,9.010076523,8.994691849,8.979805946,8.997048378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH1A1,16.03641701,16.00901794,15.99645042,16.05212402,16.01352501,16.01337051,16.01340294,16.04014206,16.03089523,15.99880981,16.01574898,16.02874947,16.02149963,16.03485298,15.98493195,16.01852798,16.03053284,16.02305222,16.02342606,15.99468899,16.01482773,16.01746941,15.9769392,16.03377533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH1A3,2.525473595,2.576730967,2.564581633,2.613780022,2.565593243,2.609040022,2.568580389,2.576068878,2.588311672,2.503649712,2.571790457,2.556599379,2.554415703,2.584750414,2.529213905,2.544288874,2.60484767,2.559689045,2.533493042,2.602724552,2.597870827,2.56619978,2.580002308,2.571700096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH1B1,10.99846649,11.00499058,11.00462532,11.01876545,11.02384758,11.0226593,11.03664875,11.00064659,11.00254726,10.99429131,10.9875803,10.96455956,10.99438286,11.00131416,10.9695549,10.99348545,11.01714134,11.01382065,11.0139246,10.94068146,10.99698257,10.9980135,10.96149635,11.00685692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH1L2,3.544081688,3.563251257,3.550642967,3.545483589,3.558938503,3.552393913,3.532649279,3.515429258,3.553096771,3.535923481,3.596578598,3.564565182,3.535677671,3.534822941,3.564184189,3.542955637,3.534843922,3.587734699,3.561154366,3.562551022,3.540409803,3.545790672,3.526879311,3.549611092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH2,14.54883099,14.58618927,14.57261276,14.56868362,14.57589912,14.57182693,14.51636505,14.55428886,14.51275444,14.53954029,14.54784203,14.58917809,14.55618095,14.54043865,14.55212212,14.57250977,14.57995892,14.5982666,14.56814003,14.54408073,14.56409073,14.5293541,14.53889275,14.56668282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH3A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH3A2,12.17745304,12.15763092,12.21531105,12.19919205,12.22073746,12.17793655,12.17877579,12.16350269,12.16273499,12.17659664,12.18961143,12.19122219,12.19707108,12.13720703,12.18291855,12.16484642,12.20699883,12.21006393,12.21192551,12.14178181,12.17969322,12.18440437,12.153965,12.17449856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH3B1,11.7083683,11.69285583,11.73139954,11.7270298,11.73997402,11.73227501,11.72649574,11.77379799,11.73463821,11.68939114,11.7240324,11.72185326,11.72052002,11.71964169,11.73248577,11.72760773,11.6813612,11.76430702,11.64753151,11.73516655,11.72382164,11.71481514,11.7572155,11.66159248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH4A1,3.988595009,3.978424549,3.994911194,3.978464127,3.996845484,3.997362375,3.990109921,3.991558075,3.999134064,4.014027119,3.985253096,3.989480972,3.988001585,3.969461441,3.986392498,4.00741291,3.983218193,4.01084137,3.984733105,3.968657017,3.98425889,3.994385719,3.98320508,3.950941086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH5A1,4.364318371,4.382834435,4.357862473,4.379948616,4.367467403,4.378765106,4.350423813,4.371215343,4.358121872,4.364303589,4.338211536,4.358556747,4.369983673,4.36461544,4.353858471,4.372862816,4.345493317,4.367271423,4.337757587,4.359869957,4.353009701,4.415667534,4.365612984,4.365899086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH6A1,6.432728767,6.446203709,6.441308022,6.463048458,6.449834824,6.453806877,6.439681053,6.43747139,6.437017441,6.429668903,6.446442604,6.440047264,6.434305191,6.420522213,6.429775238,6.419757366,6.406590462,6.438923836,6.42575264,6.435773849,6.442425251,6.425621033,6.428013802,6.429894924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH7A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDOA,21.19317245,21.18888474,21.1659317,21.12122726,21.12261963,21.18875504,21.16098213,21.14441109,21.16590118,21.13096809,21.12062073,21.15260506,21.14560509,21.1482811,21.17497826,21.14794922,21.12811661,21.15579224,21.1394577,21.15705872,21.14987183,21.13942719,21.15081024,21.15229034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDOC,9.351115227,9.343675613,9.325527191,9.360751152,9.386566162,9.372756958,9.36031723,9.337593079,9.339190483,9.363992691,9.338014603,9.316041946,9.359275818,9.321125984,9.329040527,9.335840225,9.372819901,9.356305122,9.314573288,9.328355789,9.332066536,9.317639351,9.359019279,9.32686615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG13,14.77433777,14.7847805,14.76157856,14.77062702,14.78717995,14.77129078,14.7905798,14.77563953,14.80786896,14.79246235,14.79066467,14.78127861,14.80147362,14.79169655,14.78807068,14.7585392,14.77252483,14.7888298,14.76939964,14.77305412,14.81180573,14.74031162,14.8072691,14.78103733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG14,9.367174149,9.361345291,9.318344116,9.368841171,9.384254456,9.36059761,9.344413757,9.339270592,9.363887787,9.328578949,9.326093674,9.344722748,9.370963097,9.355730057,9.34102726,9.336507797,9.362161636,9.380115509,9.379862785,9.306837082,9.340913773,9.344035149,9.371992111,9.357760429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG5,15.41108131,15.45752907,15.39674282,15.4222393,15.43589592,15.43527412,15.41267681,15.43552303,15.40542889,15.41344452,15.41811752,15.41292381,15.42663383,15.40523529,15.42346764,15.42455006,15.3851757,15.42402077,15.38594627,15.38451672,15.39720535,15.41871166,15.41110802,15.41923428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG6,6.776045322,6.81056881,6.779343605,6.794408321,6.80691433,6.784420967,6.779416084,6.797297955,6.799039841,6.782958031,6.798898697,6.786790371,6.735779762,6.780936718,6.786193848,6.782453537,6.801516056,6.786139011,6.778880119,6.799142361,6.766280174,6.786560059,6.777663708,6.771164417,21.0094471,21.00046349,21.05445862,21.02567291,21.00526047,21.01336479,21.02407837,21.04682732,21.00233078,21.01131058,20.97134018,21.04081345,21.03927612,21.02658844,21.00065994,21.03047562,21.01533508,21.02296066,21.03162766,21.0026741,21.01171303,21.04709053
ALKBH2,7.601560116,7.594004154,7.556176186,7.569666386,7.612710953,7.600777626,7.559681892,7.602313995,7.601916313,7.527799606,7.563446999,7.544715881,7.565731525,7.595854282,7.549783707,7.586222649,7.577702522,7.584943295,7.570121765,7.540759087,7.592667103,7.556185722,7.573922157,7.608543396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALMS1,4.761311531,4.806177139,4.79791069,4.813386917,4.817209244,4.807186127,4.786346436,4.774760246,4.820129395,4.784426689,4.737843513,4.797696114,4.811273575,4.785188198,4.774170876,4.777790546,4.800477028,4.773965359,4.789665222,4.751572609,4.772263527,4.787447453,4.791272163,4.774723053,0.409481168,0.416059732,0.430247843,0.40743655,0.415457606,0.422718287,0.420901477,0.437647939,0.432326674,0.426344812,0.403548777,0.393666565,0.414401293,0.407919526,0.390739501,0.40337044,0.445141912,0.423919499,0.413358927,0.407170832,0.407209277,0.440093935
ALOX5,9.875548363,9.892950058,9.876277924,9.896986008,9.864993095,9.905248642,9.870353699,9.884595871,9.880758286,9.899152756,9.883789063,9.909641266,9.878700256,9.87700367,9.887906075,9.919469833,9.872746468,9.881456375,9.876379013,9.846618652,9.864349365,9.877479553,9.872005463,9.884836197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOX5AP,20.79255295,20.8327446,20.78604126,20.81527901,20.8272934,20.79142189,20.82144356,20.79163933,20.7896328,20.77435684,20.77947807,20.77014923,20.83309937,20.81902313,20.78525352,20.80542374,20.77464867,20.78315735,20.74866104,20.77063751,20.77271461,20.79683113,20.8015213,20.78184509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALPK2,2.574191093,2.577632427,2.594392061,2.572176456,2.579718113,2.584660053,2.606229782,2.577140093,2.557936192,2.557856083,2.569813967,2.578325748,2.608360291,2.576992512,2.576932192,2.599240541,2.579283237,2.595443964,2.568933487,2.571664333,2.589313984,2.585050106,2.57964468,2.569844246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
