1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
ABCB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4172203540802,2.4004874229431152,2.405215263366699,2.412248373031616,2.392592668533325,2.4085121154785156,2.403588056564331,2.4120564460754395,2.390836238861084,2.4058241844177246,2.3958687782287598,2.4016733169555664,2.3923258781433105,2.4077632427215576,2.40753173828125,2.409727096557617,2.401433229446411,2.4121246337890625,2.40362286567688,2.40635347366333,2.4126906394958496,2.4066624641418457
ABCC10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214905738830566,0.5314737558364868,0.5216821432113647,0.5094255805015564,0.5257956385612488,0.5357612371444702,0.5338668823242188,0.5312548875808716,0.5278587341308594,0.5201420783996582,0.5279209017753601,0.5288810133934021,0.5361141562461853,0.5264294147491455,0.5342802405357361,0.531998872756958,0.5263271331787109,0.5165001749992371,0.5353862643241882,0.5244725346565247,0.5312633514404297,0.5236206650733948
ABCC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194010019302368,2.1862995624542236,2.1918344497680664,2.194653034210205,2.182981491088867,2.1897335052490234,2.195758104324341,2.1964635848999023,2.180253028869629,2.1913490295410156,2.184987783432007,2.1758854389190674,2.17445707321167,2.196476459503174,2.1876049041748047,2.2039434909820557,2.1857171058654785,2.1896185874938965,2.1867623329162598,2.186582565307617,2.1815288066864014,2.185939311981201
ABCC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4997029304504395,3.509969711303711,3.5110912322998047,3.5096874237060547,3.5172269344329834,3.503965139389038,3.5177650451660156,3.5209012031555176,3.5134801864624023,3.5082130432128906,3.504552125930786,3.519944667816162,3.4996485710144043,3.5277345180511475,3.5092720985412598,3.513296604156494,3.516674280166626,3.5103366374969482,3.506523370742798,3.5152857303619385,3.5045645236968994,3.499934673309326
ABCD1,12.199901580810547,12.519637107849121,12.60560417175293,12.791730880737305,12.322144508361816,12.703383445739746,12.318207740783691,12.251511573791504,12.280328750610352,12.586830139160156,12.542366027832031,12.703512191772461,12.508615493774414,12.641376495361328,12.793746948242188,12.59332275390625,12.417421340942383,12.39505672454834,12.956296920776367,12.530567169189453,12.512397766113281,11.69843578338623,12.282034873962402,11.899712562561035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0191564559936523,3.0222561359405518,3.0213985443115234,3.021799325942993,3.019932985305786,3.026040554046631,3.0195493698120117,3.0100913047790527,3.017232656478882,3.0204546451568604,3.01602840423584,3.0226192474365234,3.0329463481903076,2.9999685287475586,3.0115790367126465,3.0186076164245605,3.0340676307678223,3.0341734886169434,3.015902042388916,3.020930767059326,3.0164713859558105,3.010129690170288
ABCE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997966766357422,3.011814594268799,3.017277240753174,3.0131916999816895,3.0106263160705566,3.0077853202819824,3.0233848094940186,3.013641834259033,3.0141665935516357,3.0095911026000977,3.00935697555542,3.0128233432769775,3.014187812805176,3.0154976844787598,3.0181360244750977,3.003736972808838,3.0049047470092773,3.0116915702819824,3.0221192836761475,3.0084495544433594,3.0124335289001465,3.0173163414001465
ABCF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.539271831512451,3.530177116394043,3.5461645126342773,3.5330281257629395,3.5214433670043945,3.523146867752075,3.543022632598877,3.5452144145965576,3.541238784790039,3.537261724472046,3.542005777359009,3.535141944885254,3.535313606262207,3.5338873863220215,3.542283296585083,3.5345077514648438,3.541010856628418,3.5515456199645996,3.536404609680176,3.5351271629333496,3.538604736328125,3.5308659076690674
ABCG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1753172874450684,3.1850242614746094,3.178773880004883,3.1998543739318848,3.1936819553375244,3.171937942504883,3.189168691635132,3.1967554092407227,3.173457145690918,3.174747943878174,3.1884825229644775,3.186434745788574,3.1908721923828125,3.194281816482544,3.1919798851013184,3.1800625324249268,3.1813085079193115,3.1899614334106445,3.1745967864990234,3.1959781646728516,3.1814889907836914,3.18699312210083
ABCG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8961567878723145,3.892820358276367,3.892639398574829,3.890848159790039,3.894335985183716,3.877593517303467,3.903834819793701,3.8883042335510254,3.9065780639648438,3.889629364013672,3.879859685897827,3.9031574726104736,3.903193712234497,3.899716854095459,3.9036126136779785,3.8881821632385254,3.876457452774048,3.9105958938598633,3.8801794052124023,3.8900861740112305,3.886007785797119,3.886883497238159
ABHD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.988717079162598,4.968642711639404,4.956213474273682,4.986607551574707,4.982609272003174,4.992547035217285,4.971296310424805,4.9701337814331055,4.974764823913574,4.978919982910156,4.972265243530273,4.9774556159973145,4.970822334289551,4.988366603851318,4.988345623016357,4.974092483520508,4.9761962890625,4.991023063659668,4.982856750488281,4.966876983642578,4.965826511383057,4.971728324890137
ABHD11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4394867420196533,1.4091894626617432,1.4289528131484985,1.4237136840820312,1.4279751777648926,1.4291638135910034,1.427489995956421,1.4270787239074707,1.431403636932373,1.4325449466705322,1.4207205772399902,1.4161810874938965,1.4255090951919556,1.4373571872711182,1.4094892740249634,1.4223257303237915,1.423705816268921,1.4335134029388428,1.4362459182739258,1.4212732315063477,1.4081072807312012,1.4291093349456787
ABHD12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD14B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89536714553833,2.9142465591430664,2.895282745361328,2.9125800132751465,2.9185619354248047,2.915454864501953,2.900996685028076,2.9146313667297363,2.8976399898529053,2.8846073150634766,2.9037439823150635,2.9112541675567627,2.908693313598633,2.9085402488708496,2.898941993713379,2.908022403717041,2.9123291969299316,2.9064455032348633,2.907606840133667,2.904022693634033,2.8917994499206543,2.8819994926452637
ABHD15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6849169731140137,3.666391611099243,3.662304639816284,3.663250684738159,3.6738901138305664,3.667360305786133,3.657167434692383,3.6766204833984375,3.652348518371582,3.669560432434082,3.6770694255828857,3.6633636951446533,3.6690876483917236,3.671302318572998,3.666402578353882,3.6722230911254883,3.665820598602295,3.666132926940918,3.6723427772521973,3.6712841987609863,3.6471123695373535,3.677015781402588
ABHD17B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.235225200653076,6.221632957458496,6.236006736755371,6.221476078033447,6.2228498458862305,6.226292610168457,6.235472679138184,6.196425437927246,6.226584434509277,6.222068786621094,6.224954605102539,6.218957901000977,6.22540807723999,6.23021936416626,6.2293243408203125,6.2284746170043945,6.222472190856934,6.24022102355957,6.244193077087402,6.230484962463379,6.219147682189941,6.235684394836426
ABHD17C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.371112823486328,5.369256973266602,5.379800796508789,5.37392520904541,5.376131057739258,5.36577844619751,5.385272979736328,5.379574775695801,5.357979774475098,5.384444236755371,5.371546745300293,5.381244659423828,5.37444543838501,5.379826545715332,5.369421482086182,5.386580467224121,5.362412929534912,5.386007308959961,5.3724045753479,5.380819320678711,5.369354248046875,5.355269908905029
ABHD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032635688781738,4.043223857879639,4.043318271636963,4.056856155395508,4.0575456619262695,4.060506820678711,4.055655002593994,4.03992223739624,4.063311576843262,4.052794456481934,4.039456367492676,4.055271148681641,4.06246280670166,4.055931091308594,4.060976982116699,4.050009727478027,4.053118705749512,4.05820894241333,4.060451507568359,4.063411712646484,4.0431904792785645,4.059473037719727
ABHD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7971115112304688,2.773512363433838,2.779722213745117,2.8035659790039062,2.7937679290771484,2.796128988265991,2.7865958213806152,2.780076742172241,2.7949161529541016,2.798218250274658,2.784958600997925,2.7775769233703613,2.8040802478790283,2.8041300773620605,2.7793259620666504,2.797302007675171,2.801778793334961,2.8036932945251465,2.8015055656433105,2.776553153991699,2.80290150642395,2.795564651489258
ABHD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705933094024658,4.690982818603516,4.702398777008057,4.709528923034668,4.709427833557129,4.694341659545898,4.704695224761963,4.717800617218018,4.703880310058594,4.69830846786499,4.698469161987305,4.686928749084473,4.710724830627441,4.712190628051758,4.722081661224365,4.712983131408691,4.697969436645508,4.705112457275391,4.697936534881592,4.686929702758789,4.701611042022705,4.701708793640137
ABHD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.454227924346924,5.471853256225586,5.477703094482422,5.461869716644287,5.446534156799316,5.469671249389648,5.454063415527344,5.483048439025879,5.463234901428223,5.461903095245361,5.458462715148926,5.4701433181762695,5.453536033630371,5.466771602630615,5.444202899932861,5.464459419250488,5.465558052062988,5.459287643432617,5.467836856842041,5.470229148864746,5.447699546813965,5.429195404052734
ABI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.313968658447266,6.311404228210449,6.31982946395874,6.331009864807129,6.312258720397949,6.322322368621826,6.315877437591553,6.315080642700195,6.302943706512451,6.316612243652344,6.312488555908203,6.30048131942749,6.292475700378418,6.32304573059082,6.324115753173828,6.288001537322998,6.306483745574951,6.338952541351318,6.330699920654297,6.315567493438721,6.314009189605713,6.315709114074707
ABI2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8753199577331543,2.8850936889648438,2.8917417526245117,2.897066116333008,2.8898704051971436,2.8745265007019043,2.8951423168182373,2.90285062789917,2.887901782989502,2.8874330520629883,2.8867368698120117,2.892686367034912,2.8916187286376953,2.883995294570923,2.8908531665802,2.894078493118286,2.8827548027038574,2.886780261993408,2.8910226821899414,2.8947811126708984,2.887728691101074,2.8959851264953613
ABI3BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453908920288086,4.464328289031982,4.470937728881836,4.4664082527160645,4.475069522857666,4.431064605712891,4.455992698669434,4.478236198425293,4.47373104095459,4.468268871307373,4.454663276672363,4.468114376068115,4.467060089111328,4.473621368408203,4.457128524780273,4.460038185119629,4.467297554016113,4.490792274475098,4.452127933502197,4.4702959060668945,4.447947025299072,4.466312408447266
ABLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3670005798339844,1.3745825290679932,1.3841453790664673,1.3767564296722412,1.377423644065857,1.3675951957702637,1.3806800842285156,1.3820950984954834,1.3776435852050781,1.3730101585388184,1.3696880340576172,1.3782575130462646,1.3747459650039673,1.3675163984298706,1.3552552461624146,1.3661456108093262,1.369797706604004,1.3874735832214355,1.3771021366119385,1.3691890239715576,1.3763880729675293,1.383676528930664
ABLIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732665538787842,3.722270965576172,3.7065110206604004,3.729269504547119,3.7360405921936035,3.7015786170959473,3.730797290802002,3.7258760929107666,3.722893714904785,3.7158915996551514,3.720946788787842,3.732090950012207,3.7281370162963867,3.730909824371338,3.7130489349365234,3.717045783996582,3.7063984870910645,3.718691349029541,3.730381488800049,3.733583927154541,3.7119858264923096,3.7175638675689697
ABO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43084388971328735,0.43970417976379395,0.4437170624732971,0.435416042804718,0.4452366232872009,0.44691202044487,0.4444834887981415,0.45395928621292114,0.4488716721534729,0.4368203282356262,0.43953925371170044,0.44846111536026,0.4406888782978058,0.4474998116493225,0.4472728967666626,0.4360828995704651,0.4390954375267029,0.4370960593223572,0.4449111819267273,0.4467397928237915,0.43073445558547974,0.4384690523147583
ABR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8364745378494263,1.8290544748306274,1.8246550559997559,1.826364517211914,1.823885440826416,1.836676001548767,1.8361361026763916,1.8409254550933838,1.8368823528289795,1.8352969884872437,1.8375710248947144,1.827263593673706,1.8336505889892578,1.8225069046020508,1.8411624431610107,1.8195044994354248,1.833662509918213,1.8331520557403564,1.834740400314331,1.829793930053711,1.8285551071166992,1.8276281356811523
AC083843.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347486853599548,0.8394156694412231,0.8400456309318542,0.8478008508682251,0.8480706214904785,0.8478150963783264,0.8380770683288574,0.8436177968978882,0.8327975273132324,0.8346682786941528,0.842047929763794,0.8419927358627319,0.8277897834777832,0.8480436205863953,0.8465149402618408,0.8405916690826416,0.829365611076355,0.8401703834533691,0.8430975675582886,0.8411598205566406,0.8407087922096252,0.8426204323768616
ACAA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.222951889038086,4.217985153198242,4.2322773933410645,4.223650932312012,4.239258766174316,4.204648494720459,4.242383003234863,4.24232292175293,4.226139068603516,4.230629920959473,4.235838413238525,4.214377403259277,4.2361602783203125,4.238810062408447,4.229544162750244,4.2357869148254395,4.213299751281738,4.240760803222656,4.233673095703125,4.22508430480957,4.231141090393066,4.223400115966797
ACACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43538278341293335,0.4481312036514282,0.4403876066207886,0.4318397045135498,0.443020224571228,0.4474359154701233,0.4317516088485718,0.43086326122283936,0.43790918588638306,0.42608529329299927,0.42251014709472656,0.42147254943847656,0.42949342727661133,0.4311414957046509,0.445722371339798,0.4180494546890259,0.43034178018569946,0.4229104518890381,0.4522364139556885,0.4423675537109375,0.43142515420913696,0.4344107508659363
ACACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.280173301696777,6.288026332855225,6.289587020874023,6.285033226013184,6.291597366333008,6.286145210266113,6.302919387817383,6.252739429473877,6.258070468902588,6.275458335876465,6.2710747718811035,6.2809648513793945,6.287449836730957,6.280511856079102,6.282684326171875,6.298255443572998,6.287805557250977,6.300394535064697,6.278936386108398,6.281750679016113,6.274624824523926,6.276480197906494
ACADM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439001083374023,5.427516460418701,5.441429138183594,5.439955711364746,5.402777671813965,5.422108173370361,5.423626899719238,5.4506120681762695,5.440927505493164,5.4197282791137695,5.438741683959961,5.434239864349365,5.442205429077148,5.434183120727539,5.443157196044922,5.4308366775512695,5.440495491027832,5.4538373947143555,5.42165470123291,5.428778648376465,5.435574531555176,5.43387508392334
ACADSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6735098361968994,1.675390601158142,1.6649984121322632,1.671180248260498,1.664330244064331,1.6795611381530762,1.6683907508850098,1.6771833896636963,1.678431510925293,1.6785831451416016,1.6704027652740479,1.6610448360443115,1.666447639465332,1.67429518699646,1.6819968223571777,1.6517243385314941,1.6508855819702148,1.6778032779693604,1.6749180555343628,1.6733899116516113,1.662152886390686,1.6786718368530273
ACADVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.272022247314453,3.2632884979248047,3.2729403972625732,3.254019260406494,3.271404504776001,3.262300491333008,3.2666258811950684,3.262340545654297,3.2610275745391846,3.2540316581726074,3.2477691173553467,3.2571308612823486,3.2483408451080322,3.2562859058380127,3.2668089866638184,3.263730525970459,3.2659950256347656,3.261288642883301,3.2644424438476562,3.252429246902466,3.259368419647217,3.266192674636841
