1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
ABCF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.625951767,6.616518021,6.6402421,6.628165722,6.608666897,6.606516838,6.643190384,6.655032158,6.638310909,6.63527298,6.649846554,6.627754211,6.63372612,6.625997543,6.641048431,6.630019188,6.634375572,6.653100014,6.634348869,6.632944107,6.641116142,6.618782043
ABCG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.030758381,7.054609299,7.042828083,7.074951172,7.070213318,7.035749435,7.061431885,7.072290421,7.031453133,7.043211937,7.062305927,7.052901268,7.070408821,7.065089226,7.067852974,7.050203323,7.042951584,7.065104485,7.045201302,7.073549747,7.051206589,7.056780815
ABCG2,0,0.010477699,0.02322381,0.005290814,0.005848661,0,0,0.005537167,0,0.009067729,0,0,0.021307722,0,0.007457986,0.014882281,0.025494188,0.000975892,0,0.011106253,0.047835074,0.01370845,0.00106439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCG5,0.233083144,0.232587427,0.237751812,0.238883883,0.247717962,0.237471446,0.235083371,0.230661601,0.229928866,0.244462416,0.238296434,0.238856167,0.237658948,0.239925101,0.237001568,0.23605898,0.237980321,0.235722348,0.241312504,0.239677578,0.233926058,0.233430788,0.234717667,0.233454615,7.78324604,7.775722504,7.781201363,7.781131744,7.793043137,7.750401497,7.802039623,7.781449318,7.807366848,7.781859875,7.772120953,7.802713871,7.807094097,7.799362183,7.80546093,7.774294376,7.757444859,7.818514347,7.759829521,7.77950716,7.774970531,7.776781082
ABHD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.505163193,8.466725349,8.446628571,8.494632721,8.505157471,8.509845734,8.474387169,8.475204468,8.468793869,8.490560532,8.472867012,8.472714424,8.475353241,8.501735687,8.498251915,8.478061676,8.472860336,8.515162468,8.487657547,8.46221447,8.466911316,8.475065231
ABHD11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.703467369,2.651612759,2.683462858,2.678398132,2.689031124,2.676502228,2.683432579,2.680694342,2.690129757,2.690508366,2.676398993,2.66396904,2.67901659,2.693686008,2.648268938,2.669680595,2.675202847,2.690171957,2.691452503,2.674659491,2.656378746,2.683871031
ABHD12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534517467,0.419438839,0.500836074,0.534154892,0.502683342,0.478022009,0.580097139,0.533964932,0.524553895,0.524581432,0.49731949,0.49331817,0.587521195,0.492121756,0.526083231,0.582711458,0.526292801,0.511160493,0.517634749,0.548808396,0.492351294,0.532731831
ABHD14B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.297593117,6.330872536,6.303889751,6.321011543,6.341034889,6.326148987,6.304597855,6.333040237,6.299128532,6.287788391,6.315905571,6.323595047,6.322425365,6.323203087,6.306995392,6.320152283,6.322052002,6.315871239,6.317229748,6.313895226,6.293706417,6.272732735
ABHD15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.460639954,8.373630524,8.470481873,8.358115196,8.389292717,8.352746964,8.400748253,8.435525894,8.292355537,8.454004288,8.364982605,8.433483124,8.406953812,8.363164902,8.340894699,8.40685463,8.335647583,8.384457588,8.405260086,8.429712296,8.387566566,8.344981194
ABHD17B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.31343651,11.30464745,11.32129097,11.29383659,11.3041954,11.31096554,11.32558727,11.2510643,11.31295586,11.30774212,11.30804253,11.29167747,11.30948353,11.30927181,11.30933285,11.31755638,11.30300331,11.33595657,11.34194946,11.31483459,11.29712868,11.33376026
ABHD17C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49104309,10.47756767,10.50522041,10.49503517,10.50464249,10.47323322,10.51205063,10.50454044,10.47032738,10.51563931,10.4892807,10.51587486,10.50505447,10.51024246,10.49079704,10.52203846,10.47741699,10.52760696,10.49427509,10.50813293,10.49293327,10.46617031
ABHD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.813524246,7.830822945,7.826107979,7.857046127,7.866060257,7.860896111,7.853363037,7.840329647,7.871136189,7.855388165,7.828919888,7.855138779,7.872493267,7.860445023,7.871380806,7.844919205,7.851786137,7.864150524,7.87562561,7.8726964,7.835300922,7.861789227
ABHD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.497877121,7.450897694,7.459029198,7.50688076,7.493608952,7.485645771,7.477298737,7.471524239,7.495709896,7.499500275,7.467837334,7.458937645,7.511722088,7.508368492,7.470389843,7.492912292,7.503211975,7.50757885,7.496917725,7.458160877,7.501505375,7.494641304
ABHD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.684598923,9.658390045,9.670446396,9.685899734,9.691761017,9.666507721,9.679409027,9.719610214,9.684451103,9.67491436,9.668464661,9.654553413,9.696842194,9.697305679,9.706860542,9.697587967,9.664764404,9.685060501,9.667444229,9.655177116,9.671867371,9.671871185
ABHD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13794231,10.17141342,10.18347359,10.15566826,10.12885571,10.16635704,10.14117432,10.19821167,10.15959263,10.15982437,10.15186119,10.16976357,10.14793396,10.1643219,10.12730408,10.15898705,10.15977669,10.16115379,10.17157173,10.16732597,10.13312912,10.10108757
ABI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17335606,11.16213799,11.17746925,11.19793606,11.18281555,11.17789745,11.17780304,11.17483139,11.159338,11.18309784,11.18267822,11.15103722,11.13515472,11.19626617,11.1919632,11.13111496,11.16628075,11.22932434,11.19674683,11.17955017,11.18112946,11.17896652
ABI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.638138771,5.648667336,5.66840744,5.677373886,5.664104462,5.631105423,5.668669701,5.685175419,5.659680843,5.660989285,5.656620979,5.667102814,5.669162273,5.658308983,5.658889771,5.672365189,5.656754971,5.659306526,5.662424088,5.676715851,5.654229641,5.671082497
ABI3BP,0.65683049,0.6634655,0.670110464,0.732972383,0.681549966,0.709252238,0.875094116,0.668710709,0.660589457,0.758171082,0.761492491,0.716416955,0.842738986,0.749191642,0.715796053,0.736700535,0.680689454,0.851993203,0.675643086,0.691855669,0.838974535,0.69363749,0.701979816,0.853091478,8.615147591,8.634580612,8.641345978,8.641891479,8.659781456,8.57211113,8.62469101,8.662694931,8.650712967,8.643054962,8.623737335,8.642002106,8.655733109,8.667170525,8.625104904,8.625593185,8.643919945,8.693666458,8.622889519,8.651903152,8.619642258,8.6358881
ABLIM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.736358643,3.758435249,3.765217304,3.761902571,3.761566162,3.740152121,3.760175467,3.76620388,3.770405293,3.754427671,3.743031025,3.755403519,3.755288601,3.741426468,3.713635445,3.744115829,3.739526033,3.774799824,3.755523682,3.742699385,3.759847641,3.768629551
ABLIM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.917752266,7.907477379,7.887178898,7.921642303,7.941607475,7.886254311,7.927330971,7.918094635,7.910234451,7.897069931,7.91242981,7.930940628,7.92949152,7.921728134,7.899093628,7.90348053,7.877764225,7.906988144,7.924285889,7.928749084,7.894282818,7.897791862
ABO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84085536,2.847739935,2.855982065,2.850609541,2.862716198,2.866737127,2.85815239,2.88220644,2.871908188,2.850401402,2.848139286,2.872303486,2.862229347,2.864530563,2.859995365,2.845432281,2.855307102,2.848407984,2.863019943,2.860234976,2.847342253,2.847021103
ABR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645443916,3.6357584,3.618639469,3.629998684,3.634339094,3.647779465,3.646292448,3.659809351,3.649643898,3.650818348,3.653529644,3.635145664,3.648211002,3.624926329,3.656291246,3.618218899,3.640506983,3.65655303,3.651565313,3.640064716,3.636519909,3.639671326
AC083843.1,0.091591679,0.089071423,0.092249535,0.09223178,0.125166103,0.086809903,0.082101114,0.136343941,0.084176265,0.103586219,0.101097368,0.097771272,0.134261638,0.097943157,0.095678702,0.084601663,0.09893503,0.095024019,0.102936134,0.134723336,0.102480136,0.13503693,0.135048583,0.09824875,4.148604393,4.152801514,4.156223774,4.171401978,4.180860519,4.168195724,4.152466297,4.164316177,4.140539169,4.147860527,4.157487392,4.156535149,4.139243126,4.171647549,4.164821625,4.155195236,4.14279747,4.162348747,4.163596153,4.160908699,4.163250923,4.158521652
ACAA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.977314949,7.970692635,7.999339581,7.985167503,8.018391609,7.949050903,8.015953064,8.021717072,7.989852905,7.99721241,8.012877464,7.95170784,8.007646561,7.996949196,7.996680737,8.006586075,7.969773293,8.008962631,7.999365807,7.988541603,8.000630379,7.974363804
ACACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439877629,1.463367343,1.446733952,1.43729353,1.463202,1.453578711,1.434730768,1.440676928,1.452672601,1.434094429,1.422910094,1.422337413,1.432464838,1.43549943,1.455168724,1.414974809,1.432568312,1.423704624,1.471205473,1.450095415,1.434472442,1.443363547
ACACB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6894207,11.7023735,11.723629,11.70711899,11.72499275,11.70328903,11.74308205,11.66598701,11.67604733,11.69598103,11.68552589,11.69393921,11.7180233,11.69751167,11.7047987,11.74227905,11.71681213,11.73842621,11.6932869,11.69589138,11.68984222,11.6889019
ACADM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59708214,10.59602547,10.61061096,10.61115456,10.55982494,10.56902504,10.57339859,10.63598824,10.61754227,10.59261322,10.62802029,10.5968132,10.62538719,10.60553932,10.61978817,10.60374069,10.61833,10.64536476,10.58584785,10.59399891,10.6109314,10.60194969
ACADSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.766022921,3.757693052,3.749200821,3.752324581,3.746771336,3.766106606,3.756515265,3.758132935,3.765895367,3.776647568,3.755599022,3.733832836,3.758180618,3.759344101,3.777299881,3.724187613,3.717584848,3.759632587,3.761507988,3.754771709,3.740019321,3.769920349
ACADVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.550168991,6.528044701,6.551095486,6.515626907,6.557344437,6.528682709,6.54915905,6.541203499,6.539009094,6.517372131,6.514681339,6.519465446,6.511925697,6.526263237,6.544496536,6.540616989,6.542162418,6.535883904,6.545417786,6.52053833,6.539684296,6.538632393
ACAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53824425,10.49042892,10.5236702,10.54108238,10.53573227,10.54323387,10.51353455,10.5419693,10.56419754,10.55293274,10.55475998,10.55815792,10.52716255,10.54137611,10.53859997,10.5431776,10.56147003,10.57252693,10.55241966,10.54644775,10.53193569,10.5517292
ACAP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.393291473,7.429969788,7.422595501,7.422906876,7.396892548,7.429934502,7.412542343,7.4099617,7.433738232,7.418016434,7.437784672,7.413209438,7.438897133,7.433070183,7.44672966,7.388042927,7.427600861,7.433690548,7.432043552,7.401902199,7.399401188,7.418317318
ACAT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.265750885,5.294277191,5.293897629,5.292725563,5.292333603,5.297829628,5.276743412,5.293667793,5.305745602,5.321195602,5.291706562,5.278944016,5.289791107,5.2590518,5.271994114,5.265694618,5.267550468,5.311090946,5.283330917,5.30066824,5.283082962,5.279223442
ACBD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89709568,12.79094124,12.82338905,12.79446411,12.80712509,12.81296635,12.76542854,12.78779888,12.8203392,12.82167625,12.8625145,12.80979824,12.8250885,12.82420444,12.83487034,12.8625679,12.82976055,12.78987312,12.81834984,12.79567528,12.77391434,12.81208324
ACBD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.786113739,2.778422356,2.770427942,2.793022633,2.773748636,2.773231983,2.769265652,2.79317379,2.771108627,2.795598745,2.772609234,2.775686741,2.768814087,2.782687426,2.78640604,2.786167145,2.770871162,2.779570818,2.778201103,2.772516251,2.764884472,2.787603378
ACCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.546264648,9.529036522,9.548093796,9.538757324,9.576570511,9.53742981,9.560320854,9.572198868,9.556609154,9.566781998,9.538440704,9.555088043,9.569490433,9.519761086,9.539554596,9.536913872,9.565790176,9.567378998,9.550663948,9.527932167,9.552722931,9.523046494
ACE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39279604,7.442585945,7.418858051,7.416256905,7.443408012,7.461367607,7.448580265,7.449054718,7.465744972,7.41025877,7.452437401,7.437293053,7.460394859,7.45510149,7.45327282,7.451843262,7.431244373,7.426944733,7.456765652,7.463038445,7.433839798,7.424972057
ACE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.855560303,9.833313942,9.88455677,9.834306717,9.867900848,9.859130859,9.850694656,9.882101059,9.861488342,9.860742569,9.872174263,9.848213196,9.903964996,9.875682831,9.853754044,9.879209518,9.843406677,9.882264137,9.857320786,9.861329079,9.875099182,9.859511375
ACHE,2.385066986,2.375772715,2.394263744,2.392623663,2.369899511,2.388655663,2.373209,2.382743359,2.382607937,2.380320787,2.353465557,2.371386051,2.394817591,2.364804745,2.384546518,2.36524868,2.391525745,2.391581774,2.381862164,2.381225586,2.383094311,2.383098841,2.366832733,2.383220196,9.501534462,9.501756668,9.491375923,9.500628471,9.465604782,9.486021996,9.527563095,9.50224781,9.526812553,9.495550156,9.515721321,9.472389221,9.506591797,9.47179985,9.525554657,9.505948067,9.51050663,9.503669739,9.511525154,9.515099525,9.497110367,9.503364563
ACKR1,0.325830579,0.327018976,0.32163468,0.326033235,0.317585558,0.164354265,0.315751135,0.321394861,0.32054615,0.274975002,0.279850066,0.336152196,0.31923151,0.239811867,0.320870012,0.332809597,0.326495469,0.341981947,0.325646818,0.335869342,0.323367685,0.320120573,0.322066337,0.332124591,7.365990639,7.366736412,7.369588852,7.389339447,7.403263092,7.379309177,7.385615349,7.374266624,7.379487038,7.381552696,7.39039135,7.38915062,7.365879059,7.377656937,7.340830803,7.390152454,7.384119987,7.390833378,7.404794216,7.392951012,7.364830017,7.330661774
ACKR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382106304,4.371186256,4.360204697,4.387140274,4.363864899,4.395534515,4.389922142,4.39332962,4.405386925,4.392493248,4.366750717,4.383467674,4.362232208,4.393234253,4.389131069,4.405130386,4.378163338,4.369925499,4.399947643,4.368639946,4.359710217,4.385367393
ACKR4,0.586580515,0.590905666,0.592828155,0.616705179,0.579830825,0.636089563,0.578680754,0.603264451,0.586698532,0.587466717,0.620727539,0.585398138,0.583751202,0.592469275,0.576114833,0.577952504,0.58576107,0.594680071,0.581219733,0.591057658,0.59147644,0.581677079,0.600702047,0.593654633,7.683216095,7.677370548,7.643752098,7.682323933,7.701114655,7.674005032,7.676566124,7.69563961,7.686372757,7.683871746,7.683402538,7.670330524,7.672157764,7.70512867,7.706400871,7.649674416,7.703255177,7.738230705,7.687673569,7.704055786,7.685939312,7.685152531
ACO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.321154594,6.337244034,6.334476471,6.3501544,6.34031105,6.29098177,6.355300903,6.384183884,6.348624229,6.350928783,6.346959114,6.337306976,6.334342003,6.356884003,6.355625153,6.373120308,6.307845592,6.362364292,6.347002983,6.352470875,6.348234653,6.319027424
ACOT11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.088871956,4.103218079,4.096293926,4.039638519,4.094814301,4.097538471,4.099282265,4.089109898,4.080631256,4.057571411,4.071570396,4.073153496,4.060079575,4.071804047,4.095322132,4.10444355,4.08850193,4.066676617,4.059137821,4.087785244,4.0963974,4.096874237
ACOT13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.253848076,5.355669022,5.457693577,5.428456306,5.386748314,5.131347656,5.40754652,5.274047375,5.224191189,5.390275002,5.425154686,5.519808292,5.430752754,5.556911945,5.299551964,5.351126671,5.292861938,5.569253922,5.577875137,5.204396725,5.278513908,5.358383656
ACOT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.365918636,7.378712654,7.537709236,7.492655754,7.541051388,7.169248581,7.359256268,7.290046692,7.193289757,7.356980324,7.297848701,7.499954224,7.309976578,7.556580544,7.365024567,7.332945824,7.327563763,7.447205067,7.338332176,7.326587677,7.339297295,7.357191563
ACOT7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.960031986,5.954521179,5.954490185,5.960017204,5.938069344,5.943572521,5.958500862,5.968396187,5.953536987,5.964429855,5.947052002,5.955282211,5.96214962,5.964995384,5.955504417,5.955110073,5.963169098,5.956495285,5.962053299,5.949748039,5.936749458,5.961633682
ACOT8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41652441,1.43960011,1.381722927,1.422236919,1.402495146,1.380087018,1.413183689,1.423587561,1.411490321,1.421797514,1.380548477,1.426516771,1.374157548,1.427644968,1.403278947,1.398793936,1.421601534,1.394100904,1.413178921,1.411949158,1.410418034,1.383949041
